Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
ACTIVITIES,"<p>yo vo tavah ei a juhaj juves</p>",A2,3751284,7,C4804612,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N1,N-SE,3768,,,,Heritage learner,Heritage Language
ACTIVITIES,"<p>Los ninos en el verno asen muchas cosas^ muchas de las vieces estan con sus amigos o saline a lagers como las peliculas or a las tiendas.</p>",A2,3751336,6,V4804664,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N4,,3947,,,,Heritage learner,Heritage Language
ACTIVITIES,"<p>during the summer yo was at my dad's and  went simming with my mom and he rbother and sister we got to spend a lot of family time it was fun</p>",A2,3751388,8,L4804717,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,Below N1,N-NE,3768,,,,Heritage learner,Heritage Language
ACTIVITIES,"<p>Las actividades que ago en verano es ir a  Mexico con mi familia a sembrar maiz^sandia^cortar y vender limones porque mi papa tiene un huerto muy grande de limones^ y mangos ^yo y toda mi familia vamos a las albercas a comer^jugar y contar chistes a pasarla bien^tambien vamos a mi rancho donde hay muchos animales como vacas^caballos y gallinas me gusta darles de comer porque me entretengo mucho y me divierto.</p>",A2,3751400,15,N4804729,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N4,,4294,,,,Heritage learner,Heritage Language
ACTIVITIES,"<p>Mis compáneros aveses se van para la alberca y yo tambien me voy para las albercas con ellos abeses voy de compras con mi familia o con mis companeros. Yo vivio en reno Nevada y se puede decir k esta mas o mens divertido. En el verano me voy para la asa de mis tias para distraer me.</p>",A2,3751416,16,D4804745,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N4,,4294,,,,Heritage learner,Heritage Language
ACTIVITIES,"<p>Hola^ durante el verano hay muchas cosas que hacer^ como jugar deportes^ ir al lago^ o tambien ir al rio. Yo durante el verano voy con mis amigos a jugar futbol y a veces vamos al parque de alvercas o al lago^ nos divirtimos mucho cuando salimos a jugar.</p>",A2,3751424,17,J4804753,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I3,,3389,,,,Heritage learner,Heritage Language
ACTIVITIES,"<p>Hola^ que estas asiendo? Yo horita estoy en el tienda comprando unos cosas antes que el escuela empiesa para que no necesito de aser eso despues que empiesa.</p>",A2,3751448,15,A4804777,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I1,,3947,,,,Heritage learner,Heritage Language
ART,"<p>     Se puede ver el arte en todos partes en mi ciudad. Se puede ver pinturas y cuadros en muchas de las paredes en una escuela o cualquier edificio. Támbien hay monumentos en Greensboro y tiendas que venden arte. El tipo de arte que prefiero son las pinturas. Me gusta mirar pinturas y estudiar el significado de lo que representa. </p>",B2,3747786,52,V4791919,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,3400,,,,Traditional classroom,Unknown
ART,"<p>Bienvenidos alumnos de intercambio!</p><p>En esta ciudad hay muchas cosas divertidad e interesantes que hacer para ver arte^ si lo que te gusta es el arte del baile^ el parque a 4 minutos de la escuela tiene una 'Batalla de baile' todos los miercoles a las 5:00 p.m. en donde puedes ver a estudiantes y personas competir en su forma de baile favorita^ si lo que te gusta es la pintura y el dibujo la galeria de arte mas cercana es donde deberias ir^ podras encontrar desde tu pintura favorita de Davinci hasta un mural lleno de dibujos y pinturas de los estudientes de la escuela^ o si tu forma de arte favorita son las esculturas  el museo de la ciudad tiene justo lo que buscas^ mi tipo de arte favorito es la actuación y el cine los cuales puedes encontrar en el teatro local que tiene obras nuevas cada mes o ir al cine a disfrutar de una pelicula con comida deliciosa^ el arte es algo que no falta en esta ciudad^ así que solo encuentra tu lugar favorito para ir a disfrutarlo!</p>",B2,3751083,44,E4804285,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4294,,,,Bilingual education,Heritage Language
ART,"<p>El arte puede ser encontrado en nuestra escuela como en el de musica en esta parte de la escuela que esta pintado de las banderas de los distintos paises que los estudiantes vienen como por ejempo Honduras^ Guatemala o Mexico y Me gusta este tipo de arte porque representa la diversidad de la escuela.</p>",B2,3750650,72,B4803463,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,3400,,,,Heritage learner,Heritage Language
ART,"<p>Hola soy Luis y voy estar escribendo por el art en nuestra comunida.</p>",B2,3750464,9,W4802986,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,Below N4,I-SE,3400,,,,Heritage learner,Heritage Language
ART,"<p>Y ba estar contenta que esta ahÍ y que personas lo estan bieno.</p>",B2,3750452,13,R4802974,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I2,I-NE,4141,,,,Heritage learner,Heritage Language
ART,"<p>En la escuela^ un lugar donde puedes ver arte es serca de el cuarto de arte. A mi me preferia ver casi todos tipos de arte por que como dicen todos tipos de arte son una forma de expresion. Los unicos que no me gustan so los que basicamente no so para niños. ¿Sabes que es lo que estoy tratando de decir? Estoy segura que si. Bueno pues eso es todo. Adios.</p>",B2,3750460,41,X4802982,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4294,,,,Heritage learner,Heritage Language
ART,"<p>piensa que solomente hay uno museo de arte aqui donde yo vivo. No es muy grande pero pienso que hay arte muy bonita. cada noche cuando esta en el carro con mi familia yo veo eso museo. hay luzes muy brillantes afuera para el atraccion. ver que los adultos ir adentro para ver el arte. </p>",B2,3750260,32,A4801977,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4314,,,,Other,Unknown
ART,"<p>la arte en mi esquella es muy diffisil para assel los^ bero you no gusto arte porque yo no la teino la tiempo para assel los </p>",B2,3750424,50,W4802946,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,N4,I-SE,3400,,,,Heritage learner,Heritage Language
ART,"",B2,3750432,26,F4802954,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,Below N4,I-NE,3400,,,,Heritage learner,Heritage Language
ART,"<p>Onde yo vivo nomas a visto does partes onde ay arte para mirar^ no aido adentro pero en una si y semiravan bien. En mi escuela ay arte en lose pasiyos y esos me encantan mas. Pero mi tipo de arte es como cosas espandosas o cosas negras con muchos ditales.</p>",B2,3750436,33,P4802958,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,N4,I-SE,4456,,,,Heritage learner,Heritage Language
ART,"<p>puede ver mucho arte dowtown porque ay mucha graffiti y murals.un otro parte de town puede ver arte es a la graffiti hill en austin^ay mucho y grande art works.un lugar peude buscar arte es la museums y arte studios que tengo round  rock.los arte studios y musuems es muy facil a buscar lo^son mucho aqui in round rock.</p>",B2,3750448,21,M4802970,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,N4,I-SE,4456,,,,Heritage learner,Heritage Language
COMMUNITY_SERVICE,"<p>we are learning spanish so we can speak it more well and so we can know how to talk spanish to someone that needs a translater for someone and stuff like that.</p>",A2,3750954,6,K4803886,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,Below N1,I-NE,4141,,,,Heritage learner,Heritage Language
CLUBS,"<p>hola principal _______^como estas?<br></p><p>los estudiantes de la escuela queiro hacer un club para la esquela.nosotros queiro tenir a un tutor club.este club puede ayudar estudiantes que necesita ayuda en su classes.</p><p>ay mucho estudiantes interested con la idea.este club puede ayudar mucho estudiantes y a tu tambien y los maestros porque los estudiantes va a ayudar a otros estudiantes.</p>",B2,3750448,21,M4802970,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,N4,A-NE,4456,,,,Heritage learner,Heritage Language
CLUBS,"<p>Hola Prinsipanl</p><p>Oy the estoy escribando para desirte si puedo comensar un club con miss amigos y otros.<br></p><p>El club va aser de siancia helper^ pare alludar alos estudiantes que no pueden atender no</p><p>pueden compelher lo que estan asiendo entonses yo y mis amigos quiremos alludar alos </p><p>otros. </p><p>De Jordan coronel.</p>",B2,3750436,33,P4802958,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,N4,A-NE,4456,,,,Heritage learner,Heritage Language
CLUBS,"",B2,3750432,26,F4802954,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,Below N4,A-NE,3400,,,,Heritage learner,Heritage Language
CLUBS,"<p>Hola! Mi nobre es David. en los equallas los clubs es muy dervitilos^ è es benificula para la esqualla^ personas^ è la cominudar.</p>",B2,3750424,50,W4802946,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,N4,A-NE,3400,,,,Heritage learner,Heritage Language
CLUBS,"<p>Hola^ soy magdalena^</p><p>mi amiga tienes un pregunta para hacer un club en la escuela. Ella quiere un club de anime. Ella quire ese club para ver cuantos personas ver a los animes. En el culb de anime quiren leer libros que se llaman manga y quieres ver al animes que son bien para escuela.</p><p><br></p><p>Ella dice que hay muchos aniems que pueden ayudar estudiantes con aprender cosas que hay en los clases. Pueden hacer proyectos de los libros y que aprender de esos libros. Tambien el anime pueden ayudar con estudiantes que quiere saber mas languages como japones.Los animes y mangas son diferentes de los cosas americanos como el espanol es diferente. Y finalmente es my divertido y facil hace cosas con libros y animes que te gustan.</p><p><br></p><p><br></p>",B2,3750260,32,A4801977,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,4314,,,,Other,Unknown
CLUBS,"<p>Hola señora^ </p><p>Yo y unos de mis amigos hemos decidido que queremos empezar un nuevo club en esta escuela. Se tratará de enseñar y ayudar a los estudiantes menores que necesitan más ayuda para sus materias y tareas. Los enseñaremos cómo hacer la tarea para que lo entiendan. </p><p>Este club beneficiará la escuela porque a veces los estudiantes pueden entender a otros estudiantes mejor que a los maestros. Por esta razón ^ estos estudiantes pueden sacar mejores notas.</p><p>Nos encantaría que considerara esto^ gracias. </p>",B2,3747786,52,V4791919,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-SE,3400,,,,Traditional classroom,Unknown
CLUBS,"<p>Buenas tardes principal^</p><p>Quiero hablar sobre mi muy buen amiga/o Penpal. Ellos/a quiren empezar un club de Student Councel para ayudar a la escuela y a los enstudiantes que necesitan ayuda. Lo positivo de este club es que pueden hacer tu trabajo como principal mas facil por audar a los maestros y a los estudiantes. Perdon Pero ¿Por que yo tengo que escribir una carta o email si yo no voy a esa escuela? Estoy segura de que Penpal lo puede hacer 110%%%%%%!!!! Lo unico que Ellos/a necesitan es to apruevasion que si lo puede hace. Sooooo.... Porfavorrrrrrrrrrrrrrrrr!!! Porfa!!!!!! </p><p>Anyways^<br></p><p>Buena suerte!!!!</p><p>con amor^</p><p>Annette San Juan Cepeda</p><p><br></p>",B2,3750460,41,X4802982,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,4294,,,,Heritage learner,Heritage Language
CLUBS,"<p>Yo quiero qur el club es de arte a todos le va acatar ese club ey yo pienso que si va dicer que si.</p>",B2,3750452,13,R4802974,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I2,A-NE,4141,,,,Heritage learner,Heritage Language
CLUBS,"<p>hola principal puedo acer un club para tener penpal y aprender de muchas cosas de otros escualas en otros estados</p>",B2,3750464,9,W4802986,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,Below N4,A-NE,3400,,,,Heritage learner,Heritage Language
CLUBS,"<p>Querida Directora espero este teniedo un buen dia.</p><p>Estoy escribiendole una carta con una peticion que me gustaria que fuera aprovada.</p><p>Le explico quiero hablarle sobre un nuevo club que me encantaria crear con mi grupo de amigos^ se llama El Club De Anime.</p><p>Hay muchas personas que nos gusta ver anime pero no tenemos a alguien para contarle sobre eso o simplemente los demas creen que somos raros por ver anime ya que esta en japones y es algo raro y por eso quiero que se cree el club para que se sientan libre de poder pregunar y hacer amigos. Esa es la razon por la cual quiero crear el club para que todo aquel que tenga preguntas o quiera compartir una de sus ideas sea libre de dar su opinion o lo que piensa para poder compartir no como amigos si no como familia y que nadie se sienta excluido en el Club y el unico requisito que se necesita es saber respetar nuestra comunidad y no vurlarse de lo que hacemos.</p><p><br></p>",B2,3750650,72,B4803463,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I5,A-SE,3400,,,,Heritage learner,Heritage Language
CLUBS,"<p>Querido director^</p><p>Los alumnos de la institución hemos estado hablando de la posibilidad de habrír un nuevo club en la escuela que permita que a los alumnos interesados en el tema se unan y queriamos hablarle un poco  más de la idea. El club que deseamos abrír es un club de lectura^ un club donde despues de la escuela 3 veces a la semana un grupo de alumnos se junte a leer el mismo libro y al final de la sesion hablar de lo sucedido en él^ los libros leidos seran escojidos por los estudiantes y deberan ser bajo un presupuesto mínimo ^ creemos que un club así es necesario para aquellos que son fanáticos de la lectura y aquellos que quieren empezar con el hábito de la lectutra.<br></p><p>Este club empujara a los alumnos que no estan interesados en leer a tener una experiencia didactica y divertida lo cual les ayudara a tener más motivación al leer los  libros de sus clases^ el club tambien tendra abiertas donaciones durante todo el año para que al termino del mismo el dinero sea usado en la compra de libros para niños de bajo recurso.</p><p>Espero tome en cuenta nuetra idea ya que tendra un impacto positivo en la escuela.<br></p><p>saludos cordiales^ los alumnos de la escuela. </p>",B2,3751083,44,E4804285,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,A,A-MM,4294,,,,Bilingual education,Heritage Language
COMMUNICATIONS,"<p>La comunicació entre adultos y adolescentes hoy en día es muy distinta^ con la tecnología y las redes sociales cada ves es menos la comunicación personal entre las personas pero en mayoria los adolescentes^ las redes sociales en especial han hecho que la comunicacion entre las personas sea dificil de entender y muy facil de mal interpretar^ las formas más comunes de comunicación entre los adolescentes y adultos son^ los textos^ llamadas y por medio de res sociales^ estos medios son peligrosos ya que se puede transformar el mensaje y causar una alteracion a su sentido causando un mal interpretado. <br></p><p>Por ejemplo si un alumno pide permiso para salir a su padre por texto y el padre entendio el texto de otra manera y da el 'permiso' sin saber en realidad lo que dijo puede llevar a que haya un mal entendido entre ellos ya que no hubo buena comunicación. </p>",B2,3751083,44,E4804285,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,A,A-MM,4294,,,,Bilingual education,Heritage Language
