Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
ART,"<p>En la ciudad de Portland^ hay un muesemo de arte por niños. Hay un musemo de arte por niños en Boston también. Es muy popular por el niños porque hay muchas attraciónes y juegos. </p>",B2,3685407,45,J4711835,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4294,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>En esta escuela puedes ver arte en casi todos los locaciones. Hay murales en muchos paredes differentés que muchas estudiantes diferentes han hiciendo. Tambien en la coridor cerca de la PAC hay mucha arte hicieron de los estudiantes de todos los clases de arte en la pared. Si quieres hacer arte^ puedes tratar unos de estes clases^ que tiene muchas varias materiales y estilos para tratar. Si quieres ver arte mas profesional^ puedes ir al Museo de Arte del Portland. Este tiene muchas pinturas y esculpturas fantasticos para la gente a vivir. </p>",B2,3685509,20,M4711937,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4141,3907,3759,4350,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>Hola estudiantes^<br></p><p>En mi escuela hay partes que ve artistas productos. Cerca de los classes de ciencia^ hay mucho arte de los estudiantes en la escuela. Un producto no es exacto de otro. En mi comunidad^ no hay mucho arte. El libro tiene poco arte de los personas en la comunidad pero mas arte es en la escuela. Yo le gusta el forma de arte de fotografía. Me gusta por que hay diferente formas y partes de un fotógrafo. Yo le gusta ve y también sacan fotos. </p><p>Gracias</p>",B2,3685411,50,Z4711839,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,140,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>En mi escuele^ todos anos tienes un show de arte. Todos studiantes in el clase de arte submita el projecto de trabajo bien^ y usar el projecto en el show de arte. En el esquela^ hay muchos arte de esdudiantes^ y tres noches^ adultos y otros personas camina en el escuela y mira el arte.</p>",B2,3685453,24,N4711881,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I2,I-MM,3891,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>Yo prefero la arte con muchas colores porque es muy intresente a ve a cuando muchos colores en un painting. Los colores tenia un buena look. </p>",B2,3685517,10,P4711945,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,4427,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>en madrid^ aye muchos typos de arte que es muy polular y brilliante. una ejemplo es los murales grandes en la cuidad</p>",B2,3685533,11,K4711961,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,N4,I-SE,3543,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>Me gusto la arte de pohotgraphia porque es real y la focus es muy bien. Yo tomar photos de jugardores de beisbol y yo me gusta muy bein. </p>",B2,3685549,5,X4711977,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,Below N4,I-SE,3768,,,,Traditional classroom,Foreign Language,2021-06-07
COMMUNITY_SERVICE,"<p>I dont know</p>",A2,3707063,7,G4737050,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N2,I-NE,4138,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<br><p>¡Hola estudiantes!</p><p>Me llamo Marisa. Yo attendo la escuela de Enfield High. En la escuela tú puedes miras el arte en muchas lugares. Puedes ver el arte en muchas clases. Tambíen puedes ver el arte en el cafetería y el biblioteca. Yo tomaba la clase de ceramica y yo gustalo. En la clase de ceramica tú puedes hacer muchas objectos quieres. Yo tambíen gusta mi meastra^ ella nombre es Mrs April. Ella es muy simpatica y muy divertida. Yo prefiero ceramica porque es muy bonita y entoñces es muchas diferentes estilos de ceramica. Gusta^ muchas detalles o no muchas detalles^ mas colores o no colores^ pequeño o grande. Una artista llame Botero^ él use muy grande personas o objectos o animales en su pinturas y ceramicas. Él tiene una estilo y es llame |Boterismo|. Me gusta Botero porque èl tiene una uníco estilo y es muy bonita. ¿Quien es tú favorito artista? ¿Tú perferes pinturas o ceramicas? ¿Tú tomar una clases de arte?</p><p><br></p><p>¡Hacer algunes bueno arte^ adios!</p><p>Marisa. </p>",B2,3693178,37,Y4720626,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I3,I-SE,2278,4192,3543,4350,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>9:58 - 04/06/2021</p><p>En nuestro pueblo de la Isla de Hilton Head^ hay muchas tiendas pequeñas que puedes explorar si te encanta el arte. Aqui^ mucha del arte es en relación a la naturaleza y el mar^ porque vivimos en una isla. Es la misma para las escuelas tambíen. Muchos de los ninos en mi escuela dibujan figuras en su arte que son relacionados a nuestro pueblo. Por ejemplo^ hay muchas personas que les encantan dibujar animales como los peces^ los pajaros y aguílas^ las tortugas^ y otros!</p><p>Tambien^ hay otros estudiantes que escriben poemas en sus clases de la poesía. Estas poemas son relacionades al arte y el medio ambiente. Tengo una amigo que ama Pablo Nerudo y el arte de Roberto Matta. Todo es muy interesante!</p><p>La forma de arte que es mi favorita es arte muy simple. A mi me gusta el arte de paises como Japon o China porque^ a veces^ las artistas solo usan negro en sus pinturas. Tambien^ me encanta fotografía. Los imagenes de lugares como ciudades antiguas^ la naturaleza^ los bosques^ las montañas^ y otros^ son tan lindas. En mi opinion^ el arte es más mejor que otros si tiene mucha emoción y es un obra muy importante a la artista^ no sola la audencia.</p><p>¡Deseo que disfruten nuestro pueblo y todo el arte aquí!</p>",B2,3301732,50,V4289315,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,4566,4443,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>¡Atención! Alumnos de intercambio.</p><p>Se abrirá la galeria de arte para todos aquellos que disfruten de el arte local creado por nuestros estudiantes de las clases de Arte como: FotografÍa^ Arte en 3-D^ Arte Visual^ Dibujo y Pintura. La exposición se llevara a cabo la próxima semana de 11 de la mañana a 3 de la tarde en el Auditorio de la Escuela Preparatoría de la Isla de Hilton Head. </p><p>Las entradas son gratuitas para los estudiantes.</p>",B2,3301712,53,V4289295,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4443,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"",B2,3563215,15,E4575319,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,Below N4,I-NE,3958,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>Mi escuela tiene mucho artiste classas y musical programas. La musical programas es muy popular y muy famosas. </p><p>pero my ciudad tiene no artiste famosas. </p><p>mi artie favorita es la musica. specifco musica classico. Yo como Bach^ Motzart y Franz liszt. Yo tiene musica por que yo jugar much instrumentes como la guitar. <br></p><p>En mi escuela hay un orchestra grande. En la orchestra yo jugo la bass. </p>",B2,3565344,11,N4577628,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I3,I-MF,4138,,,,AP,Foreign Language,2021-06-07
ART,"Los Mejores Lugares De Carson City Donde Puedes Ver Arte Hermosa. <br><br> Usted está buscando los mejores lugares para ver arte? Entonces este es el blog para usted. <br> <br><br> Hay muchos lugares donde usted puede ver muchos tipos de arte en Carson City. Si usted no sabe por donde empezar yo le recomendaría ir a la preparatoria Carson High School. En la preparatoria hay muchos lugares con arte. Los estudiantes de la clase arte de la escual fueron autorizados algunos lugares en la escuela donde pueden pintar lo que ellos quieran. Si usted va a la preparatoria podra ver como los estudinates se expresaron así mismos. <br> <br><br> Si ya a visitado la preparatoria también le recomendaría ir al museo de arte de Crason City que en realidad no queda muy legos de la preparatoria. El museo está localizado en el centro de la ciudad. La estructura del museo es muy hermosa por afuera pero cuando entras adentro del edificio es aun mejor. Hay muchas cosas que puedes ver el en museo y también puedes echarle un vistaso a la historia de Navada. También a veces en el museo hacen eventos especiales de arte y de diferentes culturas que son muy hermosos. Es parecido como a un  festival pero mas pequeño. <br> <br><br> A mi me gusta mucho el arte y también creo mis propias cosas yo misma. Yo veo el arte como una forma de expresarme a mi misma y tener la libertad de hacer lo que yo quiera. A mi me gustan todos los tipos de arte por que son únicos y no hay uno que es superior al otro. <br> <br><br> Espero que usted pueda visitar estos dos lugares hermosos de arte y vea todas las cosas hermosas que carson tiene que ofrecer. <br>",B2,3668741,69,E4693588,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4566,,,,Traditional classroom,First Language,2021-06-07
CELEBRATIONS,"<p>En dia de las madres mis ermanos y yo le damos un regalo a mi mama. Y tambien vamos a comer con mi mama a la caye^ comemos shushi.</p>",A1,3741278,21,Y4775713,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,3768,4523,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>En la cuiudad que vivo es en el estado de Virginia  para mi la arte me facina mucho yo les recomendaria alos estudiantes que vienen que  Madrid fueran al museo de Washington DC en el museo encontran cosas muy bellas como por ejemplo El museo exponen colecciones es decir conjuntos de objetos e informacion que reflejan algun aspecto de existencia humana o su entorno.  Los estudantes de madrid podran ver al publicos en  fines de lucro ademas se exhiben al publico colecciones y objetos de diferentes culturas. Los musos nos ayudan a prender y valorar las historias^ el arte y la cultura de un pais exhibe^ conversa^ ivestiga^ comunica^ y adquiere obras que han perdurado por mucho tiempo. Yo les recomendaria que un museo es una muy buena manera de poder explorar la arte. </p>",B2,3669204,45,F4694060,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,Below N4,,4428,4519,3444,,Homeschooling,First Language,2021-06-07
ART,"<p>Hay muchos lugares en esta ciudad para ver al arte. Uno de mis lugares favoritos es el Museo de Arte Moderno. Yo he pasado muchas horas mirando a todas las formas de arte diferente. El arte allí es muy interesante^ y ¡te gustará ver las pinturas bonitas! A veces^ los trabajadores del museo esconden las pinturas en lugares diferentes aldrededor del museo. Quiero preguntar preguntas sobre el arte^ como &lt;&lt;¿Qué significa? ¿Por qué está en lugares extraños?&gt;&gt; Mi familia y yo nos gustaba ir al museo todo el tiempo cuando era niña para buscar a las pinturas escondidas. Los trabajadores del museo quieren que los visitantes del museo busquen por el arte en todos los lugares del mundo^ también. Yo prefiero el arte moderno^ porque me encanta el estilo extraño y diferente. Yo creo que el arte moderno es como los humanos: extraños^ pero también hermosos.</p><p>Un lugar en que los niños pueden ver arte es el Museo de Arte para los Niños. Me gustaría regresar a este museo^ porque tengo muchas memorias de mi familia y yo pasando mucho tiempo juntos allí. Regresaré pronto con muchos amigos^ y pasaremos mucho tiempo juntos. Me encantan los exíbitos interesantes^ como la tienda de ropa vieja. El museo recicló mucha ropa vieja y la tranformó en una gran tienda para los niños. Pueden jugar muchos juegos en la tienda grande.</p><p>Aunque hay muchos lugares diferentes para ver al arte^ el Museo de Arte Moderno y el Museo de Arte para los Niños siempre serán mis favoritos. Espero que vayas a estos museos^ y también espero que tengas un buen día. Gracias.</p>",B2,3669290,79,U4694181,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4138,,,,Traditional classroom,Foreign Language,2021-06-07
DAILY_SCHEDULE_ROUTINE,"<p>Hola Amigo. </p><p>  Por los schedula porque es un favorita clase. Donde es un favorita desporte en la escula. </p>",B2,3703423,13,E4732379,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,Below N4,I-NE,396,,,,Traditional classroom,Foreign Language,2021-06-07
ART,"<p>Hola me llamo Dani. Estare explicando donde podras ver arte. Creo que donde puedes encontrar la mayoria de arte en mi pais es^ en el sentro de mi pais por que donde la mayoria de turistas llegan. En mi escuela hay mucho arte tu puedes emcontrar arte en las paredes de los pasillos de la escuela. Donde creo que tengan muchas cosas de arte creo que es en el salon de arte. Creo que el arte que mas me justa es pintar por me justan los colores. Espero que te aya justado mi explicacion^ y que puedas encontrar arte en mi pais sin problemas.</p>",B2,3733552,34,U4764716,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4428,4141,,,Traditional classroom,Heritage Language,2021-06-07
ART,"<p>En mi pueblo^ puede ver muchas formas de arte. Hay diferente formas de arte. Por ejemplo^ hay arte como pintura^ y como los actores^ tambien hay arte de la escuela. Puede ver arte en muchos lugares. Puede ver en la ceremonia de graduación^ la clase de arte^ a la palabras de la escuela^ y tambien puede escucha en la clases de músicas. Yo prefiero todos los formas de arte! Me gusta hacia pintando y cantando musica y mirando a los actores en la peliculas. Hay un lugar que se llama la |Jeanne Dini Theater| acerca de la escuela y tiene muchos tipos de eventos^ comó arte^ todo lo tiempo! Me gusta visitando la |Jeanne Dini Theater|^ está muy bonita. Quiere visitar este lugares juntos?<br></p>",B2,3734409,39,T4765821,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,,4294,4009,143,3543,Traditional classroom,Heritage Language,2021-06-07
ART,"<p>Hola Amigos^</p><p>En mi ciudad^ el arte esta por todos partes. Ves arte fuera en las paredes y edificios. Los edificios en la ciudad tienen arte. En la escuela^ el arte esta por todos partes. Los estudiantes dibujan^ pintan^ y el color y se muestra en toda la escuela. La sala de arte tiene muchas obras de arte. Me gusta el arte abstracto. Me gusta pintar todo. Me gusta ser libre cuando hago el arte. Me gusta mirar todo el arte en la biblioteca. El profesora de arte muestra la mejor arte en la biblioteca. Mi arte abstracto favorito es mi pintura de mi mano. Parece una mano pero esta hecha de muchas otras cosas. Esperamos que cuando vengas aqui disfrutes del arte. </p><p>Adios. </p>",B2,3733221,41,Q4764249,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4566,,,,Traditional classroom,Foreign Language,2021-06-07
ENTERTAINMENT,"<p>Querida Amiga^</p><p>A mi me gustan los Gatos! Tambien los videos chistosos^ pero a mi me gusta ver videos de Minecraft^ Roblox y otros tipos de juegos^ algunas personas le gustan ver videos de maquillaje^ juegos^ mysterios^ dramas^ y etc. Yo llego ver YouTube^ casi todo el dia^ es porque me gusta tanto ver videos^ me entretiene! Y a ti que te gusta ver? </p><p>Estimado^ </p><p>                   Tu penpal</p>",A2,3708263,13,F4738345,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,N-MF,4456,,,,Traditional classroom,First Language,2021-06-07
ART,"<p>¡Attencíon!<br></p><p>Debes leer para entender dode puedes ver arte en Richmond County. </p><p>Richmond County es un bueno ciudad. Tiene los restuarntes^ los mercados^ los parques^ y los campos. ¿Pero^ qué sobre el arte? Es una buena pregunta y hablaré la pregunta y daré informacíon sobre el arte en Richmond County. Primero^ el arte en Richmound County está en tres lugares. Primero^ el arte está en la biblioteca de publico. El arte en la bilioteca es moderna y nueva. Tiene los photos de la artista se llama Kate Garcia. Tambien tiene las esculturas de la artista se llama Vallery Ferita. Me gusta el arte en la biblioteca y yo pienso que te gusta el arte tambien. El segundo lugare en Richmond County que tiene arte es |Azul|. Azul es un lugare que tiene arte cual es muy similar del arte en la bibioteca pero en azul puedes comer. Es un lugar muy interesante porque no muchas lugares en mi ciudad y en el mundo dará comida con arte. Tambien el arte en Azul es solamente azul. Es muy interesante y pienso que te gusta azul tambien. El tercer lugar se llama |Ballenas|. Se llama |Ballenas| porque tiene arte del mar. En el lugare no tiene comida pero tiene mucho arte de las ballenas y otros animales que viven en el mar. Ojála que ayudo visitar los lugares en Richmond County que tienen arte. <br></p><p>¡Gracias!</p>",B2,3578251,40,G4592906,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4476,,,,traditional classroom,foreign Language,2021-06-07
ART,"<p>¡Hola estudiantes de Madrid!</p><p>Yo soy Alex^ y yo pienso que ellos le gustaría el arte en Nueva Canaan. En nueva canaan ellos miraría arte en las restaurantes^ en las escuelas^ y en los museos de arte. En el restaurante de |gates^| haya arte en el cielo de la restaurante. En el restaurante será arte en el bano y en el frente de la cocina. Yo prefiero el arte abstracto. Mi pintura favorito es pablo picasso. Picasso usé muchos colores differentes^ y es famoso para el arte de las personas. el arte es obscuro. Las personas en el arte de picasso son comicos. La nariz en las personas son largo y los ojos son en partes differentes. Las cabezas son muy largo y las bocas son muy pequeÑios. Prefiero este arte por que es diffarente. El arte es especial a mi. Es importante para miran muchos tipicos de arte. Yo pienso que el arte en madrid es muy differente de la arte en los estados unidos. ¡Buenas serte en el clase y en su vida!<br></p><p><br></p><p>Adios!</p>",B2,3578295,56,V4592950,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,473,,,,traditional classroom,foreign Language,2021-06-07
ART,"<p>¡Bienvenidos estduaintes de Madrid!<br></p><p>En la escuela^ hay muchos arte. La arte es de los estudiantes y aluminos de la clase de arte. You prefero la arte de los aluminis porque es unique. La arte de los estudiantes es modern y no me gusta arte modern. La arte de la escuela es pictures^ pinturas^ y sculptures. Mi tipo favorito es pinturas porque son muy </p>",B2,3694861,17,H4722512,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,4145,,,,Traditional classroom,Foreign Language,2021-06-07
