,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
44,CLUBS,,B2,3691886,3,Z4719228,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,Below N4,A-NE,3768,,,,Traditional classroom,Foreign Language,2021-06-06,3-A-NE
45,CLUBS,<p>Hola principal ¿cómo va su día hasta ahora? He estado queriendo hablar con usted por un rato sobre la creación de un club de la caridad. Creo que tener un club de caridad beneficiaría mucho al ambiente de nuestras escuelas porque estaremos ayudando a las personas necesitadas. en este club vamos a recaudar dinero^ donar ropa^ donar alimentos y darlo a las personas sin hogar. Esto ayudará no sólo a las personas necesitadas^ sino también a nuestra escuela porque los estudiantes tendrán un impacto positivo en la sociedad y les hará sentir bien sobre sí mismos. A los estudiantes les importa más dar que obtener<br></p>,B2,3692961,17,Y4720410,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-NE,3282,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
49,CLUBS,<p>Hola Maestro^<br></p><p>¿Como esta? Escribo tu correro elcetronico porque nosotros comenzamos a clase. Queriamos a clase de deportes entonces escuela. Nosotros podemos jugar mas deportes. Por ejemplo futbol basquetbol o beisbol. Comenzamos porque estudiantes necessitan ejersio estar saludable. ¡Estudiantes tienen divertido y esan saludable!<br></p><p>La clase de deportes teneria bueno impacto porque estudiantes pueden ejeresio y aprenden en una dia. Estudiantes quiereria ir al escuela mucho. La clase de deportes estaria por una hora entonces escuela. Estudiantes sleigros de otras deportes. Ellos nada nadan. La clase ayuda ninos hacer bien. Una dia en el semana^ La clase limparia buscara en el comunidad. El es bueno por la escuela y el es beuna voluntario. Todos estudiantes pueden jugar. Nos piensamos buena idea. </p><p>Gracias^ Hailie</p>,B2,3693106,36,W4720554,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-SE,488,3282.0,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
50,CLUBS,<p>Hola señor/a^ </p><p>Quiero empezar un club de las ciencias con mis amigos. La escuela no tienen un club de las ciencias y pienso que este club pueda ayudar los estudiantes con aprender las ciencias. Me encantan las ciencias y espero que todos los estudiantes se enojan el club tambíen. Mí profesora de la física me dijo que nosotros podamos usar el clase para las actividades y vamos a tener las fiestas de las ciencias cada semana después de la escuela. Los se llaman las fiestas porque quiero hacer las ciencias más divertidas. Las ciencias son muy importante y espero que este club ayudara estudiantes se interesan el subjecto. Quiero explicar y hablar con muchos subjectos en las fiestas y tambíen yo estoy planeando muchas actividades divertidas por las fiestas. Tambíen^ estoy muy emocionado por el club porque podemos participar en los partidos de ciencias con nuestro equipo. Los participados del club invitado a participar en este equipo^ y provide una oportunidad por los estudiantes buenos juegan en un equipo y es una posibilidad que ganar.  En conclución^ el club de las ciencias ayudara los estudiantes aprender las ciencias y divertida. ¡Grácias!</p>,B2,3693297,20345,Q4720746,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3947,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
51,CLUBS,<br><p>Hola Sra. Clark^ ¿Cómo está tu hija? Espero que todo marche bien. Estoy aquí hoy porque queriá escribir sobre hacer un nuevo club. Mi^ mi amigo y otras personas quieren crear un club que hace y imprime ropa para el equipos deportes de nuestra escuela y ropa para el tienda de la escula. Este es un club para personas como mi y mi amigo que quieren aprender a hacer ropa y venderlas por un trabajo. Empazar^ conozco necesitamos equipo y dinero a crear este club pero tengo un idea. El persona^ Sr. Silva^ es las persona que crear y imprime ropa por el equipos deportes a este escuela. Porque conozco Sr. Silva^ perosnas en neustro club puede usar la equipo con Sr.Silva así puedemos aprender que hacer cuando imprime ropa. ¡Es una idea que ahorra dinero y tiempo para la escuela!<br></p><p>Creo que este club ir a hacer no más que bueno para la escuela. Si la escuela compra equipo por nuestra club y si Sr. Silva nos ensñas a imprimir^ entonces la escuela sólo tiene que proporcionar dinero para el equipo. Cuando tenemos la talento y la equipo imprimir^ puedemos^ como un club^ impirimos ropa para la escuela y las personas en deportes a nuestra escuela. Después escuela^ tenemos un proyecto para termianr antes del final del día. Con equipo^ ropa y cosas con imprimir^ nuestra actividades son creando ropa por nuestra escuela. En la final^ te pido que me ayudes crear este club en nuestra escuela. Tambien sobre la dinero^ si tiene alguna preguntas háblame y voy a escribir pronto. Gracias por tu tiempo.</p><p>Drew. </p>,B2,3689403,53,J4716343,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-SE,4490,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
55,CLUBS,<p>Hola amigo^ <br></p><p>Esto es un carta de ejemplo por el principal!<br></p><p><br></p><p>Hola principal (el nombre de principal); que tal? Hoy^ quiero hablar con tu sobre mi interest en formando un club nueva en nuestra escuela. <br></p><p><br></p><p>Los estudientes que son interesante en ciencia quieren formar un club de ciencia porque el club preparia los estudiantes por su futura carrera. El club de ciencia es sobre ciencias de el campo de biomedical: por ejemplo^ incluirlo biologia^ fisica^ y chemica^ cual son las importantes subjectos en el campo de biomedical. Un dia en el  semana^ los estudiantes apprendarian un nueva concepto de biologia^ fisica^ o chemica; los estudiantes no estudian biologia^ fisica^ y chemica en el tiempo similar. los estudiantes estudarian un concepto de biologia^ fisica^ o chemica en diferentes tiempos. Esto manera^ los estudiantes puedas apprenden el contento de los ciencias. Porque el club de ciencia es por los estudiantes que son interesando en en ciencia^ o adoptando un futura profession en el campo de biomedical^ los estudiantes son obligado a attender todos los dias de el club. Si estudiantes attenden todos los dias de el club^ ellos pueden adoptan los habilidades de analyzar los resultos de un experiemento de ciencia. Adicionamente principal^ los estudiantes tambien obtener determinacion y perseverante^ si ellos partipan en esto club. Por ultimo^ despues obtener estos habilidades escential para  tener exito en el campo de biomedica^ los estudiantes son preparando para la universidad.</p><p><br></p><p>El club de ciencia promoveria los interaciones de los estudiantes en la escuela. Principal (nombre de principal)^ un escuela ideal necesitan buenas modas de interaciones con los estudiantes^ especialmente para los estudiantes que no hablan con los otros estudiantes en su clase^ o la escuela en general. Asi que^ el club de ciencia daria los estudiantes un otro opportunidad para connectar con los otros estudiantes. Por ejemplo^ estudiantes que interesante en el ciencia similar (biologia^ fisica^ o chemica) trabajarian en grupos para experimentos de ciencias; entonces^ ellos necesitarian a hablar. Porque de esto obligacion^ estudiantes apprenderian informacion de los otros estudiantes^ cual improveria los modas de interaciones de los estudiantes en la escuela. En adicion a experimentos de ciencia en el club de ciencia^ miembros partarciparian en competiciones de ciencias con otros escuelas en el communidad. Partaciparian en competeciones darian los miembros mas experiencia en creando projectos de ciencias. Overall^ el club de ciencia puende a un bueno club para preparar los estudiantes por el mundo profesional. </p><p><br></p><p>Finalmente^ los estudiantes y me quiero crear un club de ciencia en la escuela porque lo preparia los estudiantes por su futura carrera en el campo de biomedical y lo promoveria los interaciones de los estudiantes en la escuela. Gracias a leer y responder principal!</p><p><br></p><p><br></p><p><br></p><p>Stephanie Cadet (escribir tu nombre).</p><p><br></p><p><br></p>,B2,3691794,55,G4719136,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-MM,4192,3617.0,,,Traditional classroom,Foreign Language,2021-06-06,1-A-M+
56,CLUBS,<p>Hola princepales^</p><p>Me llamo Eno y  me gustaris presentar miidea para un club de cocina porque cocoinar es mi pasatiempo favortio.  Creao que este club seris beneficioso porque podria promover una alimentacion saludable y tambien ayudar a las personal a practicar sus habilidades culinarias.<br></p><p><br></p><p>Gracias^</p><p>Eno</p>,B2,3691954,40,T4719296,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-NE,331,3888.0,3759.0,4350.0,Traditional classroom,Foreign Language,2021-06-06,3-A-NE
57,CLUBS,<p>Hola^ mi amiga.</p><p>Yo piensa que tu fue a escribir que tipo de club tu queire empezar^ y por que. Este es importante por que^ sin este^ los personas que decidir que so club fue existen or no piensa que tu no quiere empeza un club. No sabe que tipo de club que to quiere empezar^ pero escribe este en su nota.</p><p>Tambien^ escribe sombre la impacta bueno que este club fue en la eschuela. Este es importante^ por que si el club esta bien por la eschuela^ los maestros quiere el club. Escribe sobre que el club hace. Otra vez^ no sabe que tipo de club to quiere empezar^ pero escribe este en su letra.</p><p>Hasta luego!<br></p>,B2,3685497,19,G4711925,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I2,A-NE,4141,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
60,CLUBS,<p>Hola Señor Principal</p><p>Los estudiantes de la escuela quiero a hacer un clubo del videojuegos^ detras del escuela.</p><p>Un clubo de videojuegos es bueno para la comunidad por que los personas que no tienes un lugar en otros clubos tienes el clubo del videojuegos por que todos estan bienvenidos en este clubo. Un otro razon para formar un clubo del videojuegos es los tournamentos del deportes virtual^ O |E-Sports| para cortar.</p><p><br></p><p>Un otro lago por que un clubo del videojuegos es importante^ es muchos personas en el dia moderna juego videojuegos. Muchos padres tambien^ no eres solo los adoloscentes. Tienes equipos para basketbol^ beisbol^ tenis^ por que no hay un equipo o clubo para videojuegos? Tengan los computadoras muy bueno para jugar videojuegos^ y muchos estudiantes se hacer feliz^ con la opportunidad de jugar para un causa</p>,B2,3685485,19,L4711913,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I2,A-NE,3768,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
61,CLUBS,<span style=|font-size: 1em;|>Principle Hoffman</span><br><p><br></p><p>Hola principle como estas? Yo quiere contacto tu por que yo quiere empieza un club de theatre. Yo queire empiezo este club por que a mi me gusta theatre pero no hay un programma para theatre en este escuela. Entonces^ yo quiere un club de theatre en este escuela por los ninos like mi quien quiere express themselves. </p><p><br></p><p>Este club es muy bien por que hay mucho ninos en este escuela quien no quiero jugo deportes pero todavia quiere projectar quien nosotos esta. En este club mucho ninos puede ayuda los ortos por un cosa muy bien. Hay mucho plays y practicas por los personas. Es club es un chance por otors ninos que son un poco shy para projectar who nostortos son. Es muy bien para todos los ninos y la familia de estos nino puede mira el nino en un area comfortablé. </p><p><br></p><p>Gracias^</p><p>Zach Johnston</p>,B2,3685449,35,E4711877,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,4174,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
62,COMMUNICATIONS,<p>Em mi barrio^ los niños son muy rapido cuando usando su telephonos^ Sus padres sin embargo^ no son rapidos como los niños. Los padres no se usan los telephones bien porque ellos no tienes los telephones cuando eran niños. El technologia son differente hoy. La differencia en tegnologia hacen problemas con hablar porque toma mucho tiempo a enseñar la nueva formas de technologia. </p><p>También^ los niños hablaan con |slang| que los padres no comprenden. Es muy dificial para los padres comprenden el linguaje que los niños hablan. por ejemplo^ la palabra |dope| significa una person o cosa son muy interesante. Los padres no compreden que la pababra |dope| significa porque no es una palabra cuando eran niños. Adémas^ los niños no comprended las pabalbras que sus padres usan cuando eran niños. No se las palabras porque pienso que las palabras no es important en mi vida porque no escucha este palabras mucho. un resulto para no tiene buena communcación es las padres y los niños son confusado con la otra persona. </p>,B2,3425052,47,T4428168,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I5,A-MM,4294,,,,Traditional classroom,Foreign Language,2021-06-06,2-A-SE
