Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
DIRECTIONS,"<p>Hola!</p><p>Para sacar libros de la biblioteca^ nada mas necesitas escojer el libro/los libros que quieres léer^ y darselo a la bibliotecaria para que ella/el pueda escanear^ y para que se registre en el sistema. Luego ya has sacado el libro/los libros^ y los puedes léer en tu casa^ o donde quieras.</p>",B1,3749944,33,D4800263,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,I5,,4294,,,,Traditional Classroom,Unknown
EDUCATION,"<p>Hola^</p><p>En mi comunidad hay escuelas privadas^ publicas^ americanas^ internacionales^ y religiosas. Lo bueno de ir a una escuela americana o internacional es que puedes aprender cosas sobre muchas culturas y religiones differentes^ y puedes conocer personas que vienen de differentes partes del mundo. Lo malo es que pueden ser muy caras^ y puede ser difficil ser acceptado a esa escuela. Lo bueno de escuelas publicas es que son menos caras^ y puedes tener mas en común con las personas de tu escuela^ porque normalmente son del mismo lugar.</p><p>Después de graduar la prepa^ unos estudiantes trabajan^ unos van a la universidad^ y unos viajan el mundo. Por ejemplo^ mi hermana graduo en 2021^ y ahorita esta trbajando^ pero despues va a viajar el mundo. Lo bueno de viajar es que puedes conocer muchas culturas differentes^ y puedes aprender como es la vida como adulto. Lo bueno de trabajar es que también aprendes como es la vida como adulto^ y conoces a muchos amigos nuevos. Despues de viajar^ mi hermana va ir a la universidad en Amsterdam.</p>",B1,3749944,33,D4800263,"The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ",A,1,I5,A-MM,4294,,,,Traditional Classroom,Unknown
EDUCATION,"<p>Yo vivo en Mexico hay muchos opcions. Hay  muchos esqualas. Un pro es que con educacion puedes tener mas opertunidades a mas trabajos.<br></p><p>Un con es muchos personas no gustan colejio. Aveses es porque no tienen amigos y hay niños que son malos.</p><p><br></p><p>Cuando terminan esquela van a universidad para estudiar un trabajo. Aveses queran ser policia o un diplomatico.</p>",B1,3749864,23,G4800183,"The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ",A,1,I1,A-SE,3947,,,,Traditional Classroom,Unknown
EDUCATION,"<p>hay dos tipos de escuelas en Mexico^ las publicas^ y las privadas. una de las deventajas de las escualas publicas es que solo ablan espanhol en mexico^ y las desventajas de as esculas privadas es que cuestan mucho dinhero y que solo atheptan una quantidad de alurnos. una ventaja de las escualeas publicas es que son gratuitas y es muy facil entrar^ otra ventaja de las escuelas privadas esque puedes aprender mas de una lengua y pudes entrar a unviersidadses buenas.</p><p>los esduiantes de esculeas publicas es probable que se queden a estudiar en mexico porque saben mas espanhol . y los de las escuelas privadas provalmente irian a los estados unidos porque son americanos y saben bastante ingles.</p>",B1,3749932,28,Y4800251,"The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ",A,1,I4,A-SE,3389,,,,Traditional Classroom,Unknown
EDUCATION,"<p>hhy dos tipos de esquelas differentes una son las esquelas privadas i otra son las equelas publicas ona ventaja que tiene las esquelas privadas son que de dan mejor education una desventaja es que tienes que pagar. una desventaja de las esquelas publicas es que te dan menos education de que las privadas pero la ventaja es que no tienes que pagar.</p><p><br></p><p>una trajectoria que normalmente cojen los estudiantes es ir a la universidad porque te ayuda a cojer on empleyo estable i te da mas informathion. </p>",B1,3749860,54,F4800179,"The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ",A,1,I4,A-SE,4294,,,,Traditional Classroom,Unknown
FAMILY,"<p>Hola! Mi nombre es Noah Alizadeh. Mi familia no es grande. Yo tengo un madre^ un padre^ un hermano^ y un perro. El nombre de mi mama es Nastaran y El nombre de me papa es Ahmad. Daniel es l nombre de mi hermano. Lucy es mi perro. Mi mama es cuarenta y seis anos y mi papa es cincuenta y tres anos. Daniel es nueve anos y Lucy es uno anos. Nosotros vivimos en Hoboken New Jersey. Nosotros Somos muy contenta.</p>",A1,3749587,1,T4799087,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N3,N-MF,3389,,,,Traditional classroom,Foreign Language
LANGUAGE ARTS,"<p>lo que paso en el libro es que un nino coje poderes i los amigos de el nuna i pedro le ayudan a salvar el mundo una cosa que me sorprendio en el libro es que nuna qeria todo el poder del nino para abominar al mundo.</p><p><br></p><p>lo que me gusto del libro es que te ayuda a conprender de que eres bueno como eres pero algo que podrian aver mejorado era que el tubira mas poderes.</p>",B1,3749860,54,F4800179,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I4,A-SE,4294,,,,Traditional Classroom,Unknown
LANGUAGE ARTS,"<p>wonder es uno de esos libros que me encanto^ el libro es sobre un nino que tiene desformationes en la cara. en su nuenvo colegio experimentsa bulling. un dia en en la cafeteria conothe un nuevo amigo que se llama jack que lo ajuda a superar su bulling y se mete en una pelea con el bully. despues de eso jack y auggie '''el protagonista|| se acen mejor amigos con otra nina que se llama summer y los tres superan a los bullies.</p><p>me gusto que tuvo un final feliz y que los bullies aprendiron su lection^ una cosa que poderia aver ido mejor es que poderian aver puesto mas detalies en el libro. a mi me encanto el libro y lo recomendaria 100%</p>",B1,3749932,28,Y4800251,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I4,A-SE,3389,,,,Traditional Classroom,Unknown
LANGUAGE ARTS,"<p>Mi libro es Once de Moritz Geltzman. Es un libro de un niño que se llama Filics y un niña que se llama Zelda. En ww2 en el holocust. Y es muey bueno</p>",B1,3749864,23,G4800183,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I1,A-NE,3947,,,,Traditional Classroom,Unknown
LANGUAGE ARTS,"<p>Yo acaba de léer un libro que se llama Hunger Games^ que se trata de unos chicos que están competiendo para su vida^ y el ultimo que sobrevive gana el juego. En este libro^ se murio la amiga del personaje mas importante (Katniss)^ y eso fue muy triste y yo no pensaba que pasaria. Al final^ Katniss tenia que matar a un chico que era su amigo^ pero no lo hiso^ entonces en los otros libros después^ el govierno esta tratando de matar a Katniss.</p><p>Lo que me gusto del libro fue que era muy creativo y habian muchas sorpresas y escenas que yo no pensaba que pasaran. Yo pienso que no lo pueden mejorar porque era muy buena historia. Yo lo recommiendo porque es muy interesante y me gusto mucho.</p>",B1,3749944,33,D4800263,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I5,A-SE,4294,,,,Traditional Classroom,Unknown
POP_CULTURE,"",A1,3749587,1,T4799087,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N3,I-NE,3389,,,,Traditional classroom,Foreign Language
POP_CULTURE,"<p>el trend mas reciente en mi escuela es que todos levamos ropas rojas dentro de la ecuela pero fuera de la esquela usamos ropa de videojuegos. </p><p>nuestra comunidad le gusta ir l arcade para jugar videojuegos mi amigo estubo ai i primero el jugo a plantas vs zombies so juego favorito depues gano tikets i se compro un juego nuevo.</p>",B1,3749860,54,F4800179,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I4,A-SE,4294,,,,Traditional Classroom,Unknown
POP_CULTURE,"<p>No se muchos trends de mi esquela pero muchos niños gustan ir al parque para jugar futboll.</p>",B1,3749864,23,G4800183,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I1,A-NE,3947,,,,Traditional Classroom,Unknown
POP_CULTURE,"<p>En la escuela un trend que esta en moda es vintage^ muchos adolecentes le gusta este tipo de ropa^ muchos de eyos tabien usan muchos jeans y jerseis este tipo de ropa es posible encontrarlo en tiendas como ||c&amp;a|Urban outfitters.|</p><p><br></p><p>Una comunidad para juntarme con mis amigas seria starbucks.  La verdad es que athe mucho tiempo que no intertuo com amigas en starbucks. Me  </p><p>encantaria tener historias para contar^ espero que apartir de ahora tendre mas que una.</p>",B1,3749932,28,Y4800251,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I4,A-SE,3389,,,,Traditional Classroom,Unknown
POP_CULTURE,"<p>En mi escuela^ muchas personas se ponen playeras o camisetas y pantalones largos o shorts. A mi me gusta vestirme con ropa colorida porque es más expresiva y bonita. En el verano^ veo niños con sudaderas y shorts^ y niñas con camisetas y shorts. En el invierno^ veo los niños con sudaderas y pantalones largos^ y las niñas con camisetas con chamarras y pantalones largos.</p><p>Es común que los adolescentes se junten en un parque o un mall. Una vez^ me junté con mis amigos y amigas en un mall y compramos ropa y comida. Fue muy padre porque fuimos primero a Zara y compré unos pantalones y dos playeras. Luego fuimos a H&amp;M y ahí compré tres camisetas y un par de shorts para el verano. Despues^ fuimos a comer en un lugar de sushi muy rico y luego fuimos a mi casa.</p>",B1,3749944,33,D4800263,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I5,A-MM,4294,,,,Traditional Classroom,Unknown
TRAVEL,"<p>Para llegar a tu destinación^ puedes ir en avión^ camión^ or tren. Lo bueno de ir en avión es que es mas rapido que ir en camión o tren^ y unas veces te dan comida. lo bueno de ir en camión es que no necesitas esperar mucho tiempo para que llegue tu camión^ pero si tienes que esperar mucho para que llegue tu avión. Lo bueno de ir en tren es que tambien es rapido (mas rapido que un camión)^ y tambien te dan comida. En conclusión^ yo pienso que la forma mas rapida y efficiente de viajar es ir en tren porque no esperas mucho^ y es rapido.</p>",B1,3749944,33,D4800263,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I5,,4294,,,,Traditional Classroom,Unknown
TRAVEL,"<p>avion-</p><p>viajar en avion es mas efectivo porque es mas rapido y por exemplo puedes tener television en los viajes mas largos. Una de las desventajas es que  tienes que ir por mucha seguridad que puede ser muy cansetivo para el passajero.</p><p>coche-</p><p>lo mejor de ir en coche es que puedes salir a la hora que quieras y no tienes que pagar tanto ni ir por tanta seguridad. una de las desventajas es que es mas largo y las maletas pueden ser un problema si eres una familia grande. </p>",B1,3749932,28,Y4800251,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I4,,3389,,,,Traditional Classroom,Unknown
TRAVEL,"<p>Uno de lo mas rapido es volar en avion. Pero aveses puedes llegar my temprano como a las uno de la mañana. O puedes manejar un auto es mas lento pero no es muy expensiva.<br></p>",B1,3749864,23,G4800183,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I1,I-MM,3947,,,,Traditional Classroom,Unknown
TRAVEL,"<p>ir en avion es mas rapido pero cuesta mas de que ir en otros viecolos. Yendo en on coche te cuesta menos pero te tarda mas tiempo. Yendo en tren te tarda menos i no cuesta tanto. Estos son algunos exemplos de viecolos q te pueden transportar a differentes lugares.</p>",B1,3749860,54,F4800179,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I4,,4294,,,,Traditional Classroom,Unknown
WEATHER,"<p>Hola! Eso es muy bueno. Mi clima facorito es nevando. En Nevando me gusto hacer muchas cosas divertidas. Me gusta jugar en la nieve. Yo tambien hago snowboard. Yo tambien me gusto el clima caliente.</p>",A1,3749587,1,T4799087,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N3,N-MF,3389,,,,Traditional classroom,Foreign Language
