Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
LANGUAGE ARTS,"<p>Me encantan los libros de la autora Janet Evanovich con la caracter Stephanie Plum. Nos encontramos Stephanie Plum en el primer libro |One for the Money| o Una por el Dinero en que Stephanie^ una agenta de compras para una tienda grande^ fue suspendida de su trabajo y desesperada por pagar sus cuentos^ ha decido trabajar por su primo Vinnie. Vinnie tiene un negocio en que paga la multa de los criminales para que se puede estar fuera del carcél mientras esperan su cita con el tribunal. El problema es que^ a veces^ los criminales no quieren visitar un día con el tribunal ni pagar el préstamo. Stephanie tiene que encontrarles y traerles^ físicamente^ al cárcel. Sería más fácil si tenga cualquiera idea de como hacer su trabajo. Guarda su pístola en la jarra de galletas en su cocina^ nunca puede encontrar un vehículo que es confiable^ y siempre es un paso detrás de todos. Pero es persiguiente y tiene mucha suerte. Con la protección de sus dos semi-amantes el polícia italiano suave Joe Morelli y el misterioso ex-militar Ranger ella se encuentra muchas veces en lugares peligrosos.</p><p>Me gusta leer los libros de ella porque primero^ su nombre es Stephanie^ como el mío. También a ella le fascinan los donuts^ como yo. Ella es ridiculosa^ a veces ignorante^ y siempre extravagante. Pero ella tiene buena corazón^ trabaja mucho^ y cuida por su comunidad y sus amigos. Puedo entender éso. He notado que a veces^ los libros mas recientes han tenido una tendencia ser más y más ridiculosa como las ideas no fueron bien conectadas. Pero pienso que había mucha gente inquieta sobre eso porque el último libro fue más como el original y pude ver más la manera de Janet Evanovich que un autor asistente. Pues^ recomiendo que empiecen con el primero libro con algo de tomar y tu tazón de palomitas. Cuídate porque por el séptimo libro^ vas a querer más donuts en tu dieta. Antes que seguir con el noveno^ es buena idea hacer más ejercicio. Pero vale la pena. </p>",B2,3747975,32,J4792725,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I5,A-MM,3400,3534,,,N/A,Other
LANGUAGE ARTS,"<p>He leído muchos libro pero me libro favorito de todos tiempos^ voy a decir que es Rebeldes. Rebeldes es una historia sobre Ponyboy es un niño de catorce años y su lucah con el mal y bien de su communidad. Ponyboy solo tiene dos hermanos^ Darrel y Sodapop^ sus padres se murio en un accidente de coche. Ponyboy y sus hermanos no tienen mucho dinero y estan debajo del autoriad de Darrel que tiene 20 años. Se empieza con Ponyboy recibiendo puñetazos de la padillo los Socs^ los Socs intentaron a matar Ponyboy pero no se lograron cuando unos de los miembros de la padillo en que Ponyboy estaban cerca. Un rato despues de eso Ponyboy y su amigo Jonny estaban viendo una pelicula de su coche cuando unas niñas se ven y se hablan con ellos. Por continuar Ponyboy y Jonny despues en que termino la pelicula se fue a un parque y se hablabam hasta quedaron dormidos. Pero Ponyboy tenía un tiempo en que necesitaba llegar a casa^ y se lo olvido y a las dos a la mañana se desperto y corri hacia su casa^ que lo tal se vi a darrel^ que estaba esperando despierto y preocupado. Entonces Ponyboy y Darrel se pusieron a discutir y en el calor del momento Darrel se pego a Ponyboy en la carra. En mi parte favorita Ponyboy se corrí de vuelvo a su amigo Jonny que se desperto y le dice que nunca quiere volver a casa entones se van a un diferente parke para hablar y calmar. Pero cuando estan ally los novios de las niñas Jonny y Ponyboy se los encontraron y tomo a Ponyboy y intento ahogándo a el pero Jonny realisando que estaba pasando tomo su cuchillo de bolsillo y mato a un miembro de los Socs. Los otros miembros se quedaron asustados y se corrieron. Jonny se quedo sin movimiento hasta que se vieron a la coche de una policia^ entonces se corrieron para encontrar a Darrel porque pensaba que el supe que hacer si algo hací se sucedio. </p><p>Se encontraron a Darrel y el le dio a ellos 50$ y le dijo que la mejor cosa de hacer es correr. Jonny y Ponyboy se puso en camino hacia una iglesia casi destruido y quedaron alli además se colorearon su pelo a el color casi amarillo para que nadie le supe quien fue. Quedaron en la iglesia por mucho tiempo hasta que unos niñitos se estaba explorando la iglesia cuando se incendió^ Jonny^ Ponyboy y Darrel^ que les encontro para ayudar les^ no tuvieron mucho tiempo a decidir si ayudar a los niños o correr de allí. Aunque fue muy peligroso se decidieron ayudar sacar los niños de la iglesia que estaba en fumas. se sacaron todos los niños y fueron heroes^ tanto hací que se hicieron una history en el periodico. Lo que podría ser mejor en esa parte es que Jonny se quemo tanto y rompio su espalda que necesitaba ir al hospital y luego mas al final del libro el muere y Jonny fue mi personaje favorita. Ponyboy y Darrel se revolvio a casa desde un carro de medico porque fueron heroes. Pero despues de que Jonny murio^ Darrel fue tan triste robo a un Mercado^ y caundo la policia le tenia a el atrapado el se fui a agarar algo de su cinturón que entonces la policia se disparo y mato a el. Ponyboy fue tan triste pero se recupero cuando escrito ese libro por su hermano amable hermano Darrel.</p>",B1,3704067,66,Z4733207,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I5,A-SE,3534,,,,One-way immersion,Foreign Language
POP_CULTURE,"<p>Hola Amigo^</p><p><br></p><p>En mi esquela TikTok es muy popular. Estudiantes pasar mucho tiempo en Tiktok. Tiktok es una aplicacíon donde personas hace videos divertido y bailar. TikTok es muy popular porque todo el mundo quiere seguidores.</p><p><br></p><p><br></p><p>Adios^</p><p>Leo</p><p><br></p><p><br></p>",A2,3747577,26,M4790919,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N4,I-MM,4294,,,,Traditional classroom,Foreign Language
POP_CULTURE,"<p>El uniforme típico está designado por el grupo social a la escuela y pueden variar en forma masuclino y feminina. Para los atletas^ los varrones o muchachos van a llevar siempre los pantalones atléticos o los shorts con una camiseta o una sudadera depende en el clima. Van a llevar los zápatos atléticos. Las niñas llevan la ropa igual con la excepción que para los niños la ropa es muy floja y para las niñas los pantalones atléticos son como otro piel. Toda ropa se nota con la marca Nike o Adidas o Under Armour. Los niños populares tienen la más variedad entre el masculino y la feminina. El joven lleva los jeans del estilo más de moda^ una camiseta y una camisa o sudadera. Su pelo es perfecto. La joven lleva los jeans de moda o una falda bien chiquidita^ y una camisa apretada con el diseño perfecto delicada y inocente. Su pelo es perfecto. Los góticos varían de época pero no de género. Siempre se visten de color negro^ de ropa floja. Tienen la manera apotética y desconectada. Los normales llevan los especiales de Walmart^ jeans un poco menos de moda^ camisas con algo cómico o una ilustración^ faldas a la rodilla^ zapatos bien usados.</p><p>Como la ropa^ hay una varieadad de opciones para pasar un rato con los amigos. La mayoría de estudiantes no tienen ningún tiempo libre. Con los estudios^ los deportes^ la música^ y otras actividades^ no hay nada más que correr desde un evento a otro. Pero cuando sea posible^ se reunen al parque donde se puede caminar por el camino peatonal^ pescar en el lago^ o jugar al baloncesto. También van a los restaurantes de Dairy Queen o Runza para comprar un helado. El otro día yo fui con mi hijo para cómprarnos unos helados a Dairy Queen. Vimos a un estudiante mío quien nos preparó el helado mientras explicando como su mamá ha invitando a un primo venir desde México para quedarse con ellos. Ella ha dicho al hijo que tiene que hablar puro español con su primo quien solo puede hablar puro inglés con el hijo. Pues^ mi hijo y yo trajimos nuestros helados para sentarnos afuera y mirar a los jovenes hablando con sus amigos en las mesas y bancos.</p>",B2,3747975,32,J4792725,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I5,A-MM,3400,3534,,,N/A,Other
POP_CULTURE,"<p>A mi me gusta ver a personas famosas que empeieza todas las modas usar sus maneras en vestir para expresar y cambiar la forma en que normalmente nos vestimos. Pero lo que esta en moda hoy en día son colores brillantes y ropa muy grande. Ademá un estilo de moda realmente grande en este momento es ropa de los años de 70 que es muy clasica^ pero a mi no me gusta eso^ mas me gusta a ropa nueva y moderna. Por lo cual yo llevo ropa muy athletica porque yo pienso que siente bien y es muy comoda. Pero si quiero parecer bonita normalmente solo llevo un vestido lindo no de colores brillantes porque a mi no me gusta a esa moda. Aunque mis amigas y yo solamente nos usamos pantalones y camisetas a la escuela. Zapatos son me moda favorita^ los zapatos de Nike que son muy comodas y son muy impresionante^ Además siempre son al dia^ son mis favoritos.</p><p>Mi communida es muy pequeña no tenemos muchos parques ni lugares para divertir. Aunque me communitad no es muy interesente eh encontrado maneras en que mis amigas y yo tenemos un buen teimpo. Normalmente solo caminamos alreadedor del plaza del cuidad y vamos a los mismos restaurantes^ o quedamos en una de nuestras casas^ pero en el verano a veces vamos a la playa^ en que nadamos y tambien jugamos volebol que es muy divertido. Además una ves estaba en un barco con la familia de mis amigas y paramos en el centro del lago^ en que empezamos a nadar y luego yo senti a algoo en el fondo del lago y encontre a gafas de sol. Por fin puede ser divertido pasar tiempo en cualquier lugar^ solo depende en que tipo de peronas esta alli con tigo.</p><p><br></p>",B1,3704067,66,Z4733207,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I5,A-SE,3534,,,,One-way immersion,Foreign Language
TRAVEL,"<p><br></p><p>Ir a vacasiones es tan divertido cuando llegues^ pero la peor parte es el viaje a llegar. Puedes ir en avión^ coche^ o autobús y ext. Estamos muy limitos a buenas maneras en que viajar^ como si vas en tu propio coche. Lo negativo en tomar coche^ es que toma mucho tiempo^ pero lo positivo es que puedes ir a cualquier lugar para descansar o comer. Ademas si vas en coche^ cuando llegas a tu destinacion no es necesario pasar por el apuro para alquilar un vehículo^ a llevar te a tus destinaciones. Por lo cual si tomas autobús^ tren^ o avión vayas a necesitar alquilar vehìculo. Además lo positivo en tomar avion es que no toma tanto tiempo como coche o tren^ aunque el negativo es que no puedes parar y estirar^ además es muy dificil por mucha gente descansar en avión. Por fin si vas en autobús lo negativo es que hay mucha gente y normalmente es llena de gente y no tienes lugar en que puedes poner su equipaje. </p><p><br></p>",B1,3704067,66,Z4733207,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I5,,3534,,,,One-way immersion,Foreign Language
TRAVEL,"<p>Para llegar a Chicago desde Nebraska es tan fácil. Es posible viajar por autobus. Hay un Greyhoud que va directamente al centro de Chicago. Es posible usar un tren. Amtrack tiene estaciones en muchas pueblas de Nebraska^ la ciudad de Lincoln^ y la ciudad de Omaha y llega también en el centro de Chicago. Pero la manera más común es ir por coche. La ruta 80 va por el medio de Nebraska dividiendo el estado en does mitades^ el norte y el sur^ arriba y abajo de la carretera. No se conecta directamente a Chicago pero conecta a la carretera 92 que va a Chicago. Cuidado. Hay riesgo de estar tan aburrido cuando se pasa por Iowa. No hay nada ver ni hacer ni comer. Hay gente que dice que Nebraska es aburrido pero tenemos los colores delicados del trigo^ el verde vibrante de la soya^ el maíz explosiva alcanzado hasta el cielo. Hay vacas de carne y de leche^ caballos^ y ciervos salvajes en los campos con sus colinas bajas y suaves. La única cosa que me interesa en el oeste de Iowa es la vista de cientos de molinos de viento collecionando la fuerza del viento para hacer el poder eléctrico. Los molinos son tan altos como las nubes. Para transportar una raya de un molino^ se necesita una camioneta extra grande. </p><p>Cuando se llega a las afueras de Chicago^ hay mucho tráfico. Ten cuidado. Los conductores no son malos pero son expertos y no tienen paciencia por nadie.  Si no sepas las reglas de conducir^ vas a tener accidente. En el centro de Chicago^ hay rascacielos y actividades y mucho para hacer y ver. Hay demasiadas opciones de hoteles lujosos y hostales baratos. Hay de todo. </p><p>Si has viajado por tren^ vas a llegar tranquilo porque no había ningún tráfico^ había mucha comida^ y había algunas vistas bonitas. Pero tus amigos quienes han viajado por coche irán a llegar a lo menos ocho horas antes y irán esperándote en el hotel. Si has viajado por autobús^ vas a llegar cansado^ sucio^ y hambriente pero vas a tener más dinero para pagar un cuarto bonito en el hotel. Si has viajado por coche^ probablamente has llegado primero^ sin hambre^ viendo unas cosas interesantes. Pero^ igualmente tendrías un gran dolor de cabeza por el tráfico y mucho estrés de los argumentos sobre el mejor camino y como conduce tu compañero. Pues^ ¿Cómo quieres viajar?</p>",B2,3747975,32,J4792725,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I5,,3400,3534,,,N/A,Other
WEATHER,"<p>Hola Amigo^</p><p><br></p><p>Mi estacion favorito es verano porque me encanta la playa. Tambien porque yo puedo nadar en la océano.</p><p><br></p><p>Quedo la espera de su respesta^</p><p>Leo</p>",A2,3747577,26,M4790919,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N4,,4294,,,,Traditional classroom,Foreign Language
CAREERS,"<p>Yo he tenido mi trabajo ideal. Trabajé por el estado de Nebraska como especialista del aprendizaje de lenguas extranjeras. Tuve que organizar y dirigir el programa de profesores visitantes^ crear y introducir al estado el guía de la enseñanza de lenguas extranjeras^ y promocionar a los programas al estado. Después de trabajar así tres años con buen éxito^ me di cuenta de que no fue mi trabajo ideal verdadero. Regresé a enseñar. Ser profesora es algo especial. Me gusta ver el proceso de entendimiento que pasa por los estudiantes durante el curso del año. No puedo decir como me afecta cuando un estudiante mío puede relacionarme un cuento sobre su noche pasada con la familia cuando usó el español para hablar con un mesero al restaurante^ una mujer en una tienda o unos niños al parque. Yo soy demasiada cometida y apasionante sobre la educación de lenguas extranjeras. Trato compartir con mis estudiantes y otros la importancia de perseguir la instrucción porque nos soporta en formas que no podemos imaginar ni planear. Hay un video en Ted Talks que uso mucho porque para mí es como puedo relacionar la imporancia de las lenguas a mis estudiantes. Una niña de 10-11 años puede hablar como 4 lenguas. Ella dice que no quiere ser traductora ni profesora de lenguas. Quiere ser bailarina o actriz. Pero sigue estudiando las lenguas porque sabe que las lenguas le permiten una audiencia mas extensiva. Pues^ no quiero ser profesora. Soy profesora^ no solamente porque un distrito me paga^ sino que es mi forma de ser. Es quien soy bajo el piel. Es mi trabajo ideal.</p>",B2,3747975,32,J4792725,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,2,I5,,3400,3534,,,N/A,Other
DIRECTIONS,"<p>La biblioteca escolar es muy fácil utilizar. Sólo se necesita ir a la biblioteca para hablar con la Señora Schmid. Ella puede ayudarte encontrar todo que necesitas. No necesitas una tarjeta ni nada especial. Vas a decirle tu nombre o número de identificación estudiantil cuando le presentas los libros que quieres. Recuerda devolver los libros a tiempo por no tener que pagar una multa.</p><p>Otra posibilidad si prefieras algo digital...se puede usar el sistema online. Ve a nuestra página del web. Haz un clic sobre la biblioteca. Haz un clic en la foto que dice 'nuestra colección'. Busca lo que quieres. Cuando encuentras algo que quieres^ haz un clic en la caja que dice 'préstamelo'. Hay un carrito encima de la página que puede mostrarte todo que quieres. Cuando listo^ puedes hacer un clic para mandar los libros a un Kindle o algo así.</p><p>Buena suerte.</p>",B2,3747975,32,J4792725,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,2,I5,,3400,3534,,,N/A,Other
