Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
ACTIVITIES,"<p>hola mark me gusta actividad es el praticar deportes especial beisbol me encanta beisbol y nadvidar en la aqua </p>",A2,3670629,8,P4695787,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N2,N-MM,3768,,,,Traditional Classroom,Foreign Language,2021-05-28
ACTIVITIES,"<p>mi gusta montar la bisicleta y jugar al futbol americano. no mi gusta baseball para le gusta futbol. </p>",A2,3670657,11,C4695815,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N2,N-MF,4311,3920,,,Traditional Classroom,Foreign Language,2021-05-28
ACTIVITIES,"<p>Hola^</p><p>Vivo en plymouth Massachusetts in United States. Mi y mi amigos me gusta jugar al basquebol y visitar la playa</p>",A2,3670653,6,A4695811,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N1,N-SE,4428,,,,Traditional Classroom,Foreign Language,2021-05-28
ACTIVITIES,"",A2,3670673,0,Q4695831,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,Below N1,N-NE,3928,,,,Traditional Classroom,Foreign Language,2021-05-28
ACTIVITIES,"<p>Hola^ </p><p>Me llamo Maeve^ Mi me gusta la nadar y correr. Mi amigos y me las visitas en la differente countries. </p>",A2,3670701,11,B4695859,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N2,N-MM,4490,,,,Traditional Classroom,Foreign Language,2021-05-28
ACTIVITIES,"<p>Hola^ Penpal</p><p>Durante le viernes^ yo jugo desportes. me gusto jugar balensesto y golf. Me gusto correr tambÍen. Mi amigo gusta nadar. Mis amigos y yo gustamos ir a la cenima. </p>",A2,3627085,27,Q4646328,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I1,,4192,,,,Traditional classroom,Foreign Language,2021-05-28
COMMUNITY_SERVICE,"<p>Nosotros trabamos en soup kitchen. Es muy divertida! Nosotros make comida para those in need. Son appreciate it y nosotros love it!</p>",A2,3640380,9,X4660844,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-NE,4435,,,,Traditional classroom,Foreign Language,2021-05-28
ACTIVITIES,"<p>Yo y mi amigos hice mucho actividads. Despues escuela fin yo fui a simpatico restuarante en pueblo. Mi amigos y yo tambien jugamos videojuegos a nos casas es muy divertido. Nosotros tambien tenemos bicicletas y fuimos lugares. Una veces nosotros fuimos a lago y nadar y juega con la agua. Nosotros fuimos a vaciones a tropical paises le Bahamas^ Mexico^ y Puetro Rico y tenemos mucho divertido con personas. Una veces yo vio peliculas y vio futbol con mi padre y es guay. Cuando yo estoy aburrido yo fui camino en el parque porque es tranquilo y muy bonita arbols. Yo tambien juega futbol con my amigos en parque y tenis. </p>",A2,3674073,26,D4699449,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I2,,3252,,,,Traditional classroom,Unknown,2021-05-28
ACTIVITIES,"<p>Mis amigos y mi en el verano usan nuestro tiempo para estudiar y trabajar mucho. En mi verano yo tengo mucho trabajar porque yo necesito escribir los applicaciones universitaria. Además^ yo necesito estudiar para los pruebas SAT y AP. Pero^ el verano tambíen es muy divertida. En el verano^ me gusta mis pasatiempos mucho^ esto pasatiempos incluye: comer con mis amigos^ correr en la ciudad^  y jugar baloncesto en la parque. Mi amigo se llama Roberto usa su verano para practicar los deportes. Un otra amiga Kim usa su tiempo para enseñar los niños sobre las ciencias y como hablar ingles. </p>",A2,3678608,51,X4704174,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,I3,,140,,,,Traditional classroom,Foreign Language,2021-05-28
ACTIVITIES,"<p>Hola me llamo es Channing. Yo vivo Vermont. En el vierno yo soy juego muchos deportes. Yo juego hockey sobre hielo^ futbol^ y lacrosse en el vierno. Yo voy camps y visit con mi amigos. Yo swim y juego outdoors. Mi primos come y visit mi casa en el vierno. Nosotros tienemos mucho fun together. En el vierno yo spend mucho time con mi familia. Nosotros do mucho things together. Tiene un fantastico veirno!</p>",A2,3682018,39,U4707912,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,1,N3,N-MF,4429,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>Arte en el U.S.A.</p><p>Aqui no tienes mucha arte^ pero recentiamente el govierno abro un cientro de arte en Williamsport MD. Este cientro tiene toda la historia del luego y tiene mucha arte. Este leugo es grande y tiene mucha varieda de arte. El luego es similar a una biblioteca^ es un puesto meravilgioso.</p><p><br></p>",B2,3678799,23,E4704371,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,3888,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>Hola los estudiantes de Madrid!</p><p>Mi nombre es Faith y yo quiero hablar sobre el arte en mi ciudad. Yo tengo mucho experiencia con vistando arte. Yo quiero mostrar ellos los diferente partes de el ciudad y la historia con los murales. Hay muchos arte en la ciudad y los diferente parte explica mucho. En el centre de mi ciudad^ yo veo mucho murales y arte diferente personas en la ciudad completado. En mi ciudad^ hay una camino que muchos personas usa caminar en. También^ hay los edificios que tiene trabajo haciendo. Los artistas tiene pintura y ellos hace una mural en los edificos por los personas cuando ellos travelarse en el camino. Si tú camina en una parte cerca del centro de la ciudad^ hay muchos murales en los edificos y los personas le gusta ver el diferente murales. los artistas hace los murales con mucho detalles. Por ejemplo^ yo conoce una mural que tiene muchos colores vivos. Me gusta el mural porque hay una sol y mariposas en el cielo. Cuando yo camina y pasa el mural^ yo estoy muy contenta porque me gusta el artista y el trabajo de la pintura. Tambein^ hay otros murales que yo no le gusta porque hay colores oscuros y mucho violencia. Yo no me gusta camina y pasa una mural con violencia y armas. Yo estoy triste cuando yo veo violencia. Me gusta los murales con mucho detalles.</p><p>¡Yo quiero tomar todos los estudiantes a los murales en mi ciudad!</p><p>Faith</p>",B2,3683114,66,S4709149,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,3888,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>¡Bienvenidos estudiantes de Madrid!</p><p>Es muy bueno saber que por fin están aquí^ espero que les aiga ido bien en su viaje y estén feliz de estar aquí. En nuestra escuela nosotros somos muy apasionados sobre el arte y hasta tenemos nuestro propia clase de arte. Ustedes deberían visitar a mi escuela secundaria el fin de semana^ ya que aquí hay muchos estudiantes talentosos como ustedes. Personalmente yo prefiero el arte abstracto ya que se requiere más que un par de ojos para comprender^ mi artista favorito es el señor Pablo Picasso. En nuestro pueblo hay un museo de arte asombroso en el cual ustedes pueden visitar y disfrutar el arte en paz. El museo de arte está abierto todos los dÍas de las siete de la mañana hasta las diez de la noche. El arte es muy popular por aquí y hay de muchas variedades. ¡Espero que disfruten su estáda aqui!</p>",B2,3683197,42,T4709252,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4298,,,,Heritage learner,First Language,2021-05-28
ART,"<p>En mi escuela^ puedes ver mucho arte en las clases de arte. Puedes ver muchas esculturas^ pinturas^ y dibujos de muchos estudiantes en varios grados. Ellas son muy talentosas y hacen muchos trabajos de arte fabulosos. Además^ puedes ver arte en la ciudad en los museos. En museos^ puedes ver trabajos de arte famosos^ como los de Van Gogh o Da Vinchi. </p><p>Mi favorito tipo de arte son las esculturas. Me encanta la clase de cerámica. Las esculturas son muy difíciles para hacer^ pero son muy hermosas cuando terminados. Yo prefiero ver a las esculturas porque tengan muchos colores. Me encanta las esculturas! </p>",B2,3683334,42,D4709398,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,3886,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>En mi comunidad ha  muchos lugares de arté.  Un lugar de arté es en la cuídad ahí pueden ver muchos tipos de arté.  Un tipo de arté que podrías ver es arté de pintura hay muchas arte de pintura.  Otro tipo de arté que hay en nuestra comunidad es mucha musíca y baile.  La musíca y el baile son un tipo de arté muy bonito.  Yo recomiendo de ir a todos estoy lugars para ver estoy tipos de arté.</p>",B2,3629396,22,R4648720,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4009,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>¡Hola mis amigos de Madrid! ¡Nuestra puebla de Bedford teiene muchos picturas y muralismas! Pero^ no lo se cuando picturas afuera de nuestra escula. Porque yo se un poco estoy triste :( PERO^ nuestra escuela tiene muchos picturas^ retratos^ y otras coasas boninta. En nuestra escuela hay autoretratos por la cuardos. En una lugar hay muchas picturas en los peidos y autoretartos. Alguen tiempos los estudiantes de artistica hacen relismo o surelismo sobre cabezas de personas. Hizo scupltors de animales como un gato o una tiempo hizo cuadro por pincturas. Normalmente mi ropa esta muy sucio despues hago el scupltor pero lo me gusta. Dos anós antes hizo autoretratos cuando muy dirvitido y si tu ves cerca de la oficina pudes ver. Soy moreno y hizo mi oÍs muy malo asi que me llama la autoretrato surelismo. Afurea de escuela hay un poco picturas pero yo se hay una muralismo cera de un espacio por coches. Parece como un perro asi que si le gustan perros ir al este.  </p>",B2,3675513,62,K4701030,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,3961,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p style=|text-align: left;|>Hola^ me llamo Miguel. Yo me gusta todos del tipos de arte^ pero me encanta arte de la Renaissance. Mi artisto favorito es Van Gogh. Me encanta el usa de los tipos del dibujar en su arte. Yo he viajado al Pennsylvania^ y fue a la Museo de Arte Historica. El museo tiene muchos del artistos Van Gogh^ Leonardo Da Vinci^ Raphael^ Michelangelo^ y los otros artistas. Me gusta la arte renessaince^ pero no me gusta los dibujos abstractos del Van Gogh. Cuando el pintó las personas y su usa de los colores calores^ y los colores frÍos. En la dibuja se llama 'Starry Night' uso los colores frÍos y calores para pintó un dibuja muy bonita. ¿Que es tu dibujo favorito? Me encanta Van Gogh^ pero no me gusta arte moderna y abstracto. Yo pienso que los artistas modernas y abstractas son tan perezoso del artes clasicos y renaissance. Las dibujas que esta un linea o menos son muy perezoso y aburrido. Yo voy a muchos museos^ y nunca he buscado un dibuja moderna bien. Pero^ los artistos clasicos y renaissance he hecho muchas dibujas bonitas^ preciso^ y yo recuerdo mas de los dibujas renaissance. En mi pueblo no hay un lugar para arte^ pero en Boston y las afueras de Boston^ son muchos museos. Por ejemplo^ el Museo de Arte Fíne^ una de los museos mas prestigos en el Estados Unidos.<br></p>",B2,3675521,37,Z4701038,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,4249,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>En mi pueblo^ no hay mucho arte. Pero^ todos los estudiantes en mi pueblo estan en un clase de arte. En la escuela primaria y la escuela intermedia el arte de los estudiantes esta muy simplé y los clases son divertidos y interactivos por los estudiantes pequeños. En escuela secundaria los clases de arte son divertidos^ pero estan mas seriouso de los clases en la escuela primaria y intermedia. En la primavera todos los estandiantes en las escuelas ponen uno o dos proyectos de arte y la escuela secundaria hacen una fiesta de arte. En mi opinion^ el arte de papel y un lapiz esta el mejor^ pero me gusta las marcadoras y los lapices de colores. Que es tu tipo de arte favorito? Y porque te gustas el tipo? Tambien^ me gusta la arte de calle y el graffiti. Sí^ el arte esta illegalmente^ pero graffiti es un arte muy elegante y hermoso si esta en los manos de una persona razon. Cerca de mi casa^ hay el ciudad de Boston. Boston esta un ciudad muy historico y viejo. Similar a la ciudad de Madrid. Pero^ Madrid es mas grande de Boston. Boston tiene mucho graffiti y me gusta mirar el arte que yo conduco en las calles. Tu piensas de graffiti es un arte mala? Porque? Yo recomiendo ustedes ven a todo el arte en la ciudad de Boston y en mi pueblo Bedford.</p>",B2,3675541,35,X4701058,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4519,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>Hola^</p><p>Me llamo Colin y vivo en Bedford MA. Tengo 16 años y yo voy para Bedford Public Highschool(BHS). Aqui en el BHS tu puede ver muchos tipos de arte. BHS tienes muchos classes de arte con muchos estudantes que hacen arte para el año entero. Tu puedes ver arte de ceramica^ debujos^ photographia^ y tabien arte de madera. Se tu va a visitar a Bedford un dia^ yo recomendo mirar el arte en el BHS. Tabien tienes un citioweb con mucho arte de BHS^ se tu quieres mirrar visita aqui.</p><p><br></p><p>www.BHS/artshow-Bedford.com</p>",B2,3675549,50,J4701066,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I3,I-MM,3354,,,,Traditional classroom,Foreign Language,2021-05-28
COMMUNITY_SERVICE,"<p>Hola Nosotros!</p><p>    Los Estudiantes y Yo aimer le baseball^ le footbal^ bailar. Nosotros gusta helping others. </p><p>Adios^ </p><p>   DK</p>",A2,3640436,14,H4660900,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N1,I-NE,4138,,,,Traditional classroom,Foreign Language,2021-05-28
COMMUNITY_SERVICE,"<p> Nosotros charities!</p>",A2,3640432,6,R4660896,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N1,I-NE,4138,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>En la cuidad de Idaho Falls^ usted puede ver muchas diferentes tipos de arte en todos partes. Nosotros tenemos el museo de arte que teine muchas pinturas y dibujos.  También Tiene dias que tu puedes crear tu propio dibujo o pintura. Muchas personas veinen a visitar y ver todas las obras de arte cada día. También teinen copetisiones para diferentes tipos de arte como dibujos^ pinturas^ esculturas^ y más.<br></p><p> The arte de la danza es también una forma de arte pupular en nuestra ciudad. Tenemos muchos estudios de baile diferentes que esenan diferentes tipos de baile. Muchos de los estudios tienen presentaciones durante el año. Unas semanas^ vi a una de mis amigas bailar con su estudio. Me encantó ver el baile^ Y es incrible que me haya gustando es mucho.<br></p><p>Tambein puedes ver el art de leer y escribir en la biblioteca. Teine muchos libros famous que teinen historias de muchos personas y eventos diferentes. Mis maestros y mi familias prefieron que pase mas teimpo en la bibloteca.</p><p>Finalmente^ mi forma de arte favorita es la fotographia.  Todas galerias de fotografia en la ciudad que tienen muchas fotos. La fotografia es mi favorita porque soy fotografa. He estando fotografo durante tres anos. Es increible que me encanta la fotografia tanto como cuando empece.<br></p>",B2,3601115,10083,S4618167,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4138,,,,Traditional classroom,Foreign Language,2021-05-28
ART,"<p>Mi lugar favorito para ver arte es el este de chicago.En la ciudad del este de Chicago^ hay un monton de arte hermosa. Puedes ver tantas obras de arte cultural al arte callejero. puedes ir a los museos y ver arte antiguo. para entender como el arte afecta al este de chicago^ incluso hay arte en los restaurantes. Me gusta el arte de la pintura en aerosol porque tiene una pinta bonita. </p>",B2,3685504,11308,Q4711931,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4150,,,,Other,Heritage Language,2021-05-28
ART,"<p>Hola estudantes de Madrid les quiero hablar sobre las varias formas de arte aqui en mi escuela. Si estan interesados en diferente formas de arte entonces deberian leir esto. Ha que en mi escuela pueden ver varias artes hechos por estudantes. Tenemos clases de difrenete formas de arte como pinturar^ 3D^fotografia^arte studio^poteria^ teatro^musica^ y balie. Para mi encanto tomando clases de guitara^ aungue y sabia un poco de como tocar tenia la oportunidad de aprender como leir musica que era algo que queria aprender más. Tambien tenia una clase de teatro en español que mi gusto pero mi do la mas verguenza siendo entonces era un poco dificil pero era devertido.Si podria de tener más clases de arte los tomaria se me hacien muy devertido aprendiendo diferente formas. Para mi me gusta mas la musica porque ya tengo un poco de experencia haciendo y trato de seigir mejorando en la guitara. Me gustaria mejorar en otros instrumentos y criar mi propia mucisa con trabajando con otros. Todas las formas de artes son interesantes par mi cuando estoy usando el arte es una forma de relajar y expresarme.</p>",B2,3601334,68,T4618425,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,473,,,,Two-way immersion,Foreign Language,2021-05-28
CELEBRATIONS,"<p>Para mi^ yo me guest no tiener fiestas. Perro^ otros tienen fiestas como Bowling y Juegos</p>",A1,3692224,27,F4719617,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4294,,,,Traditional Classroom,Foreign Language,2021-05-28
CELEBRATIONS,"<p>En un cumpleaños nosotros come pastel y dan regalos a la persona que tiene un cumpleaños.</p>",A1,3692232,23,Y4719625,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4294,,,,Traditional Classroom,Foreign Language,2021-05-28
CELEBRATIONS,"<p>so celebramos los cumpleaños con disfrasamos bonitos y luego cantamos las mañanitas y luego los regalos</p>",A1,3692236,25,G4719629,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-MM,4150,,,,Traditional Classroom,Foreign Language,2021-05-28
CELEBRATIONS,"<p>En cumpleaños yo y mis amigos cantan los cumpleaños songs.</p>",A1,3692240,19,S4719633,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N1,I-NE,3961,,,,Traditional Classroom,Foreign Language,2021-05-28
CELEBRATIONS,"<p>mis amigos celabrante mis complianos y asea un fiasta con chicle pinyatas y jugar por mis amigos</p>",A1,3692244,27,D4719637,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N2,I-NE,3282,,,,Traditional Classroom,Foreign Language,2021-05-28
CELEBRATIONS,"<p>los personas create partys y envitado us amigos</p>",A1,3692248,21,Z4719641,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N2,I-NE,4424,,,,Traditional Classroom,Foreign Language,2021-05-28
