,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
13,COMMUNICATION,<p>En mi clase de español yo hablo y ecribe presentaciones. Yo no gusta hablar en fronte de mi clase. ¡Mi maestro hablaste yo tengo un examen en dos días! Yo soy muy nervioso. Yo estudio mucha y yo estoy perfecto. Yo tengo un A en mi examen. ¿Tú tienes un A para la presentacion? ¡Adíos!<br></p>,A2,3749176,31,P4796990,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N4,I-SE,3768,,,,Traditional classroom,Foreign Language,2021-08-07,1-I-MF
14,COMMUNICATION,<p style=|text-align: left;|>Hola^</p><p style=|text-align: left;|>Es muchos typos de presentaciones en mi clase. Un typo de presentacion on es el orale presentacion el oral presentacion es el presentation el mas comun. Es une otro typo de presentacion apellido el presentacion escribo. No me gusto el presentacion escribo. Yo esperé que tu es bueno por ton presentacion.</p><p style=|text-align: left;|>Adios!</p><p style=|text-align: left;|><br></p>,A1,3749512,60,Y4798451,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N4,I-SE,3768,,,,Traditional classroom,Unknown,2021-08-07,1-I-MF
15,COMMUNICATION,<p>Hola amigo!</p><p>En la escuela damos presentacions verbales y escribmos. La profesora juzaga nuestro trabajor y lo miramos. </p><p>Adiós!</p>,A1,3750036,41,R4800569,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,I1,I-MM,3400,,,,Traditional classroom,Unknown,2021-08-07,3-I-SE
16,DIRECTIONS,<p>Hola! Me dijieron que quieres pedir prestados unos libros de la libreria. Yo te puedo ensenar. Paso numero uno^ ve a la libreria. Despues agara un libro. Traelo a la persona que esta en la recepcion y preguntale si lo puedes tomar prestado. Ella te sellara el libro y te lo va prestar por unos dias. Asegurate de regresar el libro.</p>,B1,3749924,45,T4800243,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ,I,1,I5,,3400,,,,Traditional Classroom,Unknown,2021-08-07,1-I-MF
24,POP_CULTURE,<p>Hola amigo! </p><p>Musica pop es muy popular. Olivia Rodrigo es una cantante muy famosa. Ella canta sobre sus problemas con los chicos y es muy relatable. </p><p>Adiós! </p>,A1,3750036,41,R4800569,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,1,I1,I-MM,3400,,,,Traditional classroom,Unknown,2021-08-07,2-I-MM
25,POP_CULTURE,<p>¡Hola Amiga!</p><p>En mi escuela pasteles son muy populares. Yo creo pasteles son populares porque muchas personas gustan comer. Los pasteles son differente. Me gusta comer pasteles de fruta. Tambien los pasteles no es muy caro. Muchas personas en la escuela comer pasteles.<br></p>,A2,3749176,31,P4796990,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,1,N4,I-SE,3768,,,,Traditional classroom,Foreign Language,2021-08-07,2-I-MM
26,POP_CULTURE,<p>Hola^</p><p>Mi escuela tambien tienes de cosas populares como los |Fidget Toys|. Los |Fidget Toys| son muy similar al el |Fidget Spinner| pero es muchos |Fidget Toys| diferentes. Los |Fidget Toys| sont popular en el 6 grado. Yo pienso que los |Fidget Toys| es popular porque los |fidget toys| son mucho divertido.</p><p>Adios</p>,A1,3749512,60,Y4798451,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,1,N4,I-SE,3768,,,,Traditional classroom,Unknown,2021-08-07,2-I-MM
28,TRAVEL,<p>Ir de viaje es muy divertido. Pero hay muchas maneras de ir. Puedes ir en caro si es un poco de horas^ puede tambien ser una manera de convivir con tu familia o amigos. Una desventaja es que puede aveses ser muy incomodo y como es mas largo te puedes ir estresandote. Otra maner puede ser ir en avion. Si tienes dinero puedes ir mas rapido y mas comodo que un caro. La desventaja de ir en avion es que no hay senal. Tambien puedes ir en un tren es casi igual que un caro pero no tienes que manerjar tu. Entonces puedes descansar. Una desventaja de ir en tren es que hay muchas personas entonces si eres suertuda todos van estar en silienco. Pero si no puede estar muy ruidoso. El autobus es lo mismo que el tren.</p>,B1,3749924,45,T4800243,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ,I,1,I5,,3400,,,,Traditional Classroom,Unknown,2021-08-07,1-I-MF
1,FOOD,<p>En kentucky nosotros comemos muchas cosas americanas ya que nos costumbramos a comer cosas de aqui^ una cosa que nosotros comemos en kentucky so amburgesas y pero caliente^ a un que comamos estas coimidas emericanas nosotros comemos cosas de venezuela pero las preparamos aqui. una cosa que ami me encanta comer son las allacas^ allacas son como un tamal pero no es de jojoto embes es de masa normal las allacas las comemos en navidad la malloria de veses. Otra cosa que ami me encanta commer son las empanadas probable mente sabes que son las empanadas y mi megustan las empanadas de queso tambien se sepuedes hacer empanadas de muchas cosas como carne poyo y caraotas pero mi favorito de todos son las de queso. La ultima coso que nosotros nos gusta comer son los tequenos me ENCANTAN los tequenos son unas de mis cosas favoritas de commer son una masa diferente de otras y estan rellenadas de queso son vien rico y si pudiera lo comeria cada dia.</p>,A1,3750084,30,U4800972,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ,N,1,I3,,4141,2278.0,3543.0,3319.0,Other,Unknown,2021-08-07,N-MF
2,SCHOOL,<p>yo nose tanto sobre esta esquela liberty lo que se es que las personas aqui son muy amigables tambien muchas personas estudian aqui y eso te puede ayudar a encontrar nuevos amigos esta esquela es muy grande tiene cosas como y vivotega lugar de computadoras pe musica y MUCHO mas.</p>,A1,3750084,30,U4800972,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.  Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible. ,N,1,I3,,4141,2278.0,3543.0,3319.0,Other,Unknown,2021-08-07,N-MF
4,SEASONS,<p>aqui en kentucky hay verano invierno otono y primavera aqui comensamos con primavera esta comensando el calor los animales estan naciendo y las flores estan saliedo despues vamos a verano y es BIEN caliente en verano mi famiia vamos a un parque de agua casi cada ano en el verano despues viene otono en otono son quando las hojas caen y quando esta comensando el frio otra ves y de ultimo es el invierno el invierno es mi temporada favorito porque es mi compleanos en disiembre y tambien porque es navidad en el invierno puede caer nieve es muy divertina a un que no me gueste tanto el frio lo que tambien me gusta sobre el invierno es que con la nieve puedes hacer un muneco de nive con tus amigos tambien puedes hacer una gerra de bolas de nieve y tambien algo que hacemos la casa de mi amiga tiene una colina etonces quando nieve nosotros usamos cajas de carton y las doblamos para hacer una tabla de nieve y nos deslisamos en la colina de mi amiga.</p>,A1,3750084,30,U4800972,Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.  Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live. ,N,1,I3,,4141,2278.0,3543.0,3319.0,Other,Unknown,2021-08-07,N-MF
10,CITY_TOWN,<p>Hola señor! </p><p>New Orleans es muy ciudad intrestante. El centro es muy divertido. Hay buena comida y bebida. Mi favorita resturante es El Gato Negro!</p><p>Adiós mi amigo!</p>,A1,3750036,41,R4800569,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ,N,1,I1,,3400,,,,Traditional classroom,Unknown,2021-08-07,N-MF
11,CITY_TOWN,<p>Hola^</p><p>Yo recomiendo que tu visitas muchos restaurantes porque el cuisine es muy delicioso en mi opinión. Tambien^ yo recomiendo que tu visitas el zoo porque los animales en el zoo es muy único. Yo espero que tu tienes un visito bueno!</p><p>Adios</p><p><br></p>,A1,3749512,60,Y4798451,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ,N,1,N4,,3768,,,,Traditional classroom,Unknown,2021-08-07,N-MF
12,CITY_TOWN,<p>¡Hola Señor!</p><p>En mi cuidad yo gusta viajar lugares nuevas. Lugares popular son el parque de agua^ el museo de arte^ y el teatro. El parque de agua está muy divertido. Los atracciones son de niños y adultos. El museo de arte tiene arte muy antigua. ¡Una pinta están 1^000 años! Ver los actors famosas en el teatro y comer comida. Todos son muy divertidas.</p><p>De Nada^</p><p>Lydia<br></p>,A2,3749176,31,P4796990,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ,N,1,N4,,3768,,,,Traditional classroom,Foreign Language,2021-08-07,N-MF
18,FAMILY,<p>Hola amigo! </p><p>Yo soy de Houston pero me mudé aquí por el trabajo de mi papá. Yo tengo una hermana Lilly y hermano Russell. Mi hermana tengo deiz anos y mi hermano tengo diecisiete anos.  Ellos les gusta deportes y leer. Ellos son los mejores! </p><p>Adiós!</p>,A1,3750036,41,R4800569,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,I1,,3400,,,,Traditional classroom,Unknown,2021-08-07,N-MF
19,FAMILY,<p>Hola^</p><p>Mi familia vivons en uno casa grande en la norte de Buenos Aires. Yo tengo un hermano^ una hermana^ une padre^ y un madre. Mi madre tiene quarenta y dos años y ella se llamo Ruby. Mi padre tiene quarenta y siete años y el se llamo Julio. Mi hermana tiene nuevo años y se llamo Olivia. Mi hermano tiene dos años y se llamo Alberto. Yo tengo diez y cinqo anos y se llamo Felix. Mi familia esta muy única y feliz unitaria.</p><p>Hasta Luego!</p>,A1,3749512,60,Y4798451,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,N4,,3768,,,,Traditional classroom,Unknown,2021-08-07,N-MF
20,FAMILY,<p>¡Hola! Me llamo Lydia. Yo tengo 15 años. Yo tengo dos hermanos y un perro. Mis padres son 40 años. Mi madre es la maestra de matematicas. Ella tiene pelo largo y pelo rubia. Mi padre es una policia. Él tiene pelo negro y es muy alto. Mis hermanos son bajo y tiene pelo rubio. Nosotros vivimos en Florida^ a la playa. Están muy bonita. Muchas personas visitar a playa y nadar. Yo creo te gusta mucho. ¡FelÍz viajares!</p><p>Tú amigo^</p><p>Lydia<br></p>,A2,3749176,31,P4796990,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,N4,,3768,,,,Traditional classroom,Foreign Language,2021-08-07,N-MF
21,WEATHER,<p>Hola Amigo^</p><p>Mi tiempo favorito es cuando el tiempo es ni calor ni frío. Me gusto mucho caminar o biciclo cuando el tiempo es ni calor ni frio. Me gusto cuando el tiempo es ni calor ni frio porque es muy relajante.</p><p>Adios^</p>,A1,3749512,60,Y4798451,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N4,,3768,,,,Traditional classroom,Unknown,2021-08-07,N-MF
22,WEATHER,<p>Yo gusto vierno. Yo gusta nadar y jugar con mis amigos. Durante el vierno yo como helado y ver pelÍculas. Pero durante el vierno la clima está muy caliente. Yo necesito mucha agua y comer comida saludable. Me gusta jugar fútbol y nadar a los parques de agua. <br></p>,A2,3749176,31,P4796990,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N4,,3768,,,,Traditional classroom,Foreign Language,2021-08-07,N-MF
29,WEATHER,<p>Hola amiga! </p><p>Mi favorita temporada es ontoño. Me gusta jugar voleibol en el otoño. Me gusta fría tiempo. </p><p>Adiós!</p>,A1,3750036,41,R4800569,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I1,,3400,,,,Traditional classroom,Unknown,2021-08-07,N-MF
