Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
ART,"<p>Hola estudiantes^</p><p>Estudiantes vienen de Madrid para aprender en la escuela. Nuestra escueala tiene muchas actividades y groupos de arte. Tiene clases buenas de pintar. Los maestros tienen muchos pintos y enseñar a usar los cosas. Y tiene contestas para pinturas muy buena. Tiene un club de debujar. Tienes tipos diferentes de pincil y muchas colores para tu dibujos. Y tiene clases para esculptures. tienes cosas diferente para usar. Aprede como hacer esculptures de papel.  Y tiene un mueso para buscar todos cosas^ pinturas^ dibujas^ esculpturas^ y mas. Y a veces buscas las paredas de la escuela para cosas de arte. </p>",B2,3675537,14,Y4701054,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4443,3545,460,4350,Traditional classroom,Foreign Language,2021-06-05
ART,"<p>¡Hola estudiantes de Madrid! ¡Me encantan que tu aqui! ¡Mi nombre es Shane y yo soy un parte de club de bienvinido! Es el blog de la clase de arte en mi escuela. ¡Arte! Que divertido. El arte de los estudiantes de mi escuela^ tu puedes cuber en exibicion de arte en mi escuela. Es cerca del cafeteria de mi escuela. Tambien otro arte de las clases de arte que son mayores^ tu puedes cuber en el exibicion de la biblioteca. Me encantan arte mucho^ porque son muchos tipos de arte. Por ejemplo^ arte moderno y arte que tiene muchas colores y arte classico. Hay muchos tipos^ personalmente yo prefiero arte que tiene muchas colores porque es muy bonito y interesante. Tambien arte siempre has un mensaje de bonito. No puedo para tu viajar son escuela. ¡Adios^ amigos!</p><p>¡Tu amigo^ Shane!</p>",B2,3675533,25,Q4701050,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I3,I-MM,4428,4141,460,4350,Traditional classroom,Foreign Language,2021-06-05
ART,"<p>Hola maestra!!</p><p>La verdad es que aca donde estoy viviendo actualmente hay muchas variedades de art^ un arte que se puede observar mucho es el arte que hacen en las calles de Detroit^ por la mayoria de las veces por donde quiera que valla siempre va a ver algo pintado en las calles y a eso se le conoce como arte urbano o arte callejero^ se le da este nombre porque pues simplemente son obras de arte muy hermosas solo con la simple diferencia de que pues es en la calle y no esta en museos como las obras de arte de la antiguedad como una muy bonita es La Mona Lisa^ creo que tambien es una obra de arte de las mas carisimas de el mundo.<br></p><p>Otro tipo de arte que pueda haber aqui donde estoy seria el arte profecional^ ese arte que se encuentra en los museos mas conocidas del mundo^ tambien son obras de arte muy hermosas y valla que los precios son muchisimos muy caros si es que quiere comprar una de esas obras^ tan solo una le puede llegar a costar millones de dolas o pesos.</p><p>Bueno supongo que ya es todo lo que puede haber aqui^ le mando un fuerte abrazo y bendiciones.</p>",B2,3525829,57,C4533766,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,3891,4566,,,Traditional classroom,First Language,2021-06-05
ART,"<p>Blog de kevin</p><p>si quieres tu arte que se vea ay un lugar bien en la escuela.Esta infrente de la oficina al entrar la escuela so todos van a ver tu arte.erosonal mente a mi me gusta mucho el grafiti ese es el arte que yo voy a oner.<br></p>",B2,3641994,12,T4663003,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,331,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>AquÍ en Detroit hay un lugar que se llama el DIA^ se llama asÍ porque el nombre entera es |The Detroit Institute of Arts| (El Detoit insidtituida de las artes). El tipo de arte que me prefarirÍa a mi son las estatuas renacentistas porque tienen un montón de detalles tallados en ellos. En esos estatuas se puede ver que el artista puso mucho detalle porque se pueden ver venas^ ondas de tela y tono muscular.</p>",B2,3642006,71,G4663015,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,331,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>Yo me gusta la arte de musica. yo creo que la musica es asumproso. Me gusta quando combinan cosas como el piano y el tambor. Aqui donde yo soy ay muchos artista que an hecho un impacte en la sociedad y communidad. La arte de musica es muy interisante y muchas personas pueden aprender las differente clases de musica.</p><p><br></p><p><br></p>",B2,3642062,27,Z4663071,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4519,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>Hay muchos muesues en esta ciudad. Tambien hay muros y statues para ver. Yo personal mente me gusta ver muros y muchos projectos de color.</p>",B2,3642090,14,G4663099,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,4141,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>Hola estudiantes de Madrid. Tenemos que hablar de ARTE. Hay muchas lugares serca de nuestra escuela que pueden ir a ver arte con tu familia y tambien tu amigos. Me gusta mucha el arte de esculptos^ es me favorito para cojer photos. </p>",B2,3642106,12,J4663115,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,3891,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>Bueno puedes ir a ver arte en una parte que se llama Southwest Detroit. Ay muchos murales^ estan bien bonitos^ la gente de ahi es muy talentosa. Tambien en mi escuela^ Western International High School^ ahi ay gente que dibuja encreible. Yo tambien dibujo muy bien.</p>",B2,3642150,31,N4663159,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I2,I-MM,4145,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>¡Bienvenidos a Detroit! Mucho gusto mi nombre es Frida Diaz^ yo soy estudiante de la profesora Vela. En esta cuidad offrecemos mucha creatividad y somos mucha gente con diferentes colturas. La escuela Western International High School esta localizada en el Surueste Detroit en donde se encuentra la mayoria de la gente hispana^ tenemos panaderias^ restarunes^ y tiendas de ropa o comida con arte de la cultura hispana. En esta escuela^ antes de entrar a la cafeteria tenemos un muro de los arcos de San Ignacio Cerro Gordo^Jalisco que fue echa por los estudiantes. Ya cuando tengan la oportunidad de que los lleven a el centro de Detroit pueden ver grafiti en donde la gente afro- americana pintan muros hermosos symbolisando |Motor-City|. A mi en lo personal me encanta vivir en el surueste de Detroit porque es mi comunidad y tambien soy hispana.</p>",B2,3642170,24,X4663179,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4141,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p style=|text-align: left;|>Hola classe!!<br></p><p style=|text-align: left;|>Tenemos nuevos estudiantes de intercambio procedented de Madrid! El arte es unba cosa muy hermosa que cualquiera puede disfrutar! Puedes ver arte en nuestra ciudad en nuestra escuela^ hay mucas obras de arte en la sala de arte justo al lado de la officina. mi favorita atrees abstracto. Me encantan los diferentes tipos de formas y color. Y arte del abstracto es siempre muy único.</p>",B2,3682597,47,P4708569,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,3545,,,,Traditional classroom,Foreign Language,2021-06-05
ART,"<p>En Fargo^ yo ve arte a la Plains Art Museum o las escuelas. En el verano esta festivales de arte. Los festivales es muy popular pero los festivales a veces aborido^ depende. La Plains Art Museum no tiene much arte y especialmente arte intresante. Es muy regular. Las escuelas tiene arte de estudiantes. A veces arte es muy bonita y muy intresante pero typicalmente arte es mal y aborido a la escuelas. Fargo no tiene mucho arte y es un lugar no muy bein para arte y personas encontados con arte. </p>",B2,3682825,38,T4708804,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4443,,,,Traditional classroom,Foreign Language,2021-06-05
COMMUNITY_SERVICE,"<p>El school^ </p><p>el school es offereing community service hay la gusta things to do. soy excited to offer this. Aungue el es long dias it es still le gusta. </p><p>adios yo me gusta this plan. </p><p>Noel <br></p>",A2,3707941,14,T4737972,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N1,I-NE,4234,,,,Traditional classroom,Foreign Language,2021-06-05
ART,"<p>¿Estás interesado en el arte de nuestra ciudad? Si es así^ no puedes perderte el Museo de Arte Moderno^ o el Museo de Arte Kimbel. </p><p>No importa cuáles sean tus gustos específicos^ porque aquí podrás disfrutar^ no solo de magníficas exibiciones de arte internacional^ sino de eventos que combinan música^ pintura y escultura. Debes prestar atención al calendario de cada temporada^ porque organizan fabulosas actuaciones y exibiciones incluso en horario nocturno ocasionalmente. Una vez^ asistí a un evento en el que ofrecieron un pequeño refrigerio para acompañar la velada. Fue realmente único y acogedor.<br></p><p>Engeneral^ prefiero el arte clásico^ tanto en música como en pintura y escultura. Pero mis eventos favoritos son los que ofrecen una combinación de varias de estas disciplinas^ como la pintura en combinación con la música^ por ejemplo. Una vez asistí a una exposición de pintura clásica^ en la que un poeta recitaba sus versos relacionados con las diferentes pinturas. Fue muy interesante.</p><p>Os animo a visitar los museos de la ciudad. Seguro que encontráis algo que levante vuestro interés en el arte.</p>",B2,3736596,62,H4768826,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4314,,,,Other,First Language,2021-06-05
ART,"<p>Hola estudiantes! </p><p>Espero que estén bien. Hoy^ voy a decirles sobre las formas diferentes de arte y dónde tú puedes ver arte en la ciudad. Hay muchas formas de arte diferente. Mí forma de arte favorita es pinturas. Me gusta pinturas que dice una historia o pinturas que símboliza una cosa importante. Siempre he sido un pintor y pintar pinturas. Yo prefiero pinturas que usan pintura de óleo más que pinturas que usan pintura aquello. A mí me gustan pinturas con muchos colores brillantes también.  En la ciudad hay muchas pinturas en el museo de arte. El museo de arte tiene tres pisos con arte de muchas artistícos famosos. El museo tiene pinturas grandes y escultoras grandes también. Una pintura en el museo de arte es una pintura de cuarto vacas en un campo. Siempre vía esta pintura cuando estaba en el museo. El título de esta pintura es^ <i>La batalla entre las vacas y los campesinos</i>. Esta pintura tiene muchos colores brillantes y dice un historia sobre una batalla que occurió en 1734. Esta pintura símboliza el comienzo de la revolucción de las vacas y los campesinos. Si esta batalla no había occurido^ no habría sido vacas en los campos hoy. La pintura es uno de mis formas de arte favorita. La otra forma de arte favorita es escultoras. Tengo mucho respecto por los escultores porque para crear una escultore una persona necesita dedicar mucho tiempo para completar el escultore. Es importante que todas las personas vean las formas de arte diferentes^ si tienen la opportunidad. El museo de arte fue un lugar que mi abuela le gustó mucho. Mi abuela le gustó todas las pinturas en la galería. En el año pasado mí abeula y yo fuimos al mueso de arte por el final vez. Deseo que pase más tiempo con mí abuela antes de su muerte. Si hubiera pasado más tiempo con mi abuela^ yo no habría sido tan triste cuando ella murió. Pero a mí me gusta ver arte porque de mí abuela. Mis amigos y yo iremos a un mueso de arte en Madrid durante el próximo verano. Si quiere ver arte en la ciudad^ el museo de arte es el lugar para ti. ¡Va y busca a la arte en la cuidad! </p>",B2,3735346,72,E4767062,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,3282,,,,Traditional Classroom,Foreign Language,2021-06-05
ART,"<p>áEl arte en mi ciudad</p><p>¿Te gusta el arte? Si no tienes planes para este fin de semana^ te invito a aprender más sobre el arte de mi ciudad. El primer lugar del cual quiero hablar es sobre el Museo de Arte de Dallas. En él podemos admirar arte de varios siglos^ incluso tienen pinturas de pintores mexicanos y argentinos. También podemos aprender más sobre el arte en el Museo de Arte Moderno de Forth Worth. En este museo podemos aprender más sobre el arte europeo como lo es el arte impresionista y el arte renacentista. </p><p>Si voy a un museo^ prefiero ver y aprender más sobre el arte impresionista porque el arte impresionista marcó un cambio en el arte europeo. Por ejemplo^ antes del movimiento impresionista^ el arte se concentraba en pinturas sobre la monarquía y personas importantes^ mientras que el arte impresionista se concentró en pintar paisajes y personas comúnes y corrientes. El arte impresionista nos muestra cuadros de la vida del siglo XIX en europa además de paisajes. </p><p>¿Y a ti^ qué tipo de arte te gusta?</p>",B2,3736588,43,A4768818,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,331,,,,Other,First Language,2021-06-05
ART,"<p>Las artes se pueden encontrar en museos^ convenciones y galerías de arte. Pero la mayoría se encuentra en línea en internet^ debido a las herramientas digitales que hacen que la arte sea más precisa sin necesitar cientos de dólares en materiales de arte. Mi estilo favorito personal son las artes 3D^ se hacen a través de computadoras y requieren mucho compromiso y dedicación. Otro favorito sería el stop-motin^ es decir^ cuando tomas muchas fotos de arcilla para juntarlas fotograma a fotograma para crear la ilusión de movimiento. Hay muchos tipos de estilos de arte^ deberías probar uno^ puedes terminar amándolo.</p>",B2,3737106,60,S4769399,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,3545,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>Hola Amigos!!  Me amo Dhruv. Yo mucho gusto art porque muy interesante. Art loccaion a mi escuela^ y museum. Muchos art de colorful.</p>",B2,3737661,7,K4770261,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,N4,I-SE,3282,,,,Traditional classroom,Foreign Language,2021-06-05
DAILY_SCHEDULE_ROUTINE,"<p>Hola como estas^ yo queria saber que clase de actividades tu apriendes y quanto tiempo tu mismo utilizas. Tienes una actividad que interesa mas que otras? cual no es tu favorita actividad. Yo se que son differente y yo quero saber mas de tus actividads. </p>",B2,3642062,27,Z4663071,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,4519,,,,Heritage learner,Heritage Language,2021-06-05
ART,"<p>¡Bienvenidos a todos!</p><p>¿Estas buscando por arte original? ¿Usted tiene ínteres de ver lo artístico de Waterbury? ¡No se preocupen! Aqui se puede encontrar lo que usted esta buscando. <br></p><p>Waterbury contiene dibujos de artistas de todos lados. ¿Usted esta buscando por arte de un estudiante de la secundaria? John F. Kennedy es el cítio perfécto. Con mas de 20 estudiantes que ganáron competencias de arte^ usted sabe estos dibujos son de alta calidad. </p><p>¿A caso no es suficente? Extrañas a tu hogar de Madrid? Artistas Latinos públicaron arte original inpsirado por la naturaleza de Madrid en el museo de Mattatuck. Estos pínturas me encantan por los paisajes simples pero lleno de un gran pasión.</p><p>Si usted esta interesado a comprar un boleto para estos cÍtios^ llama al número: 777-777-7777</p><p>¡Espéro que disfruten la perspectiva de una artista en la cuidad de Waterbury!</p>",B2,3737665,66,W4770265,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4428,,,,Heritage learner,First Language,2021-06-05
ART,"<p>¿Usted le gusta arte? ¿Verdad? Entonces va a le gustar en centro en nuestra cuidad. En en centro puede encontrar muchos artistas vendiendo sus pintas y ceramícas. Hay tanto differente tipos de arte en centro para todos. Tienen arte que puedes llevar como ropa^ tiene arte que mueve con el viento^ y arte hecho de madera. El arte que a mí me gusta mas es los que no tiene precia^ porque son unicos.</p>",B2,3737668,53,E4770269,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,4485,,,,Heritage learner,First Language,2021-06-05
ART,"<p>La cuída de Alexandria tiene arté en todas partes ^ tu puedes ver artés en los muros^ los edificios ^en las carreteras y puentes . La esquela tiene una clase dedicada a la arté y tenemos muchos museós cerca de mi escuela donde tienen mucha arté .Mi arte favorita es la pictura porque me facina ver lo que las personas pueden hacer en una hoja de papel con solo un lapíz o unos colores para dibujar . Yo dibujó pero la verdad no soy muy bueno por eso atendo a unas clases de dibujó en las que me encantaria llevarlos para que conoscan a mi profesor.El les podria hablár mas de arté y responder sus preguntas . Despues podriamos ir a los museos cerca de mi esquela y ver differentes tipo de artes . Despues podriamos ir a ver monumentos de todo tipo. Los espero en la cuida de Alexandria y no puedo esperar para mostra les los differentes tipo de artés que tenemos y para que ustedes me hablen de que artés tienen en Madrid.</p>",B2,3737940,57,U4770723,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,4141,,,,Traditional Classroom,Foreign Language,2021-06-05
ART,"<p>ay un museo de art en washington Dc que me gusta ir porque yo disfruto la art de carros  en el museo ay  bastante carros exoticos.</p>",B2,3737963,34,N4770747,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I2,I-MM,3545,,,,Heritage learner,Heritage Language,2021-06-05
