,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
87,LANGUAGE ARTS,<p>el libro que acabo de lere se llama vida y muerte Mara salvatrucha. se trata de la vida de un miembro de la oandilla mara. estaba ablando de sus famila como su padre y amigo ueron del pais de ellos salvador por que tenia una gerra civil se que daron en los estados unido en california donde los mexicaon una padilla llamada calle 18 los a saltaban se artaron los salvadorenos y sieron su propia pandilla llamada mara salvaturcha los padres de narrador se murieron por la tencion entere las dos pandillas al que me soprendio es que el narrador callo preso en la carse por matar a un miembro de la pandialla 18. es muy interesante y triest se trata de como se isio la pandilla ms 13</p>,B2,3744713,27,G4781805,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I5,A-MM,3400,,,,Bilingual education,Heritage Language,2021-06-24,2-A-SE
88,LANGUAGE ARTS,<p>mi libro favorito es muy interesante y es el diary of the wimpy kid. yo he leido todo los libros y me gustaron mucho.</p>,B2,3744709,7,G4781801,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,Below N4,A-NE,4490,,,,Bilingual education,Heritage Language,2021-06-24,3-A-NE
89,LANGUAGE ARTS,,B2,3744897,34,J4781989,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I5,A-NE,4529,,,,Bilingual education,Foreign Language,2021-06-24,3-A-NE
90,LANGUAGE ARTS,,B2,3744877,47,V4781969,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,N4,A-NE,4141,,,,Bilingual education,Heritage Language,2021-06-24,3-A-NE
91,LANGUAGE ARTS,<p>      Durante estos tiempos^ yo e estado leyendo doferentes libros. Pero los libros que mas me facinan a mi es el de la serie de 'Harry Potter'. Ahorita estoy leyendo el tercer libro sobre el 'Goblet of Fire'. En este liibro Harry de nuevo va a vivir con sus tios que no lo quieren. El papa de uno de sus mejores amigos lo viene a recojer para llegarlo a ver un juego de Quidditch. Harry va al juego pero cuando termina los seguidores de Voldemort hacen su entrada y terorizan el lugar. El se queda el resto del verano en la casa de su amigo hasta que vayan a la escuela. Al ir a la escuela^ el director introduce el torneo de los tres magos en la fiesta de apertura en donde solo estudiantes de 17 para arriba pueden entrar. Solamente un estudiante de las tres escuelas. Introducen el nuevo maestro de defensa contra las artes oscuras. Cuando va a dormir el empeza a tener pesadillas. La mente entre el y el antagonista 'Voldemort' esta conectada desde que el fue a su cas y mato a sus padres y no pudo matarlo a el. Cuando el duerme^ hay veces en que el puede ver lo que hace Voldemort. Voldemort lo usa a su favor y juega con la mente de Harry. Cuando llega la noche que escojan los estudiantes que competiran^ el nombre de Harry sale y la gente lo llama tramposo. Harry participa en el torneo^ pero durante la tercera tarea^ cuando él y Cedric tocan la taza^ son transportados a un cementerio donde matan a Cedric y Harry ve cómo hacen un ritual para restaurar el cuerpo de Voldemort y lo logran. Harry gana el torneo pero nadien no lo cree cuando el dice que Voldemort ha regresado. Encuentran que el maestro de defensa contra las artes oscuras puso su nombre en la taza y estaba usando una poción para convertirse en otra persona. </p><p>      Lo que me gusto del libro fue cómo la autora nos mantiene en suspenso y construye la trampa para darle un buen final al libro. Realmente no sé qué podria ser mejor del libro. Encuentro que me gusta el libro tal como está.</p>,B2,3744705,4347,N4781797,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,A,A-MM,4294,,,,Bilingual education,Heritage Language,2021-06-24,1-A-M+
92,LANGUAGE ARTS,<p> hola buna dia un lodro que yo lei en esquela fue burmni el lido es abla de un pero gande . el pero iva todo lado con una nina ellos fueron mejor maigo . lo que fue entesanto fue que el pero puedn ablar con la nina . lo que puedia se mejor es que la nino puedia tener un pero y un gato. </p>,B2,3744921,87,L4782013,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,Below N4,A-NE,4456,,,,Bilingual education,Heritage Language,2021-06-24,2-A-SE
93,LANGUAGE ARTS,<p>El libro que yo leer en la pasado se llama ¨How the garcia girls lost their accent¨ en este libro se explica que la niña en la libro esta haciendo. Tambien se explica la problem ellos tiene con su familia.</p>,B2,3744761,50,K4781853,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I2,A-NE,473,,,,Bilingual education,Heritage Language,2021-06-24,3-A-NE
94,LANGUAGE ARTS,<p>Hoy en dia hay differentes historias sobre differentes jugadores de baloncesto y como surgieron y se hiciron famosos y ricos. Pero hubo un jugador que siempre me gusto^ este jugador fue Lebron James. Lebron James es de cleveland ohio y durante la escuela seconduria se hizo famoso por sus habilidades en la cancha. Filmo para el NBA y ahora es famoso.</p>,B2,3745069,31,A4782161,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I3,A-NE,4529,,,,Bilingual education,Heritage Language,2021-06-24,2-A-SE
95,LANGUAGE ARTS,<p>Un libro que e leido se llama ....How the Garcia Girls Lost their Accents !<br></p><p>Vasicamente el argumento del libro es de una familia dominicana que han vivido y creado a sus hijas en los estados unidos y se an adaptado por completo ala cultura americana y no saben de su cultura dominicana . Los padren viajan al La Republica Dominicana para que aprendan como se deben de comportar y aprender de su cultura mas .Lo triste de este libro es que el padre es un sexista y tiene una mentalidad misogino.El tiene 4 hijas y su esposa .la mas pequena de sus hijas llamada Yolanda es la mas revelde de todas .algo que pasa en el libro que es muy rarro esque una de las hermanas esta de novia con un primo . muy escandaloso !</p><p>Lo que me gusta dell libro es que habla de la triste realidad que muchos padres son sexistas y viven con los pensamientos del siglo pasado . lo que no me gusto es lo sexiste que es el padre y las cosas que hace a sus hijas . </p>,B2,3745053,55,P4782145,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,A,A-MM,4294,,,,Bilingual education,Heritage Language,2021-06-24,2-A-SE
135,CLUBS,<p>Estimado Señor Mello^   Le escribo esta carta porque los estudiantes de la escuela me lo han pedido. Estamos muy interesados en comenzar un grupo o club de voluntarios para ayudar a  los ancianos de la comunidad. Este club sería implementado para que nuestros estudiantes ayuden a nuestra comunidad. En la comunidad hay un gran numero de ancianos que necesitan ayuda pero que no tienen el dinero para contratar alguien que les ayude. Entonces los voluntarios o los estudiantes cada uno de nuestros dieramos 1 hora de nuestro dia para ayudar a los ancianos hacer cosas como sacar la basura de sus casa^ lavar los platos^ hacerles de comer o simplemente nada para visitarlos y darles una opoturnidad de charlar.   Este tipo de club no solamente va a ayudar a nuestros ancianos de la comunidad a llevar una vida mejor pero tambien va a tener un gran impacto en  la vida de los estudiantes (voluntarios) porque aprenderán a ser personas con compasión. Hoy en día nuestros estudiantes no tienen muchas oportunidades ayudar a otros seres humanos porque siempre están enfrente de sus telefonos. Hemos creado un grupo de gene niños que son muy egoístas^ y creo que tal club va ayudar a abrirles los ojos a otro mundo más allá que sus telefonos.   Muchas gracias^  DD </p>,B2,3745397,38,T4783735,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MF,473,,,,Heritage learner,First Language,2021-06-24,1-A-M+
136,CLUBS,<p>Estimado Señor Contreras^</p><p>Espero que estes bien! Tuvo una conversacion con otros estudiantes sobres los clubs en la escuela y creo que muchas estudiantes estan de acuerdo conmigo. Quiero crear un club artistico donde los estudiantes pueden crear su propio arte despues de la escuela. Es algo divertido y bonita que los estudiantes pueden hacer.</p><p>Es algo positivo para la escuela por que </p>,B2,3664585,15,V4688961,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-NE,3543,,,,Traditional classroom,Unknown,2021-06-24,2-A-SE
137,CLUBS,<p>Querido Principal^ </p><p>Mire yo le estoy escribiendo esta carta para informarle que hay un estudiante que quiere formar un club. El club seria para todos aquellos que quieran aprender mas de una lengua. Aquellos que quieran ser bilingues. Los que quieres una oportunidad mas en la vida. El club tuviera maestras que puedan enseñar frances^ español^ ingles^ portugues. Los lenguajes mas faciles^ los lenguajes que con tiempo te ayudan a llegar a un alcance mas alto. A mi me gustaria aprendender un tercer idioma y estoy segura que mas de un esrudiante quisiera saber mas de una lengua. </p><p>Algunas de las actividades que tengo en mente para hacer son como los Kahoots^ actividades en grupos^ canciones^ diseños^ enseñar uno al otro^ paseos^ quiero que ellos sean bilingues y si es mejor que sean trilinguales. Seria una oportunidad muy bonita para los estudiantes y maestras. Yo apoyo la idea de el estudiantes y tenemos </p><p>Sinceramente^ </p><p>Rosa Santos </p>,B2,3693361,13,T4720812,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3543,,,,Two-way immersion,Heritage Language,2021-06-24,2-A-SE
138,COMMUNICATIONS,,B2,3693361,13,T4720812,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I4,A-NE,3543,,,,Two-way immersion,Heritage Language,2021-06-24,3-A-NE
139,COMMUNICATIONS,,B2,3664585,15,V4688961,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I4,A-NE,3543,,,,Traditional classroom,Unknown,2021-06-24,3-A-NE
182,COMMUNICATIONS,<p>Hoy en dÍa hay una gran deferencía en la manera que la gente joven y los adultos se comunican aunque esta diferencía no es muy grande. Los adultos en general prefieren hablar de cara a cara mientras la gente joven prefiere hablar en Facetime con la familia o texteando con los amigos  Por ejemplo^ cuando hablo con mi sobrina y ella no usa el telefono regular. Ella prefiere mandarme textos o usar Facetime. Ella y mis otros sobrinos se burlan de su madre y de mi porque seguimos usando el teléfono regular para llamarnos. Mi hermana y yo hemos llegado a la conclusion que vamos a usar Facetime. Aunque Facetime es un poco incómodo para nosotros porque quiere decir que siempre uno tiene que estar presentable.  </p>,B2,3745397,38,T4783735,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I5,A-SE,473,,,,Heritage learner,First Language,2021-06-24,2-A-SE
232,EDUCATION,<p>En mi comunidad^ en realidad solo hay tres opciones para escuela. Tenemos esculas publicas^ escuela de casa^ y escuela privado. Escuelas publicas son bueno porque estas con el mismo personas para muchos anos juntos pero hay muchas muchas personas. Tambien^ no cuesta nada para ir a escuelas publicas^ hay muchos opciones para clases^ y hay muchos deportes y club para paraticipar en como futbol y beisbol. Pero^ los maestros no pueden ayudar mucho porque tienen muchos clases y muchos estudiantes. Para escuelas privados^ no hay muchos personas y no tiene el mismo numero de opciones para clases como escuela publica. Pero^ los maestros pueden ayudar mas porque no hay muchos personas ni clases y pueden tomar tiempo con estudiantes. Pero^ la cuesta para este tipo de escuela es mucho. Finalmente^ escuela de casa necesita un padre para ensenar. No hay muchos opciones para clases y tambien no tienes muchas personas en su clase pero puede tomar los clases en tu tiempo. </p><p>Cuando terminaras colegio^ tienes muchos opciones como universidad^ el militar^ conseguir un trabajo^ tomar un ano libre y mucho mas. Para universidad^ si sabes que quieres estudiar^ puedes aplicar a algunos universidades para estudiar mas. Tambien puedes juntar el militar y conseguir ahi. Tambien no hay problema con buscar un trabajo imediamete despues de colegio. Un otro opcion que es muy popular es tomando un ano libre para trabajo o relajar antes de universidad or cualquier cosa que quieres. </p>,B2,3735685,45,L4767521,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,1,I4,A-SE,3768,,,,Traditional classroom,Foreign Language,2021-06-24,2-A-SE
233,EDUCATION,<p>En mi communidad del Bronx hay diferentes opciones para atender a differentes escuelas dependiendo en que estas interesado ^ hay escuelas que se enfocan en diferentes sujetos como siencias ^matematicas ^enfermeria ect.lo bueno es que hay muchas opciones y lo malo es que no es muy facil entrar a escuelas porque el sistema educativo lo hace por loteria .</p><p>Tipicamente los estudiantes al terminar high school empiesan la universidad especialmente en Nueva york por que hay muchos programas gratuitos y muchas opciones </p><p>en las universidades comunitrias aparte tambien tenemos universidad muy prestigiosas .</p>,B2,3745053,55,P4782145,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,1,A,A-MM,4294,,,,Bilingual education,Heritage Language,2021-06-24,2-A-SE
234,EDUCATION,<p>Escula en Madrid^ </p><p>Aqui en Nueva York hay differentes Tipos de escuelas. Hay escuelas privadas^ hay escuelas publicas donde la mayoria de ninos van^ y tambien hay                                   escuelas para los ninos con disabilidades. Aqui en el South-Bronx hay los tres tipos de escuelas. Yo voy a un escuela publico. Es medieo peligroso donde yo vivo pero eso no cambia nadie. Los estudiantes cuando terminan escuela van a la universidad y buscan su carrera. </p>,B2,3745069,31,A4782161,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,1,I3,A-NE,4529,,,,Bilingual education,Heritage Language,2021-06-24,2-A-SE
