,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
93,CLUBS,<p>¿Hola^ como estás?</p><p>Yo tengo un club que yo quiere empezar. El club se llama el club de Ingles. Esté club es muy educacional y importante para los estudiantes porque va a introduciar un nueva idioma para aprender. El club va a pasar tres dias del semano para un hora y media. Vamos a enseñar como escribe^ habla^ y entender el ingles. Mi papá volunterÍa a ser maestro porque el es fluente en ingles. </p><p>El razòn en que estè club es tan importante es porque se abre el puerta para muchas opportunidades. Si tu puedes hablar dos idiomas es mas facil sacar un trabajo en el futuro. Tambien si vas en vacaciones a los estados unidos^ canada or englatara^ puedes usar esta abilidad. </p><p>¡Gracias por escuchar!</p>,B2,3514299,45,F4521183,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,3282,,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
94,CLUBS,<p>A la Principal de mi escuela^</p><p>Otras estudiantes y yo querremos una club después de la escuela. Para los años pasados^ tenemos formar una club por los animales en el pueblo. Hay muchas animales que están en peligroso. </p><p>Pienso que este club pudiera ayudarlos. Han consideraban sus positivos y negativos de este club^ y piensan que es muy importante por el clíma en este escuela. Por ejemplo^ ayudarré los animales cerca de la escuela^ los gatitos y perritos sin una casa^ por el movimiento positvo en nos escuela. Entonces^ gracias^ y considiera nos propacición por favor.</p><p>Gracias^ </p><p>Otras estudientas en su escuela</p><p><br></p>,B2,3601174,44,B4618239,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,4192,4294.0,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
96,CLUBS,<p>Estimado Director de la escuela</p><p>Yo soy la estudiante de la escuela. Mi y mi amigos de clase quiero a empezar un clubo. La club  queramos hacer es un N.E.U. Es un Negro. Esudiante. Union. Escucho de mi penpal que es mas importante ayudar la estudiantes de colour pienso como la escuela es ellos casa. Y apoyar otras de la problemas en los comunidades. Es a promota unity en la escuela y que todos culturas necesitan ser apoyan de. <br></p><p>Gracias por la tiemo. </p><p>Sientemento^  la estudiantes de la grado 12</p>,B2,3596497,33,W4613065,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,Below N4,A-NE,3907,,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
97,CLUBS,<br><p>Señor^</p><p style=|text-align: left;|>¿Cómo está? Muchos estudiantes estaban pensando en un club nuevo. Mi amigo de España quiere formar un club porque cree que los niños de este escuela hablan el español perfectamente y quiere que siguien hablandolo. Será un buen ejercicio para mÍ amigo porque es un líder. Será un club de enseñamiento de la cultura de España. Quieremos hablar cada mÍercoles en la biblioteca por una hora. </p><p style=|text-align: left;|>Será una buena experiencia para los alumnos porque aprendarán de una cultura nueva y diferente. Tambíen ayudará a mí amigo de España hacer amigos. Creo que es una idea buenisíma. Haremos comida español y costumbres españoles. Tambíen viajaremos a España y visitaremos los museo y monumentos famosos. Espero que aceptará esta idea porque mi amigo tiene muchas ganas de formar y participar en el club. </p><p style=|text-align: left;|>Gracias por su tiempo^</p><p style=|text-align: left;|>Sebastian</p>,B2,3683326,38,F4709389,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,3534,,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
98,CLUBS,<p>Querido Sr. Bopp: <br></p><p>Durante los meses pasados^ unos estudiantes y yo hemos noticado que la escuela necisita un nuevo club. Ahora^ la escuela no tiene un club que ayuda estudiantes aprenden sobre vidas sañas. Nosotros puedes empezar un club se llama La Saña y Fuerte Club. Nosotros sabemos que los estudiantes tienen habitates malos como drugas^ comida basura^ y no hacen ejercicios. Nosotros necitamos fixar este problema.</p><p>Primero^ los miembros el club levanterán pesas durante la hora de tutoria en escuela. Despues de la escuela^ por un vez en la semana^ mi amigos y yo enseñaramos sobre los dietas equilibradas^ los diferencias de comida buena y mala^ y otras partes de la vida saña. Nosotros tiene las estudiantes escriben que ellos comen y cuentan calorías. Durante levantando pesas^ vamos a enseñar sobre el forme perfecto porque los queremos ser seguros. Nosotros los damos consejo en supplementos que ellos pueden usar también. En total^ los alumnos sería más saña y el club crearía muchas amigos.</p><p>Un saludo^</p><p>Stephen Trainer</p>,B2,3683318,96,U4709381,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I2,A-NE,3958,,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
99,CLUBS,<p>Querido María:</p><p>      Aquí es un buen ejemplo para tu correo electronico al principal. |Mis amigos y yo nos gustaría empezar un clube nuevo se llama Unicef. Sería un clube muy importante porque nosotros collectemos el dinero para niños todo el mundo y yo organizé unas actividades durante el año escolar. Muchos niños todo el mundo están sufriendo y tenemos una responsibilidad por cuidar para ellos. Espero que tu nos ayudes con nuestro clube.</p><p>       Este clube ayudará la escuela mucho porque enseñará a los estudiantes sobre el mundo y las problemas que los niños todo el mundo están sufriendo. He organizado muchos eventos en mi experiencia durante la escuela secondaria y pienso que esta experiencia ayudará nuestros trabajos. Por ejemplo^ el año pasado^ organicé un evento para el Student Council y todos los estudiantes les pasamos bien. Para riudar el dinero^ organizemos unos eventos donde los estudiante puden jugar unos partidos y comprar comida. Por último^ todo el dinero irá a los niños que están sufriendo. Si pudieras hecho^ te gustaríamos a ayudarnos con nuestro clube porque es muy importante.| Espero que este ejemplo te ayude con tu correo electronico!</p><p>Un saludo^</p><p>Shawn</p>,B2,3683306,83,B4709369,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-SE,4566,,,,Traditional classroom,Foreign Language,2021-06-03,1-A-M+
100,COMMUNICATIONS,<p>Los personas que tienen mas años ablan más de los jovines. Ellos están mas social porqué los jovines siempre miran sus teléfonos celular. Los jovines no se comó communicar. Tambien^ los personas viejos usar el correo electrónico mucho. No solo para su trabajo. Los jovines prefieran usar Snapchat y Instagram para comunicar con sus amigos. Son programas muy facil para usar. Los padres especialmente no les gustan las programas Snapchat y Instagram porqué ayuda emociones negativos. Personas que usar estés programas tipicalmente no estan contenos. </p><p>Un ejemplo de communicación está de mi amiga y su mama. Mi amiga usa Snapchat mucho. Su mama diga me que no se que es Snapchat. Ella dice que usa el correo electronico para ablar con su amigas. Mi amiga está una persona muy triste. Su mama pienso que ella está triste porqué usa su teléfono celular mucho^ especialmente Snapchat. Otras chicas le dicen cosas malas. Esté es un ejemplo de los negetivos del communicación de los jovines. </p>,B2,3703617,65,W4732576,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I4,A-NE,3354,,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
101,COMMUNICATIONS,<p>Los adultos y adolescentes se comunican de maneras muy diferentes. Los adultos usan el correo electrónico y escriben cartas entre sí. Mi madre y mi tía escriben muchas cartas porque ellas viven lejos y quieren mantanerse en contacto. Mi padre escribe un montón de correos electrónicos cada día para su trabaja. Por el contrario^ los adolescentes no escriben cartas o escriben correos electrónicos. Los adolescentes usan el mensaje de texto. Debido a estas diferencias^ los adultos se comunican más formalmente y los adolescentes se comunican más informalmente. Adolescentes usan el lenguaje informal. Por ejemplo^ los adolscentes usan palabras como |Oye^| pero los adultos usan palabros como |Hola.| </p><p>Debido a que los padres se comunican formalmente y los adolescentes se comunican informalmente^ hay problems que occuren. Por ejemplo^ yo tuve una problem con mi padre. Mi padre se comunica por el correo electrónico^ pero yo uso el mensaje de texto. Una vez^ mi padre me envió un correo electrónico con el tiempo de mi práctica de fútbol. No vi el correo electrónico porque yo no miro mi correo electrónico a menudo. Yo no fui a mi practica porque yo no vi el correo electrónico y el resultado de esta comunicación fue que me perdí mi práctica de fútbol. Aprendí una lección del situación porque ahora yo miro a mi correo electrónico mucho. </p>,B2,3703621,43,A4732580,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,A,A-MF,3400,,,,Traditional classroom,Foreign Language,2021-06-03,1-A-M+
102,COMMUNICATIONS,<p>En la ciudad los chicos y los padres hablan con la gente muy differente. Los padres es muy fuerte con su tona y los chicos no es. Los chicos ecuchan bien y los padres no ecuchan bien. Todos los personas communica bien pero differente. Mis padres son el primer personas que instructan que mi sana. <br></p>,B2,3704991,38,F4734319,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I1,A-NE,3768,,,,Traditional classroom,Foreign Language,2021-06-03,3-A-NE
103,COMMUNICATIONS,<p>Las adolencías y mis padres usan tipos diferente de conversacion. La adolencías así que mi en Nueva Canaan en escuela^ habla con mis amigos de los telefonos mucho. En los telefonos^ nosotros textamos y tambien usamos picturas hablar. Las picturas son comicas y divertidas. Mis padres hablan con otro padres con forma formal de text. Ellos hablan en un estricto escribo^ no comica^ y es aburrido. </p><p>Una vez^ yo hablé con mi amiga en los telefonos pero^ nosotros hablemos con picturas. Estuve muy comica porque haya no los oraciones pero nosotros sabamos que hablemos. </p>,B2,3705003,30,C4734331,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I2,A-NE,4127,,,,Traditional classroom,Foreign Language,2021-06-03,2-A-SE
