Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
FAMOUS PERSON,"<p>¡Hola y buenos días! Quiero que hables en mi escuela en California. Eres muy famoso y amo tu música. Eres inspirador por tu trabajo y talento. Cuando llegues^ hablarás en la escuela sobre tu carrera. Quiero que describas como escribes tu música. Después^ cenarás con mi familia en mi casa. Mi madre cocinará hamburguesas. mi familia preguntará sobre tu vida en Mexico. Te llevare al aeropuerto. Me encantara que hablaras con mi familia y amigos. </p><p>Gracias^ </p><p>Katelyn-Rose Crocker </p>",B2,3616238,46,F4634125,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ",A,1,I4,A-SE,2278,3768,,,Traditional classroom,Foreign Language,2021-06-26
FAMOUS PERSON,"",B2,3741527,4,V4776084,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ",A,1,I3,A-NE,4141,,,,Heritage learner,Heritage Language,2021-06-26
ANIMALS,"",A1,3727099,1,P4757824,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,3768,4141,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3727095,8,C4757820,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,Below N1,I-NE,4141,,,,N/A,Unknown,2021-06-26
SCHOOL,"<p>Hola chula! Mi escuela prepara un viaje para los estudiantes y yo a Lima^ Peru. Yo se que hay las lineas Nazcas^ pero no sabe mucho otro que eso. Porque eso estoy hablando contigo. Que hay en Lima? Hay comida picante? Hay el ado en Lima? Las personas jugan deportes en Lima? Que deportes^ son famosos? No puedo relajar en el sol^ me duele los ojos^ hay mucho sol en Lima? Puedo tomar fotos en Lima? Como es la cultura en Lima^ el 'zeitgeist'? Hay muchas personas con mismo edad? Es calor o es frio en Lima? Puedo pasar tiempo con tu?<br></p><p>Gracias^ Sahil</p>",A2,3744585,44,L4781303,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language,2021-06-26
TECHNOLOGY,"<p>Hola Raul^</p><p>En los años pasados^ mis escuelas usan papel y boligrafo^ pero en años proximas^ por ejemplo de dos mil cincuenta^ escuelas usan mas tecnologia que los estudiantes. La papel y boligrafo sustite con las computadoras. Yo hago mi tarea en la Red^ y puedo usar la camera de mi telefono para completar. En mi casa^ la tecnologia nueva es inteligente. Por ejemplo^ Amazon prepara una computadora que se llama hablar con personas. Las personas puedan preguntar la computadora y la computadora habla con la respuesta. Es muy pequeña tambien^ el tamaño es mismo que tu mano. Pero todos no son buenos^ porque esa computadora pueda hablar con Amazon y preparar advertencias para tu. Que tecnologia usan en tu escuela?</p><p>Que tengas un buen dia^ Sahil</p>",A2,3744585,44,L4781303,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I4,,3389,,,,Traditional classroom,Foreign Language,2021-06-26
TECHNOLOGY,"<p>Hola Estaban^</p><p>Mi cultura es la India porque no estoy de los estados unidos. En la primavera^ hay un festival que se llama Garba. Es un baile con los palos. Es muy grande^ nostros bailamos en edificios muy grande^ puedan hacer cinco mil personas en uno baile. Pero no es desordenada^ personas baile en circulos^ y en el centro de los circulos es un idolo para deos. Los palos representan la pelea de espaldas y la lucha en personas y los demonios. En verano^ hay un festival que se llama Holi. Holi y Diwali son muy famosos en los estados unidos. Holi es un festival para celebrar vida. En eso festival^ personas tienen luchas con colores^ no es una lucha real^ y es muy divertido. En el otoño^ nosotros celebramos Diwali. Diwali se llama |el festival de luz| porque preparamos muchas velas. Preparamos pasteles pequeños^ comida^ y decoramos nuestra casa. Que festivales tu celebras?</p><p>Buenas tardes^ Sahil</p>",A2,3744585,44,L4781303,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language,2021-06-26
ANIMALS,"<p>Me perro es snickers. Snickers es divertida.</p>",A2,3745520,7,B4784241,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N1,I-NE,3354,,,,Traditional classroom,Foreign Language,2021-06-26
ANIMALS,"",A1,3729411,4310,T4760137,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,3768,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3730963,9,H4761689,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4141,3543,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3730647,12,B4761373,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4141,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3709062,2,X4739394,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,3354,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3711231,5,Y4741563,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N1,I-NE,2278,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3712855,2,W4743191,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N1,I-NE,3768,,,,N/A,Unknown,2021-06-26
ANIMALS,"<p>recomiendo pierro porque es un buen animal de apoyo</p>",A1,3712903,49,P4743239,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,2278,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3712979,27,M4743315,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N1,I-NE,3768,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3713039,4,Z4743375,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,2278,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3716647,1,J4746987,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,2278,,,,N/A,Unknown,2021-06-26
ANIMALS,"<p>Hola Mi Pen Pal^</p><p>Me gustan muchos animales! Mi favorito es el perro! Prefiero un perro porque es dulce y puqueño! Su tambien inteligente! Ellas comen mucho y Ellos cuestan mucho! Su positivo en mi opinión!</p><p><br></p><p>Adios Mi Amingo^</p><p>Nazir</p>",A1,3716651,16,S4746991,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-MM,3768,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3717019,8,C4747359,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,3768,,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3717103,40,M4747443,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,3768,,,,N/A,Unknown,2021-06-26
ANIMALS,"<p>perro^ amable</p>",A1,3717603,46,T4747943,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,3354,3543,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3717143,7,E4747483,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4141,,,,N/A,Unknown,2021-06-26
ANIMALS,"<p>íYo recomendio una perro para es social^ en alegría y^ valenente   </p>",A1,3718075,39,B4748415,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,2278,,,,N/A,Unknown,2021-06-26
ANIMALS,"<p>Hola. Si estas mas relajado recomendr un gato. Pero si eres mas athletico mi recomendr un perro. El perro es mas divertido y emocionante^ pero puede ser molesto. El gato es mas tranquiola y carnoso^ pero puede ser grunon y loco. Ambros constaran dinero y tiempo pero son buenas opciones. La eleccion es tuya. Adios!</p>",A1,3718875,39,N4749215,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-SE,2278,3768,,,N/A,Unknown,2021-06-26
ANIMALS,"",A1,3718131,29,V4748471,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,4141,,,,N/A,Unknown,2021-06-26
ANIMALS,"<p>Hey pen pal^<br></p><p>I know your looking for pet suggestions and i'd love to share my opinion.</p><p>In my opinion i think you should get a dog. Specifically a bigger one like a golden retriever because they go outside and arent doing their business inside your home. Also They're smart^ fun^ snuggly friends^ that are also really cute.</p><p>The positive thing is that they are sweet and harmless unless taught otherwise ^  good around babies ^ and are just good pets to grow up with and just wanting a furry friend by your side.</p><p><br></p>",A1,3718899,27,F4749239,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,Below N1,I-NE,2278,,,,N/A,Unknown,2021-06-26
CAREERS,"<p>Después yo termino escuela^ yo quiero ser una veterinaria. Todo de mi vida^ siempre he querido estar cerca de los animales. Yo creció con muchas animales como gatos^ gallinas^ pez^ y un hámster. Me encantan todos los animales que yo conozco. Muchas tiempos en mi vida^ yo he encontrado los gatos sin casas y les he ayudado. Yo quiero ser una veterinaria porque animales no nos pueden decir si ellos son enfermos o no^ y quiero ayudarles a sentirse mejor. Los mascotas son muy importantes a sus familias así que ayudandoles^ yo estaría ayudando la gente también. </p>",B2,3646154,38,Q4667802,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,I4,I-MF,3768,,,,Traditional classroom,Foreign Language,2021-06-26
CAREERS,"<p>Hola amiga^</p><p>Me gustó mucho leer sobre el trabajo de tus sueños. Espero que se hace realidad. Cuando crezca^ yo quiero ser una psicólogo porque yo también ayudar a la gente. Como psicólogo quiero ayudar a las personas mayores y más jóvenes con sus problemas y tratar de hacer su vida más feliz. Me hace sentir bien si soy capaz de ayudar a los necesitados. Ahora en escuela yo tomo clases de psicología para que pueda empezar a ver de que se sobre. Estoy muy emocionado por el futuro. No puedo esperar a leer de ti de nuevo. Adios! </p>",B2,3735725,73,S4767561,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3534,,,,Traditional classroom,Foreign Language,2021-06-26
CITY_TOWN,"",A1,3712855,2,W4743191,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N1,N-NE,3768,,,,N/A,Unknown,2021-06-26
CITY_TOWN,"<p>Hola! Hay muchos icecream lugars para comer en.</p>",A1,3711231,5,Y4741563,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N1,N-SE,2278,,,,N/A,Unknown,2021-06-26
CAREERS,"<p>Hola amiga^ </p><p>Es bueno que a tú te guste la escuela^ ayudando a personas^ y que quieras enseñar español. No sé que quiero ser en el futuro. No sé mi tabajo de sueño. Si tengo que escoger uno^ quiero hacer algo en las políticas. Quiero estudiar las ciencias de políticas en la universidad^ y en el futuro^ quiero avisar a los alrededores del mundo lo que debes hacer por ley para mejorar las vidas de la gente. No quiero ser un politicó porque no me gusta que los politicos^ especialmente en el EEUU^ estén luchando todo el tiempo. Es triste^ y no ayuda a las personas que están sufriendo de pobreza^ enfermedad^ la falta de la igualidad (para identificar unos problemas). Quiero que nosotros trabajemos juntos para resolver los problemas del paíz y el mundo. También^ quiero buscar información (para usar cuando aviso los alrededores)^ entonces podré planear mi día en la manera que yo quiero. <br>Son mis sueños para el futuro.</p><p>Hasta luego^ </p><p>-Kyla </p>",B2,3735757,58,T4767593,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,I5,,3354,,,,Traditional classroom,Foreign Language,2021-06-26
CAREERS,"<p>Cuando sea grande quiero ser Arquitecta^ quiero desarrollar este trabajo porque relacionarme con la naturaleza me hace sentir muy bien^ me gusta mucho ayudara las personas y nada me encantaria mas que ayudarles a crear un espacio comodo donde puedan ser felices y tener las vistas que quieran.</p>",B2,3735765,47,S4767601,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,I5,,4294,,,,Traditional classroom,Foreign Language,2021-06-26
CITY_TOWN,"<p>Hola^ como estas?</p><p>En mi ciudad hay mucho que hacer^ puedes ir al cine^ hacer deporte^ ir de compras al centro comercial^  vista el museo. el mas popular es el centro comercial porque hay mucho que hacer^ mi favorito personal es ir al cine porque es muy interesantes y al comida es muy bueno. Voy al gimnasio a veces es muy grande y full. Tambien puedes hacer senderismo es muy horror poque es muy alto y viento.</p><p>Gracias^</p><p>Osakwe</p><p><br></p>",A2,3745992,33,D4785063,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,I2,,3947,3282,,,Traditional classroom,Foreign Language,2021-06-26
CITY_TOWN,"<p>Hola^ Me llama Jenna. en me casa or town^ me gusta bicicleta. </p>",A2,3745520,7,B4784241,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N1,N-SE,3354,,,,Traditional classroom,Foreign Language,2021-06-26
