Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
ENTERTAINMENT,"<p>Personas gusta vey television. Mi familia gusta vey programas en el telephonos. Yo gusto vey pelicuas con mi hermano. Los bebes gusta vey programas por ninos.</p>",A2,3747332,31,N4789513,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N3,N-MF,3389,3400,,,Other,Unknown,2021-07-15
ENTERTAINMENT,"<p>En Chicago^ personas le gusta a ver la tele mucho. Por ejemplo^ vemos deportivos professional porque Chicago tiene muchos eqipos de deportivos professional.</p>",A2,3747364,24,J4789545,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,4150,,,,Other,Unknown,2021-07-15
SCHOOL,"<p>Yo voy a visitar Lima con mi escuela. ¿Cual es tú escuela? ¿Es tú escuela grande o pequeña? ¿Donde está tú escuela? ¿Te gusta tú escula? Por favor describe tú escuela.</p>",A2,3747364,24,J4789545,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N4,I-SE,4150,,,,Other,Unknown,2021-07-15
SCHOOL,"<p>Hola. ¿Como estas? ¿Donde vive en Lima? Mi escuela va Lima esta semester. ¿Donde es tu escuela? ¿Donde vive tu amigos? ¿Es tu escuela bueno? ¿Cue esiendo en tu escuala? </p>",A2,3747332,31,N4789513,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N3,I-SE,3389,3400,,,Other,Unknown,2021-07-15
SCHOOL,"<p>Que pasa calabaza? Como estas? Yo quiere ser visitad tu en tu escuela. En tu escuela^ son personas bonitas? </p>",A2,3747312,20,J4789493,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N4,I-SE,3389,,,,Other,Unknown,2021-07-15
SCHOOL,"<p>¡Hola!<br></p><p>Mi escuela pregunta me para estudiar en Lima! Yo estoy muy contenta para viajar a Lima! Yo quiero visitar tú! Tengo preguntas para tu^ antes yo salgo.</p><p>¿Cuantos horas viajar a Lima? ¿Como se llama tús escuela? ¿No tengo una hotel^ cual hotel es tu favorito? ¿Cuantos clases tiene en una dia? ¿Es los professoros simpaticas? ¿Cuantos amigos tienes? ¿Que se llaman? ¿Que clase de escuela es tu favorito? ¿Es los clases facil o dificil?<br></p><p>Gracias!</p><p>- Mirabel</p>",A2,3747200,39,R4789381,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I3,I-MF,3400,,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>En mi familia^ ustedes celebredad un holidad IIamar Diwali. En Diwali^ yo comer mucho comida y ve muchas bonitas fireworks. Yo IIevo ropa nueva y muchas bonitas.</p>",A2,3747312,20,J4789493,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,N4,I-SE,3389,,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>Hola!</p><p>En escuela^ todos de los estudiantes recibe computadoras. Nosotros necessitar los computadoras para todos los clases. En la clase de Íngles^ yo necesito mi computadora para escribir estorias y otros actividades. En la clase de mathimaticas^ yo necesito mi computadora para hacer chartes y para un calculadora.</p><p>En mi casa^ tengo una television^ Ipads^ y mi telefono. Yo ver peliculas con mi television^ juego videojuegos con mi Ipad^ y llamar mis amigos con mi telefono. Mis amigos tienes telefonos^ computadoras^ television^ y ipads tambien!</p><p>Adios!</p><p>- Mirabel</p>",A2,3747200,39,R4789381,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I3,,3400,,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>En mi casa^ yo usar un phone^ un computer^ mi television^ y mi watch. En la escuela^ los estudiantes usar chromebooks y muchas estudiantes tengo un telefono. </p>",A2,3747312,20,J4789493,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N4,,3389,,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>Yo usar telephonos y computadoras. En el escuela^ yo y mi amigos usar computadoras. En el casa nosotros usar televisions y computadoras por jugar video juegos. En el escuela nosotros usar computadoras por lerrer y completa work.</p>",A2,3747332,31,N4789513,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N3,N-MF,3389,3400,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>En escuela y en nuestros casas^ usamos computadoras mucho. Tambien^ usamos teles y telefonos celular mucho.</p>",A2,3747364,24,J4789545,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N4,,4150,,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>Me gusta mucho Halloween. Halloween es el treinta y uno de octubre. En Halloween^ nosotros usamos costumes y ropa graciosa. Comemos muchos dulces y chocolate.</p>",A2,3747364,24,J4789545,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,N4,I-SE,4150,,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>Hola^ in el decembre yo celebrata navidad con mi familia. Mi familia cocina comida. A todos comes la comida en el celebration de navidad.</p>",A2,3747332,31,N4789513,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,N3,I-SE,3389,3400,,,Other,Unknown,2021-07-15
TECHNOLOGY,"<p>Hola!</p><p>Mis abuelos son de Hong Kong. Mi famila tienes muchos tradiciones de China. Una tradicion muy importante es el nuevo año^ pero es diferante de el nuevo año in los Estados Unidos. En China^ el nuevo año es typicalmente en Febrero. El calendario de China es differente^ por que es la calendario de la luna. En el nuevo año^ nosotros llevan ropa especial y comer comida tradicional. Comer carne^ pez^ arroz^ sopa^ y mas. Es una dia muy especial pero yo ver mis familia mas grande!</p><p>En los estados unidos^ una dia muy especial es la cuatro de Julio. Todos los personas llevan tres colores para los fiestas: rojo^ blanco^ y azul! Los comidas popular de la cuatro de Julio es hamburguessas^ papas fritas^ limonada^ y fritas!</p><p>Adios!</p><p>- Mirabel</p>",A2,3747200,39,R4789381,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,I3,I-MF,3400,,,,Other,Unknown,2021-07-15
ANIMALS,"<p>Hola^</p><p>Yo tengo un perro se llamo Bailey y mi encanta a el mucho. Los perros encanta los personas muchos y hay muy divertido. Los perros gusta a correr mucho y pasar tiempo con los otros perros y tu. Los perros tiene dientes y duele un poquito cual ellos son bebes pero ellos esta muy bonita y se encanta mucho. Cuando los perros esta bebes necesita muhco atencion y tu necesita escuchar a los perros todo la dia. Pero ellos esta muy bonita y divertido y me encanta mi perro.</p><p>Adios</p>",A2,3746995,23,M4787932,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,I1,I-MM,3543,4192,,,Traditional classroom,Foreign Language,2021-07-15
ANIMALS,"<p>Saludos^</p><p>En mi opinión la mejor mascota es el perro. El perro es el mejor admigo de los humanos. Por lo general son amigos du su familia y tengo muchos ventajas por su salud. Por ejemplo ejercicio y su salud mental. Pero hay desventajas de tener un perro^ por ejemplo^ te molestará su y su familia y crea un desastre. </p><p>Sinceramenta^<br></p><p>Rithvik Yagnamurthy</p>",A2,3747518,33,P4790576,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,I4,I-MF,4150,,,,Traditional classroom,Foreign Language,2021-07-15
ANIMALS,"<p>hola amigo^ es favorito </p>",A2,3747580,10,M4791367,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N1,I-NE,3389,,,,Traditional classroom,Foreign Language,2021-07-15
ANIMALS,"<p>hola</p>",A2,3747583,2,M4791370,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,Below N1,I-NE,3534,,,,Traditional classroom,Foreign Language,2021-07-15
CITY_TOWN,"<p>hola</p>",A2,3747583,2,M4791370,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,Below N1,N-NE,3534,,,,Traditional classroom,Foreign Language,2021-07-15
CITY_TOWN,"<p>hola^ adios</p>",A2,3747580,10,M4791367,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N1,N-NE,3389,,,,Traditional classroom,Foreign Language,2021-07-15
CITY_TOWN,"<p>Estimado Señor^</p><p>Como me mudé a Illinois recientemente^ yo no conozco muchos lugares aqu^ entonces^ yo hablaré de mi ciudad Hyderabad en India. En su primer diá debe visitar la Charmina^ esta lugar tiene mucha historiá. También deberías comer Biryani^ este es un tipo de arroz con masala. En su segundo día deberías visitar mercados. Estos mercados tiene muchos artÍculos para turistas. En el último día deberías visitar Wonderla.</p><p><br></p><p>Sinceramente^</p><p>Rithvik Yagnamurthy</p>",A2,3747518,33,P4790576,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,I4,,4150,,,,Traditional classroom,Foreign Language,2021-07-15
CITY_TOWN,"<p>Hola^</p><p>Me llamo sophia y vive en filidelphia. Hay una pequenio centro de la comerical y muchos a los personas ve aya porque tiene comida y muchas tiendas para pasar la tiempo. Hay tres piscinas para nadar en la ciudad. Hay una parque para todos las personas y es muy bonita. Tu camina a la ciudad ytu puedes ver mucho y es muy divertido. </p><p><br></p><p>Adios</p>",A2,3746995,23,M4787932,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,I1,,3543,4192,,,Traditional classroom,Foreign Language,2021-07-15
COMMUNICATION,"<p>En mi escuela hay muchos projects y necesita a va en frente de la clase y leer a todos los estudiantes. No es facil pero es necesario para la clase y todos los esduiantes necesita a leer los projectos es una vece y no es muy dificil. Muchos estudiantes escribir en papel para los projectos pero un poquito de los estudiantes a picturas y hablar sobre los picturas y no leer para una papel.</p>",A2,3746995,23,M4787932,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I1,I-MM,3543,4192,,,Traditional classroom,Foreign Language,2021-07-15
COMMUNICATION,"<p>Saludos^</p><p>En mi escuela nostros tenemos muchos tipos de presentaciónes. El presentacion es un habilidaed importante por nuestro futuro. Nostros tenemos presentacions en la ciencias^ matemática^ y español. Por estos presentacions nosotros debemos crear un PPT en y presentar nuestra tema enfrente de la clase. Mi consejo es centrarse el contenido y entender la tema. No estés nervioso si sabes la tema.</p><p>Sinceramente^</p><p>Rithvik Yagnamurthy</p>",A2,3747518,33,P4790576,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I4,I-MF,4150,,,,Traditional classroom,Foreign Language,2021-07-15
COMMUNICATION,"<p>hola amigo^ es familia^ adios</p>",A2,3747580,10,M4791367,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N1,I-NE,3389,,,,Traditional classroom,Foreign Language,2021-07-15
COMMUNICATION,"<p>hola</p>",A2,3747583,2,M4791370,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,Below N1,I-NE,3534,,,,Traditional classroom,Foreign Language,2021-07-15
FAMILY,"<p>hola ^</p><p>adios.</p>",A2,3747583,2,M4791370,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,Below N1,N-NE,3534,,,,Traditional classroom,Foreign Language,2021-07-15
FAMILY,"<p>hola soy Mantra^ es familia mucho grande^ adios amigo.</p>",A2,3747580,10,M4791367,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N1,N-MM,3389,,,,Traditional classroom,Foreign Language,2021-07-15
FAMILY,"<p>Saludos^</p><p>Yo vivo en una casa con cuatro miembros de mi familia^ mi madre^ padre^ hermana^ y mi perro en los estados unidos. Yo vivo en Illinois. Mi perro tiene cuatro años^ mi madre tiene cuarenta y dos años (que es lo mismo que mi padre) y yo tengo diecisiete años. Mi hermana esta muy loca pero mi perro es tranquilo. Te gustará mi familia.</p><p>Sinceramente^</p><p>Su Amigo (Rithvik)</p>",A2,3747518,33,P4790576,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I4,,4150,,,,Traditional classroom,Foreign Language,2021-07-15
POP_CULTURE,"<p>hola</p>",A2,3747583,2,M4791370,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,Below N1,I-NE,3534,,,,Traditional classroom,Foreign Language,2021-07-15
WEATHER,"<p>hola</p>",A2,3747583,2,M4791370,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,Below N1,N-NE,3534,,,,Traditional classroom,Foreign Language,2021-07-15
FAMILY,"<p> Hola^</p><p>Me llamo sophia^ vive en filidelphia en los estados unidos. Hay cinco personas em mi familia^ es mi padre^ mi mama^ mi hermana^ y mi hermano. Mi mama se llama Carmen y es cuarenta y cinco años^ y mi papa es cuarenta y cinco años tambien y se llama Eron. Mi hermana se llama Anna y es once años y mi hermano se llama Alex y el es nueve años. Yo tengo cuatorce años y me gusta a jugar afurra con mi familia y mis amigos^ y me gusta a leer sola. Mis hermanos gustan practicar fútbol y balencesto con ellos y ellos les gusta los video juegos tambien. Y mama le gusta a jugar tenis y jugar con mi perro y ella le gusta leer tambien. Perro ella trabajar mucha a la dia^ mi papa trabajar mucho a la dia tambien. Mi papa le gusta a correr y va a la gimnasio y le gusta pasar tiempo con la familia. <br></p><p><br></p><p>Adios</p>",A2,3746995,23,M4787932,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I1,,3543,4192,,,Traditional classroom,Foreign Language,2021-07-15
POP_CULTURE,"<p>Hola</p><p>Una |fidget| es una cosa muy poplar en la momento para mi escual y mis hermanos. Yo pienso que la fidget es muy popolar porque divertido a jugar con y es muy facil a jugar con. Los fidgets no hay mucho dinero y mucho para un paquete. Hay muchos fidgets en mi casa ahora hay |pop it's| hay |simple dimples| hay |bendy tubes| hay muchos fidgets.  </p><p>Adios</p>",A2,3746995,23,M4787932,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I1,I-SE,3543,4192,,,Traditional classroom,Foreign Language,2021-07-15
POP_CULTURE,"<p>Saludos^</p><p>La creación de memes es muy popular entre mis amigos. Por lo general^ nosotros tomamos una broma entre mis amigos y crea un meme. A veces hacemos esto para molestar mis amigos^ pero también crea una broma que nosotros repetimos por mucho tiempo. Yo creo que esto es popular porque mis amigos encantan las bromas y es divertido.</p><p><br></p><p>Sinceramente^</p><p>Rithvik </p>",A2,3747518,33,P4790576,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I4,I-MF,4150,,,,Traditional classroom,Foreign Language,2021-07-15
POP_CULTURE,"<p>hola amigo^ adios</p>",A2,3747580,10,M4791367,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N1,I-NE,3389,,,,Traditional classroom,Foreign Language,2021-07-15
WEATHER,"<p>hola^ no compredo^ adios amigos</p>",A2,3747580,10,M4791367,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N1,N-NE,3389,,,,Traditional classroom,Foreign Language,2021-07-15
WEATHER,"<p>Saludos^</p><p>Yo vivo en el estado de Illinois en los Estado Unidos^ pero me mudé aquÍ recientementa^ asÍ que no sé el clima. Pero yo conozco el clima en mi pais (India). Mi estación favorito es el ontoño porque este esación tiene mangos. Los mangos son la mejor fruta de India y tienen un sabor delicioso. También me gustan las fiestas de esta estación.</p><p><br></p><p>Sinceramenta^</p><p>Su Amigo (Rithvik)</p>",A2,3747518,33,P4790576,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,I4,,4150,,,,Traditional classroom,Foreign Language,2021-07-15
WEATHER,"<p>Hola^</p><p>La tiempo favorita para mi es la verano porque hay mucho sol y me gusta a nadar el la cen. Me gusta la verano porque no hay escuela y yo no tengo mucho para hacer pero jugar y pasar tiempo con mis amigos. Una actividad favorita a mi es nada en la agua y en la verano yo puedo hacar y es muy divertida. Tambien me gusta a jugar deportes en la verano y correr.</p><p>Adios</p>",A2,3746995,23,M4787932,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,I1,,3543,4192,,,Traditional classroom,Foreign Language,2021-07-15
ACTIVITIES,"<p>Hola^ donde yo vivo el ninos jugar deportes. Yo jugar futbol americano y beisbol. Yo y mi amigos juar video juegos. Mi gusta debujar con mi familia y mi amigos. Yo vas en el pecena. Mi familia juego deportes y juegos con mi hermana. Yo gusto dormir en el summer.</p>",A2,3747332,31,N4789513,"Your penpal in Spain wants to know what students do during the summer where you are.  Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible. ",N,2,N3,,3389,3400,,,Other,Unknown,2021-07-15
