Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
CAREERS,"<p>Hola Amigo^</p><p>Ahora qiero el trabajar de doctor.  Me gusto este trabajar porque quando esta en una hospital es possible que hablar con todos los otros doctores los nurses y el patientes.  Ahora soy una estudiante para medicina en la escuela de Ponce Health Sciences. </p><p>Muy Reprusimente^</p><p>Steven A Fratello </p>",B2,3748090,20,S4793555,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,I1,I-SE,4192,,,,Other,Unknown
CAREERS,"<p>Hola Karen^</p><p>Me ha gustado mucho saber de ti y de tu trabajo favorito. Te escribo para informate que me han aceptado en la escuela de medicina. Pronto podré ser el médico que yo siempre he querido. Como doctor voy a poder trabajar en un equipo dónde yo soy el líder. Tambien podre trabajar con mis companeros interdiciplinario y aprender de sus fortalezas profesionales. Algo que me gusta de mi futuro trabajo es el poder trabajar con pacientes y ayudarlos a retornar a un estado de salud óptima. El poder advocar por estos pacientes me motiva todos los dias a estudiar más. Este trabajo me va ha dar la posibilidad de ayudar a comunidades que no tienen acceso a cuidado médico. </p><p>Espero verte pronto^ </p><p>José</p>",B2,3748094,38,F4793559,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,2278,,,,Other,Unknown
CAREERS,"<p>Hola Ana^ </p><p>¿Como estas? La verdad mi sueño sería ser círujana plástica porque hay muchas subespecialidades dentro de esa especialidad que podría escoger. A mí en lo particular me interesa el area de círugia reconstructiva porque podría por ejemplo ayudar a muchas mujeres que tuvieron cancer de mama y les tuvieron que amputar parte ó el seno completo. También podría enfocarme en cirujia facial pediatrica^ y ayudar a niños con deformidades congenitas que se pueden reparar facilmente. Si me preguntas exactamente que me fascinaria hacer^ sería hacer círujias plásticas cosmeticas para recaudar fondos y con ese dinero hacer misiones médicas en el extranjero para ayudar a niños de bajos recursos que tengan deformidades faciales. De esta manera podría cambiar el futuro de muchos niños para bien. Pero bueno^ te contaré mas de mis sueños cuando nos veamos en persona. <br></p><p>Cuidate mucho^ </p><p>Michelle </p>",B2,3748102,30,K4793567,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,4141,4294,,,Other,Unknown
CAREERS,"<p>Buenos dias Jessy</p><p>Espero que este correo te llegue bien.Pude leer tu correo y toda las cosas que te gustan y estoy muy feliz que quieras perseguir una carrera tan placentera como ser maestra^eres una persona excepcional y tus estudiantes te van a querer mucho si estudias esa carrera.Te quería contar acerca de el trabajo de mis sueños^ser doctora.Desde muy pequeña me interesaba mucho las ciencias ^la naturaleza y la medicina.Iva con mi abuelita mucho a el medico a acompañarla y la ayudaba a tomarse sus medicinas y hacerse sus tratamientos^y esto me inspiró mas a perseguir una carrera en el campo de la medicina.En la escuela ^al tomar clases de biología ^química y otras ciencias^mi deseo por estudiar medicina incrementó. También me involucre en varias actividades voluntarias en hospitales y en la comunidad que marcaron mi vida y incrementaron mi decision de algún día poder ser doctora y ayudar a la comunidad hispana hacia una vida mas placentera y saludable.</p><p>Saludos^</p><p>Danet.</p>",B2,3748098,51,L4793563,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3888,,,,Other,Unknown
CAREERS,"<p>Yo siempre e querido ser medica. Acabo de entrar a la escuela de medicina llamada Ponce Health Sciences University y estoy muy feliz por alcanzar ese logro. Este sueño mio empezo por parte de mi mamá que tambien es medica en Colombia. Ella lucho muchisimo en su juventud para estudiar y llegar a ser medica. Su trabajo y la pasion que tiene para la medicina y por ayudar a pacientes es lo que primero me hizo querer ser medica tambien. Yo quiero poder ayudar a gente como lo hace mi mamá. Espero poder cambiar la vida de personas con condiciones criticas y me gustaria tambien desmenuir las disparidades que existen en la comunidad medica. Voy a trabajar y estudiar duro durante esots cuatro años para poder cumplir todos mis sueños. Espero poder trabajar en los estados unidos en donde vivi la mayoria de mi vida y hacer un cambio radical y positivo para las comunidades pobres de Georgia. </p>",B2,3748106,40,E4793571,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3534,,,,Other,Unknown
CAREERS,"<p>Buenos días amiga^ <br></p><p>Me alegre leer tu correo electrónico! Demostraste tu pasión por enseñar el español a la gente. Yo también quiero ayudar a la gente a través de los idiomas^ pero en una manera y perspectiva un poco diferente. Yo aprendí español^ inglés^ y hindi para que pueda ser una mejor médica en el futuro. </p><p>Mi trabajo ideal involuncra sanar. Yo quiero sanar mis pacientes en el porvenir^ y creo que aprender tantos idiomas me va a ayudar en comunicar con y escuchar mis pacientes y entender sus problemas mucho mejor. Mi meta en la vida es para aprender más todos los días y para curar y sanar a la gente. A través de una carrera en medicina^ y específicamente como una médica^ voy a tener todo el conocimiento para sanar y curar mis pacientes desde el principio de la enfermedad hasta el final. Voy a ser una líder en el campo de medicina^ y esta idea me encanta. </p><p>Me encanta que nosotras dos tenemos un amor para los idiomas y es muy interesante cómo se manifiestan nuestros interéses en nuestros trabajos ideales. </p><p>Abrazos^</p><p>Upasna</p>",B2,3748110,45,V4793575,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3400,3768,,,Other,Unknown
CAREERS,"<p>Algún día me gustaría ser oftalmólogo. Esto sería lo ideal para mí. Desde chiquito^ siempre he querido ser médico y el año pasado^ descubrí que me encanta aprender sobre la anatomía y fisiología de los ojos. </p><p>Mientras estaba solicitando a varias escuelas de medicina^ hice una entrevista con oftalmólogos que trabajaban en Pennsylvania^ Maryland^ y West Virginia. Me presentaron a varios pacientes y me explicaban lo que hacían diariamente. Después de la entrevista^ estaba muy entusiasmado y les avisé que quería trabajar con ellos.</p><p>Durante el año^ me enseñaron a cuidar a pacientes con retinas que no funcionaban bien y a pacientes que tenían enfermedades que afectaban los ojos. Durante el año^ aprendí mucho sobre los ojos y tuve la oportunidad de ayudar los oftalmólogos mientras inyectaban medicamentos en los ojos de sus pacientes.</p><p>Al ser oftalmólogo^ tendré la oportunidad de cuidar a pacientes de todas edades. Además^ tendré la oportunidad de practicar medicina y hacer cirugías. Tendré la oportunidad de trabajar en lugares urbanos y rurales. Me gusta la variedad y por eso la carrera ideal para mí es la oftalmología.</p>",B2,3748114,45,Y4793579,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,I5,,3400,,,,Other,Unknown
CAREERS,"<p>Buenas amiga de Mejico^<br></p><p>Quiero empezar contandote que ya me aceptaron a la escuela de medicina^ donde voy a poder lograr trabajar en lo que yo siempre he querido. Desde muy pequeña siempre he sido una persona muy curiosa^ me gustaba aprender de nuestro cuerpo y como funciona. Esta curiosidad fue creciendo con los años y cuando empece a interactuar mas con las personas^ hac iendo horas voluntarias^  me di cuenta que esto es lo que quiero hacer. Poder ayudar a las persona en cualquier situacion siempre ha sido mi pasion y yo se que siendo doctora voy a ejercer este sueño mio. Este proceso no ha sido nada facil pero ver cada paso que he dado hasta ahora^ es lo mejor que hay. En los proximos años espero ya tener mi titulo y poder ofrecer mis conocimientos y manos a todos los pacientes que lo necesiten. </p>",B2,3748118,46,K4793583,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,I5,,3400,,,,Other,Unknown
CAREERS,"<p>Hola^ </p><p>Como tu a mi me encanta la escuela y me gusta mucho aprender^ especialmente sobre ciencia. Tambien me gusta mucho ayudar a las personas y usar mi conocimentos para mi trabajo diario. El trabajo de mis sueños es combertirme en medico. Siempre me a gustado la medicina y escuentro los procesos del cuerpo humano tan interesantes y me encantaria aprender mas. Siempre me ha fascinado como los doctores usas su mente para curar y ayudar a las personas y eso es algo q me encataria poder hacer algun dia. Creo que el trabajo de los medicos es uno de los trabajos mas importantes que existen y yo quiero ser parte de esa comunidad medica que dia a dia utilizan su conocimiento para curar a las personas y buscar nuevas formas para poder mejorar la salud de todos. </p>",B2,3748122,29,K4793587,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3534,,,,Other,Unknown
CAREERS,"<p>Hola amiga^</p><p>Me parece super bien que quieres ser profesora de Español. A tí siempre te a gustado la escuela y tu tienes un talento unico para enseñar. Yo desde pequeña e querido ser doctora. Mi interes para ser doctora empezo porque mi papá estaba muy enfermo cuando yo tenía cinco años. Tener que vivir esa experencia y ver otros tambien pasar por otras enfermedad me a inspirado a seguir luchando por mi sueño de ser doctora. Mi sueño es ser una doctora que trabaja en su propia comunidad. Yo quiero aydar a esas personas que tal vez no tienen oportunidad de atencíon medica. Tambíen deseo trabajar en una ciudad que ofrece muchas actividades y oportunidades. </p>",B2,3748126,40,B4793591,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3534,,,,Other,Unknown
CAREERS,"<p>¡Hola amiga! Gracias por su carta. A mí tambien me encanta aprender y ayudar mí comunidad así qué despues de mis estudios quiero ser doctora. Espero que puedo tener mí propia clinica donde puedo ayudar las familias con mas necesidad y tambien porveer ayuda medica en una forma educativa. Todavia no se que especialidad de medicina pero con mas experiencia y educación en los proximos años espero que voy a encontrar mí pasión. Pienso que ser doctora es más que simplemente dar pacientes medicamentos peró tambien un recurso de educación que puede tener un impacto más grande. ¡Encíma de eso espero que puedo ser una doctora bilingüe! Espero que tú y tú familia estan en buena salud. Saludos de Puerto Rico! Hasta luego. </p><p><br></p><p>Desiree</p>",B2,3748130,33,L4793595,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,3534,,,,Other,Unknown
CAREERS,"<p>Saludos^ </p><p><br></p><p>Espero que se encuentre bien y en salud. ¡Gracias por compartir conmigo sus pasiones y sus metas! Por mi lado^ mi trabajo cuando tenga más edad sería uno relacionado a la salud. Para entrar en más detalle^ me encantaría ser un cardiologo que pueda contribuir a su comunidad como médico. En adición a cuidar a personas que necesitan atención médica^ también buscaría involucrarme con mi escuela de medicina para ser profesor dentro de la institución. Es decir^ tendría un trabajo clínico y otro académico. Pienso que me encantaría esta labor porque no solo puedo hacer un impacto en futuros profesionales de la salud^ pero también estar presente para aquellas personas que estén en momento difíciles con su salud cardiovascular. </p><p><br></p><p>Cordialmente^ </p><p>Gustavo <br></p>",B2,3748134,27,V4793599,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ",I,1,A,,4435,,,,Other,Unknown
CITY_TOWN,"",A1,3734250,11,J4765518,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N2,N-NE,3768,,,,Traditional classroom,Unknown
COMMUNICATION,"",A1,3734250,11,J4765518,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N2,I-NE,3768,,,,Traditional classroom,Unknown
DIRECTIONS,"<p>Estimado estudiante^  La biblioteca es muy fácil para obtener los libros. Ahora^ los bibliotecas usan las sistemas de programas de computadores para los libros. Primero^ busca libros que te gustas. Después^ va a un ordenador en la biblioteca y selecióna la opción que dice |check-out|. Pone los libros en la seción/mesa designado para libros y la programa de ordenador puede recibir los libros en la sistema. Si este proceso es muy difícil^ busca una bibliotecaria y tiene su ayuda.  ¡Esperanzo que estas intrucciones son buenas!  Sinceramente^  Estudiante</p>",B2,3738004,45,L4770802,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,A,,4294,,,,AP,Heritage Language
DIRECTIONS,"<p>Saludos^ </p><p><br></p><p>Espero que se encuntre bien y en salud. Mi nombre es Gustavo y soy un compañero de clase. Le escribo para compartir con usted sobre la política de egresar libros de nuestra biblioteca. En nuestra institución^ existe el portal llamado OpenAthens que nos brinda la escuela para tener todos los libros en una plataforma digital. Dentro de esta plataforma^ podemos entrar nuestras credenciales y seleccionar el libro que estamos buscando para poder ver esa información. Espero que esto sea de ayuda. </p><p>Cordialmente^ </p><p>Gustavo <br></p>",B2,3748134,27,V4793599,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,A,,4435,,,,Other,Unknown
DIRECTIONS,"<p>Saludos amiga. Estamos muy animado para tenerte aquÍ con nosotros. A mí tambien me encanta a leer y nuestro biblioteca es un recurso excelenté. Primero necesitas registrar con nuestro bibilioteca que puedes hacer en su computadora ó en las computadors de la biblioteca. En el sitio de web puedes encontrar los libros disponibles y otros recursos para sus estudios. Cuando vas para la biblioteca^ el facultad te puede ayudar encontrar sus libros y darte recomendaciónes. ¡Yo tambien puedo darte mis propios recomendaciones! Esperó que esta informaciòn te ayuda. Nos vemos pronto. </p><p><br></p><p>Desiree</p>",B2,3748130,33,L4793595,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,A,,3534,,,,Other,Unknown
DIRECTIONS,"<p>Hola^</p><p>Bienvenidos! Espero que estes pasando muy bien en tu nueva escuela. Veo que quieres aprender como sacar libros de la biblioteca. Para empezar vas a necesitar una tarjeta de la librería. Con esa tarjeta vas a poder prestar cualquier libro. Para obtener una tarjeta vas a la librería y le preguntas a alguien que trabaja allí. Usualmente siempre hay alguien alfrente que te pueda ayudar. Despues para buscar los libros que quieras leér lo buscas por el numero asignado. Todo los libros van a estar en orden por letra y número. Cuando encuentres todos los libros que deseas vas a ir al frente de la librería otra vez. Allí vas a escañar el codigo del libro que usalmente se encuentra en el lado. Despues de escañar el libro te debe de aparecer el nombre del libro en la pantalla. Vas hacer eso con cada libro y despues pones el boton que dice terminar. Te van a dar un recibo con todos los libros que vas a prestar de la librería.</p>",B2,3748126,40,B4793591,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,A,,3534,,,,Other,Unknown
DIRECTIONS,"<p>Hola^ me encataria ayudarte a sacar libros de la biblioteca</p><p>A mi tambien me gusta mucho leer y voy muy seguido a la biblioteca y me hace muy feliz poder ayudarte a leer mas libros. Lo primero que tienes que hacer es creearte una cuanta de la biblioteca. Es muy facil hacer esto^ solo hablas con una bibliotecaria y ellas te crean tu cuenta gratis. Despues que tengas tu cuenta sacar un libro es bien facil. Buscas el libro que quieres llevarte y se lo enseñas a la bibliotecaria^ ella va poner el libro en el sistema y despues te va a pedir tu nombre y el numero de cuentas de la biblioteca. Para encontrar el numero solo mira la tarjeta que te entregaron cuando creaste la cuenta. Cuando le des el nombre y el numero a la bibliotecaria y ell lo guarde ya te puedes marchar con el libro. </p><p>Simpre recuerda que solo tienes treinta dias para leer el libro y que no debes demorarte mas q eso en devolverlo. Si necesitas mas tiempo solo regresa a la bibloteca y habla con una bibiotecaria y pidele una extencion en ele prestamo del libro. </p><p>Saludos^ y espero q la informacion te sea util. </p>",B2,3748122,29,K4793587,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,A,,3534,,,,Other,Unknown
