Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
COMMUNITY_SERVICE,"<p>¡Hola!</p><p>En este escuela en los Estados Unidos^ nosotros hacemos los projectos de todos los tipos. Los estudiantes tienen muchas ideas muy increíble^ simpatica^ y interesante. Un estudiante esta trabajando con su comunidad para ayudar los animales. Y tambien^ un otro estudiante esta escribiendo un libro que sobre el mundo de culturas. Este es muy importante porque las personas necesitan aprender sobre las culturas de otras personas tambien. <span style=|font-size: 1em;|>Adem</span><span style=|font-size: 1em;|>ás^ un</span><span style=|font-size: 1em;|> otro estudiante esta ayudando las personas que no tienen una casa. Este estudiante le da las com</span><span style=|font-size: 1em;|>í</span><span style=|font-size: 1em;|>das^ las chaquetas^ el agua^ y m</span><span style=|font-size: 1em;|>ás. Está muy sincera y simpatica.</span><span style=|font-size: 1em;|><br></span></p><p><span style=|font-size: 1em;|>Tres estudiantes estan trabajando con la escuela para ayudar los estudiantes que necesitan ayudar. Estan ayudando los estudiantes a estudiar y aprender. Un otra estudiante esta trabajando con su familia. Con su familia^ este estudiante le da muchos bolígrafos^ libros de todos los tipos y historías^ computadoras^ y mochilas a la escuela.</span></p><p>Un estudiante de la escuela se dice: &lt;&lt; Muchas gracías. Este comunidad es realmente increíble. Estan ayudando otras personas y el mundo. Yo estoy felíz y emotivo. &gt;&gt;</p><p>Es muy importante para nosotros aprender sobre el mundo^ las historias de las personas^ y cómo podemos marcar una diferencia. ¡Porque nosotros podemos ayudar y marcar una diferencia!  :)<br></p><p>Sinceramente^</p><p>KS</p>",A2,3747376,1262,E4789557,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I4,I-MF,3389,,,,Other,Unknown,2021-07-17
COMMUNITY_SERVICE,"<p>Hola^</p><p>Nosotros udar con el comida y el hente. </p>",A2,3747372,9,V4789553,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-NE,3947,,,,Other,Unknown,2021-07-17
COMMUNITY_SERVICE,"<p>En la escuela^ muchos estudiantes limpian la escuela^ y la cerca parque! Yo es volunteer at hospital! Mis amigas es tutor estudiantes^ y mi hermana es help old personas. </p>",A2,3747308,17,J4789489,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-SE,4424,,,,Other,Unknown,2021-07-17
COMMUNITY_SERVICE,"<p>Mi amigos y yo volentaria. Nosotros trabajo en la jardin de escuela. Nosotros planta frutas como frescas y plátano. Nosotros planta verduras como tomate.</p>",A2,3747268,32,E4789449,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-MM,3389,,,,Other,Unknown,2021-07-17
COMMUNITY_SERVICE,"<p>Hola! </p><p>        Mi escuela visita la casa por los personas mala. Los estudientes dar la comida y bebidas por las personas. A Navidad^ mi escuela tambien da dinero a personas con no casa. Mis amigos y yo da dinero a los animales con no casa <b>﻿</b><i>﻿</i><u>﻿</u></p>",A2,3747232,45,X4789413,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-SE,4424,,,,Other,Unknown,2021-07-17
COMMUNITY_SERVICE,"<p>Yo y mis classmates tenemos muchas actividades.</p>",A2,3747208,9,V4789389,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N2,I-NE,2278,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Yo y mís amigos queremos vivo a la Youtube.</p>",A2,3747208,9,V4789389,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N2,N-SE,2278,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Hola! </p><p>        En Chicago^ muchas personas miran videos en Youtube. Youtube es muy divertida! Miro los personas comicos y divertida en Youtube. Videos de los gatos son muy comico! Muchas personas en mi pueblo jugan baloncesto^ y los mirar videos de baloncesto. Muchas personas en mi pueble tienen los televiosiones mucho grande. Los televisiones tienen muchos programes. Los programmes popular son Brooklyn 99^ The Good Doctor^ y Chicago Fire. Mi telivision tambien tiene Netflix. Netflix es muy bien! Netflix tiene muchas programmes y puliculas. Los programmes de Neflix popular son American Horror Story^ Breaking Bad^ y Gossip Girl. American Horror Story es mi programme de Netflix favorito! Mi amigos miran Gossip Girl mucho. Mi amigos y yo miramos peliculas comicos. Mi familia y yo miramos miro programmes de cocino mucho. Me encanta la television!<br></p>",A2,3747232,45,X4789413,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I1,,4424,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Hola. Yo vivo en estados unidos. Muchas americanas mirar comedia peliculas y horror peliculas. Nosotros disfrutar gato videos y otra animales videos.</p>",A2,3747268,32,E4789449,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I1,,3389,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Mi película de favorito es Train to Busan. Es tiena zombies y muerte^ pero tiena muchas emotion. Mi amigas película de favorito es Never Have I Ever y Crash Landing on You. Muchos personas ver dramas y anime. Mi favorito anime es Assassination Classroom y mi favorito drama es Penthouse. Mi amigas favorito anime es Haikyuu y mi amigas favorito drama es Weight Lifting Fairy. </p>",A2,3747308,17,J4789489,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I1,,4424,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Hola^</p><p>Nosotros gusta vie perros y hente. Cuando el hente esta estupido^ yo rere. </p>",A2,3747372,9,V4789553,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,3947,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Cuanto es tu escuela diferente y U.E.?</p>",A2,3747400,9,G4789581,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N2,I-SE,3947,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>¡Hola!<br></p><p>¿Cómo estás?<br></p><p>En los Estados Unidos^ las personas ven películas^ videos^ y programas de todos los tipos. Las personas jovenes usualmente ven los videos que son felíz^ pero tambien miran los videos de todos los tipos. Por ejemplo^ yo veo los videos que son triste^ sincero^ y emocional o emotivo. En mi casa^ nosotros vemos los videos y programas sobre el mundo^ las personas^ las historias^ la musica^ el arte^ y más. Además^ en la escuela^ los estudiantes miran cosas como un documental o video que puede ayudar a aprender una idea nuevo.<br></p><p>Yo veo muchos tipos de videos. Me dio perspectiva. Es puede muy interesante^ divertido^ y emotivo :)</p><p>¡Con mi hermana mayor^ yo tambien veo los videos de gatos! Y vemos los videos de perros^ el arte^ la historia^ y más. Mi padre ve a los videos y programas de carros (como Tesla) y muchos otros videos. Le gusta películas de accion. Mi madre y mi abuela ven a las cosas sobre la cultura de otras personas y país. Y mi abuela mira a los videos de musica. Escucha las musicas tambien.<br></p><p><span style=|font-size: 1em;|>Además^ muchas personas comen la comida cuando ver al televisíon. Pueden ver los programes^ las pel</span><span style=|font-size: 1em;|>ículas^ o los videos en el </span><span style=|font-size: 1em;|>'Netflix' o el 'Youtube'. El 'Youtube' tiene videos de todo el mundo. Tiene programas y cosas creativo^ importante^ y interesante (¡y si una persona quiere ve un video aburrido^ puede ve un video aburrido!). Y estoy aprendiendo español y coreano en el 'Youtube'.</span><br></p><p><span style=|font-size: 1em;|>Ahora en el mundo^ no está dificil para aprender sobre cosas nuevas en los videos. ¡Que bueno!</span></p><p><span style=|font-size: 1em;|>¿Que otra tipos de videos ves?</span><br></p><p>Sinceramente^</p><p>KS</p>",A2,3747376,1262,E4789557,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I4,,3389,,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Dónde yo vivo^ la gente le gusta ver muchas cosas. Todos las personas tiene un tele. Los cosas más común las personas en mi cuidad les gusta ver son videos de los animales^ deportes cómo el fútbol^ el fútbol Americano^ y el baloncesto^ y los peliculas. No me gustan los peliculas de horor^ pero muchas personas les gustan. Los teatros son abriendo más después del pandemico^ y quiero voy a un muy prónto!</p><p>Cuando hay los Olympics^ me gusta ver los atletos hacer gimnasio^  nadar^ y el track. Cuáles deportes en los Olympics a ti te gustan?</p><p>Durante el año^ me gusta ver Netflix mucho. Mi pelicula favorita es Legally Blonde. Qué es tu pelicula favorita ahora? Qué tipos de peliculas les gustan las personas de Venezuela?</p>",A2,3747380,46,W4789561,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I3,,4428,4294,,,Other,Unknown,2021-07-17
ENTERTAINMENT,"<p>Soy miro  MCYT y video juegos en mi iPhone.</p>",A2,3747400,9,G4789581,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N2,N-MM,3947,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Hola! Yo tengo algo muy importante para decir y estoy muy feliz... puedo ir con mi escuela a Lima^ dónde tú vives! Estoy muy emocionada^ pero tengo muchas preguntas. Vamos a visitar tu cuidad y tu escuela^ y yo quiero saber mucho sobre esos cosas. Cómo se llama su escuela? Cuando voy^ voy  a visitarlo. Puedo conozcote y tus amigos? Solo comunicamos en los computadoras^ pero quiero conozcote en persona! Estás emocionada también?</p><p>Cuando lo visitamos^ vamos a estar con tu escuela mucho. Cúales maestros hay? Cómo les llaman? Cúales son tus maestros favoritos?</p><p>En tu cuidad^ qué te gusta hacer cerca de tu escuela? Qué tipos de tiendas hay? Qué comida tradicional vamos a comer?</p><p>Estoy muy emocianada por eso! Voy a hablar contigo si tengo más preguntas. Gracias y te veo pronto!</p>",A2,3747380,46,W4789561,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I3,I-MM,4428,4294,,,Other,Unknown,2021-07-17
SCHOOL,"<p>¡Hola!<br></p><p>¿Cómo estás?<br></p><p>Mi escuela esta hacieron una programa para los estudiantes que quieren ir a una escuela en Lima. Creo que quiero ir a la escuela en Lima^ pero no tengo muchos informacíones sobre la escuela.</p><p>¿Es muy grande o es pequeña? Me gusta las escuelas pequeñas^ pero las escuelas grande tiene muchas personas con historias diferentes. ¡Las historias que son muy interesante!</p><p>¿En Lima^ donde está este escuela?</p><p>¿Tiene muchas estudiantes?</p><p>¿Cuandos estudiantes van a la escuela?</p><p>¿Cómo podemos marcar una diferencía en la escuela?<br></p><p>¿Tiene que tipos de clases? ¿Son aburrida? ¿O son interesante? </p><p>¿La escuela es muy difícil? ¿Es muy ocupada?<br></p><p>¿Que tipo de ropa puede tiene?<br></p><p>¿En la clase de íngles^ que tipos de libros puede leer? ¿Puede leer todos los tipos? Me gusta libros de todos los tipos :)<br></p><p>¿Que estudia en la clase de historía?<br></p><p>¿Hace tiempo calor? ¿O está nublado? ¿O está fresco? ¿O está frío? </p><p>¿Donde está la escuela en la mapa?<br></p><p>¿Que tipos de estudiantes van a la escuela? ¿Está simpatica y inteligente?<br></p><p>¿Por qué es este escuela bien? ¿Te gustas este escuela?<br><span style=|font-size: 1em;|><br></span></p><p><span style=|font-size: 1em;|>Muchas grac</span><span style=|font-size: 1em;|>í</span><span style=|font-size: 1em;|>as^</span><br></p><p>KS</p>",A2,3747376,1262,E4789557,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I4,I-MF,3389,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Hola^</p><p>Como es el hente en tu escuela? Como es la comida? Como ve la esquela? Tiene futbol en tu esquela?</p>",A2,3747372,9,V4789553,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N4,I-MM,3947,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Yo es visito Lima! Yo es muy feliz! En Lima^ cómo es personas? Personas es feliz? Qué lugares es en Lima? Qué lugares visitan? Cómo es el weather? Yo gusta visito el parque. Qué parque es muy bueno?</p>",A2,3747308,17,J4789489,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I1,I-MM,4424,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Hola. Mi escuela esta ofeciendo una programma en Lima en tu esculela. ¿Como es tu escuela? ¿Tu escuela es interesante y divertido? ¿Cual es tu classe favorita? ¿Como es communidad?</p>",A2,3747268,32,E4789449,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I1,I-MM,3389,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Hola!</p><p>      Yo visito tu escuela en Lima con mi escuela! Es muy diferente de mi escuela en las Estados Unidos? El nombre de mi escuela es Queen of all Saints. Que es el nombre de tu escuala? Es tu escuala pequeno^ medio^ or grande? Mi escuela esta medio. Cuantos estudienes en tu escuala? Mi escuala tiene mucho. Mi escuala es blanco. Que color es tu escuela? Cual es tu clase favorito? Mi clase favorito es arte. Que diveritidas a tu ascuela tiene mas estudienes? A mi escuela^ muchas estudientes jugan voliebol. Los profesores a mi escuala son bueno? Estan los profesores a tu escuela bueno? Cual es tu profesora favorito. Quienes tu amigos mucho bein? Mi amigos muchos bien son Ellen^ Kacper^ Y Sophie. Me choca los martes en mi escuela. Y tu? En fronte de mi escuela^ es un parque. Y tu escuela? Yo es muy emocionada por la visitar! </p><p>Adios!</p>",A2,3747232,45,X4789413,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I1,I-MM,4424,,,,Other,Unknown,2021-07-17
SCHOOL,"<p>Donde vivès en lima? Donde es tu escuela? Que es la nombre de tu escuela?</p>",A2,3747208,9,V4789389,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N2,I-NE,2278,,,,Other,Unknown,2021-07-17
TECHNOLOGY,"<p>Yo tengo una computadora chromebook para school y una computadora para yo.</p>",A2,3747208,9,V4789389,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N2,N-MM,2278,,,,Other,Unknown,2021-07-17
TECHNOLOGY,"<p>Hola! </p><p>      Mi casa tiene dos televisiones^ tres computadoras^ y cuatro telephonos. Mi mama^ mi papa^ mi hermana^ y yo tienemos los iPhones. Una television en mi casa es grande^ y la otra television es pequena. Mi mama y mi papa tienen las computadora muy bien. Mi hermana tiene una computadora pequena. Yo no tengo una computadora. Muchos mi amigos tienen los iPads. iPads son muchos dolores! A mi escuala^ los estudientes tienen los Chromebooks. Mi chromebook es negro. Las maestras a mi escuela tienen televisiones MUCHOS grandes. Las maestras mira los videos de matamaticas en los televisiones. En el clase de STEM^ los estudientes tienen mucho technology. La biblioteca en mi escuela tiene tres computadoras males. Los computadoras no es bien. Mi escuela y mi casa tiene technology muy bien! <br></p><p>Adios!</p>",A2,3747232,45,X4789413,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I1,,4424,,,,Other,Unknown,2021-07-17
TECHNOLOGY,"<p>Hola. Mi amigos y yo usar technologia en la escuela. Nosotros usamos los computadores en la classe de mathematicas^ ciencias^ y ingles. Nosotros usamos los computadores a escribir notas. <br></p>",A2,3747268,32,E4789449,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I1,,3389,,,,Other,Unknown,2021-07-17
TECHNOLOGY,"<p>En mi casa^ yo tengo es phone^ computadora^ y ipad. En la escuela^ profesores hablan |No necesitan phones y ipads.| En la escuela^ estudiantes tienen computadoras. Phones es muy pequeño^ pero computadores es muy grande. Ipads es no pequeño^ pero no grande. </p>",A2,3747308,17,J4789489,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I1,,4424,,,,Other,Unknown,2021-07-17
TECHNOLOGY,"<p>Hola^</p><p>Nosotros gusta los telephonos y televicion. El telephono tienes mucho hugetes. El televicion tienes mucho novelas.</p>",A2,3747372,9,V4789553,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N4,,3947,,,,Other,Unknown,2021-07-17
