Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
CELEBRATIONS,"<p>hola amigo/a ^ como estas ^ espero que bien ^ aqui en los estados unidos ^ celebramos el cumpleanos de un ser qerido juntos ^ aveses la gente compra papel o lo hace en la casa ^ despues decoran la casa con globos ^ dulces . Y mucho mas despues el que este cumpliendo anos se junta con sus amigos y amigas ^ y su famila y despues sopla las velas ^ aveses en algunas familia . La famila despues le dice al que cumple anos ^ que muerda el pastel ^ al final lo la aser ^ y la famila empuja la cabeza del cumplanero al pastel ^ asiendo un desastre ^ pero todo tuvieron un buen tiempo almenos </p>",A1,3749567,53,X4798616,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I4,I-MF,4141,,,,Two-way immersion,Heritage Language
CELEBRATIONS,"<p>Aqui celebran el 4 de julio y la navidad . La navidad cuelgan luces en los harboles tienen musica. Hay chocolate caliente tambien. Y tenemos muchos postres y regalos. El 4 de julio ay coetes y decoraciones. Hay muchas otras cosas que se celebran aqui.</p><p><br></p>",A1,3749571,16,C4798620,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I4,I-MF,3888,,,,Two-way immersion,Heritage Language
CELEBRATIONS,"<p>En Lexington muchos personas celebrada las cumpleanos con un bottelas de sprite y un vaso de flores y celadratada con la famila y  acer un fiesta  con tu familia y vez a tu amigas tiene un sleepover con tuz  amigas y tienes mucho chocalate y queso. Y mi de mi feliz compelanous quiere a habla de mi amigas y quiere un sleepover y mucho camida como fresas y chocolate muchos globos  para mi feliz yo megusta a cer cyclisma con mi amigas y acer un pinyata quen es un unicornio.  Y acer un fiesta con mucho comida y mucho pizza y mucho chocolate y globos.</p>",A1,3748183,73,F4793886,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,3389,,,,Other,Unknown
CELEBRATIONS,"<p>Hola amiga.Mi cumpleaños ya casi se secerca mi mama sempre sae sopresas para los cumpleaños. Asemos jugos come poner la cola en el boro tambien asemos la piñata mi abuela serpe nos dar dinero para nuestros cumpleaños.</p>",A1,3749547,29,K4798596,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,3947,,,,Two-way immersion,Heritage Language
CELEBRATIONS,"<p>yo a mi copeados es mocho pesonas e es cace e mas</p>",A1,3749559,13,Q4798608,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N1,I-NE,3389,4141,,,Two-way immersion,Heritage Language
CELEBRATIONS,"<p>mÍ habita is me comanos mÌ comianos we sing comianos a te comiaos i ti la nomobe e comianos a ti </p>",A1,3749555,45,Y4798604,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N2,I-SE,4294,,,,Two-way immersion,Heritage Language
CELEBRATIONS,"<p>en navidad lo celebramos el 24 de diciembre hacemos una  fiesta con mucha comida y todo el residencial tira fuegos artificiales el dia de san valentin es muy especial para mi pais todos compran chocolates y se puede ver muchas personas haciendo algo especial por su ser querido </p>",A1,3749563,14,C4798612,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I2,I-MF,3389,,,,Two-way immersion,Heritage Language
CELEBRATIONS,"<p>tengo amigos comer much comer tacos y buritos y  comer pastel personas comprar cosas para ti comprar supresas como jugestes camisetas pantalones  y zapatos y mucho mas</p>",A1,3749787,18,N4799760,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-NE,4456,,,,N/A,Unknown
CELEBRATIONS,"<p>mi evento favorito es nueva anyo pro que todo celabria que un nueva anyo estas aiqe y a mi me gusta que tango fiestsas.</p>",B1,3749783,52,V4799756,"Your penpal from Buenos Aires wants to learn more about your culture. He asked you to tell him all about your favorite holiday or event and how you celebrate it.  Write a letter to your penpal in which you describe your favorite holiday or event. Include lots of information about what you do on that day or during the event and why you enjoy it.  ",I,1,N4,I-SE,3947,,,,N/A,Unknown
ENTERTAINMENT,"<p> me people like to watch star wars </p><p><br></p><p>i hate that i can not spell and write spanish i am try my best </p><p><br></p>",A2,3749747,8,L4799698,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,Below N1,N-NE,3768,,,,One-way immersion,Foreign Language
CLUBS,"<p>Respetado Principal^</p><p>Unos estudiantes y yo queremos un club de novelas gráficas. Lo queremos porque hay muchas novelas gráficas en la biblioteca para leer^ y con un club^ podemos leerlos y discutirlos por más tiempo. Cuando leemos novelas gráficas^ nuestros imaginaciónes crezcan. El club también nos ofrece una oppertunidád para conocer nuevos amigos interesas similares.</p><p>Si tuvimos este club^ prometo que mantenemos limpio la biblioteca y que hablarémos en voz baja. También prometemos que no vamos a suciar o perder los libros^ y^ si algo pasa a algún novelo^ pagarémos por el libro o por el daño causado. Espero que piensas en esto^ porque^ de verdad^ me importa mucho.</p><p>Sinceramente^</p><p>Tu estudiante favorito</p>",B2,3749751,59,K4799702,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-SE,4456,,,,One-way immersion,Foreign Language
CLUBS,"<p>Yo pienso un club con ayuda differente orginaciones con no profite yo pienso un buen idea porque puedes hacer differente partes de las personas y como otras personas viven y porque tiene las problemas. Tambien aprenden la culutra y tambien cuando tu ayudas una persona es beneficial para su mooda</p>",B2,3749719,17,K4799670,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I3,A-NE,3389,,,,One-way immersion,Foreign Language
ENTERTAINMENT,"<p>Donde yo vivo^ personas mirar mucho televisión. Mi me gusta mirar videos de personas jugar Fútbol y jugar video juegos. Mi amigos gustar video juegos tambien.</p>",A2,3749727,22,U4799678,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N3,N-MF,3947,,,,One-way immersion,Foreign Language
CLUBS,"<p>Hola (&gt;Amigo de spain&lt;)(el otro nombre fue muy grande y mis manos no les gusta hacer trabajo)<br></p><p>En el mensaje de pasado tu dices |quiero hacer una club de (una actividad) en mi escuela pero no se como.| y yo quiero ayudarte. El primera cosa que tu necesitas es humanos que les gusta (actividad) y les gusta tu tambien (no hablas con humanos que no te gusta) usualmente tu necesitas buscar para más de (una numero grande) pero (una numero pequeño) es bien tambien. recuerdas esos humanos no son el final humanos del (club) cuando tu tienes el (club) otros personas van a estar en el club.<br></p><p>El segundo cosa es...... buscas a un profesor o profesora para organizar el club^ despues de eso tu puedes preguntar la escuela para hacer el club.</p><p>gracias para preguntarme.</p>",B2,3749715,56,W4799666,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-NE,3400,,,,One-way immersion,Foreign Language
COMMUNICATIONS,"<p>Los adultos/as hablan con voces muy serios y muchas veces con personas del trabajo. Los niños/as hablan solo con amigos/as que conozcan y porque de eso tienen muchas bromas y chistes en las palabras. Adultos/as y niños/as usan los mismos cosas para hablar como el celular^ el mensaje electronico^ y la boca^ pero eso no cambia nada^ adultos/as siempre dicen que los/as niños/as estan hablando incorrecto o no estan hablando con los personas importantes.</p><p>Yo pienso que eso es porque los adultos/as creen que los/as niños/as no estan hablando con las personas importantes. <br>Ellos olvidan que los/as niños no saben quien son los personas importantes porque que es importante para una persona es differente para una otra persona.<br></p><p>No hay solamente una cosa que todo el mundo quiere^ hay una differente para cada persona^ niño^ niña^ hombre^ o mujer cada persona tiene una significa differente para que es importante.</p><p>En el cerebro de una niño^ hablar con amigos tiene el mismo importancia de una hombre que esta hablando con el jefe.</p><p><br></p><p><br></p>",B2,3749715,56,W4799666,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,I4,A-SE,3400,,,,One-way immersion,Foreign Language
COMMUNICATIONS,"<p>en hoy generacion no hay muchos differentes pero cuando los personas tiuene padres o un padre en el generacion baby boomer is differente porque los personas cuando son chiquqitos no tienen accesibildad a techcnología pero hoy genracion sabe muchas cosas con differente typos de technologia</p>",B2,3749719,17,K4799670,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,I3,A-NE,3389,,,,One-way immersion,Foreign Language
COMMUNICATIONS,"<p>Los adultos y los jóvenes comunican en maneras diferentes. Los niños de este generación han crecido communicando con tecnología^ pero los adultos han vivido en un mundo sin los redes sociales o cellulares móviles. Por esa razón^ los adultos usan menos esas formas de comunicación. Sin verguenza^ usan el correo electronico^ porque es más appropreado para mensages formales del trabajo^ y a veces^ por cosas menos formales^ usan el sms.</p><p>Los Jóvenes usan formas rápidos y informales para comunicar^ como el sms^ los redes sociales^ y el snapchat. La gente de esta generación usan mucho la technología para comunicar^ porque es lo que han usado por todo sus vidas. Un ejemplo es la situación de mi primo y mi tío. Mi primo envió un mensage a mi tío en instagram^ pero  mi tío no le respondió por cinco semanas. ¡Por resultado^ tardó mas que un mes para recibir un mensaje de feliz cumpleaños!</p>",B2,3749751,59,K4799702,"In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ",A,1,I4,A-SE,4456,,,,One-way immersion,Foreign Language
COMMUNITY_SERVICE,"<p>no say </p><p><br></p>",A2,3749747,8,L4799698,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,Below N1,I-NE,3768,,,,One-way immersion,Foreign Language
COMMUNITY_SERVICE,"<p>¡Hola somos un escuella que esta en el trabajo de voluntariando para cosas que la communidad nessecita como pintando paredes viejos y sacando basura de los cajelles. Si nessecitas ayuda llama a nosotros para ver la cambio en tu cuidad. Nosotros tambien hacemos otros trabajos como cuidando los mascotas y limpando los casas de los viejos.</p>",A2,3749743,17,G4799694,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-MM,3768,,,,One-way immersion,Heritage Language
COMMUNITY_SERVICE,"<p>No se community servico^ pero^ volunteer servicio es por boy scouts of america. Porké es nuevo jardins.</p>",A2,3749739,6,K4799690,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-SE,3947,,,,One-way immersion,Foreign Language
COMMUNITY_SERVICE,"<p>Nosotors ayudamos los niños comprender ingles</p>",A2,3749735,12,A4799686,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-SE,4141,,,,One-way immersion,Foreign Language
COMMUNITY_SERVICE,"<p>Por la Español grupo^ nosotros participir en mucho actividades. Uno cosa es de correr de San Antonio. Esto es un marathon por enferma personas. Esto actividad es en mayo. Un otra actividad es basura trabajar. Nosotros poner busura en el basurero en la ciudad. Esto es dificíl pero esto es muy importante. Por más informacíon vas a la segundo newswire. </p>",A2,3749731,28,B4799682,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-SE,3768,,,,One-way immersion,Foreign Language
COMMUNITY_SERVICE,"",A2,3749727,22,U4799678,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-NE,3947,,,,One-way immersion,Foreign Language
DAILY_SCHEDULE_ROUTINE,"<p>Hola andres^</p><p>¿donde vives en españa?</p><p>¿Cual es su lugar favorito?</p><p>¿Cuanto clases tienes en un día?</p><p>¿Cuando tiene almuerzo y despues de escuela que hace?</p><p>¿Tu haces deportes en un equipo para la escuela?</p>",B2,3749719,17,K4799670,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I3,I-MF,3389,,,,One-way immersion,Foreign Language
DAILY_SCHEDULE_ROUTINE,"<p>Hola (&gt;NOMBRE DE ESTE PERSONA QUE YO SE&lt;)<br></p><p>En este mensaje electronico voy a preguntarte muchas cosas sobre tu día.</p><p>El primera pregunta es ¿Cual es tu clase favorita? yo se que es estudias social porque tu puedes hablar conmigo porque yo soy fantastico porque yo tengo tortugas y chocolate^ pero yo quiero saber que otras clases son tus favoritas y que te gustan sobre esos clases</p><p>El segundo pregunta es ¿que estas haciendo en la clase de bailar? Yo se que Cada tiempo cuando pregutarte esa pregunta tu solomente dices ¨no me gusta la clase de bailar¨ y yo tabien no me gusta bailar es muy dificil y no es comfortable pero tambien yo quiero saber que te haces en tu día.</p><p>Y el final pregunta es ¿Como fuí tu viaje de alemania? Tu dices a me en el mes pasado que tu no puedes hablar conmigo porque vas a alemania con tus clase de historia. Yo no conozco alemania y yo quiero saber todas las cosas que tu haces.<br></p><p>¡Hasta proximo semana!<br></p><p>Y adios </p>",B2,3749715,56,W4799666,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,I-MF,3400,,,,One-way immersion,Foreign Language
DAILY_SCHEDULE_ROUTINE,"<p>Amigo querido^</p><p>Neccesito información sobre las differenciás en los rutinas de los chicos de paízes differentes. Sería una gran ayuda si podrías contestar las preguntas que siguen.<br></p><p>¿A qué tiempo despiertes cada mañana? ¿Cepillas tus dientes antes del desayuno^ o despues? ¿Cuando empieza la escuela? ¿Cuando llegas a la escuela? ¿Vas por autobús^ carro^ o bíci? ¿Cuántas clases tienes? ¿A qué tiempo es el almuerzo para usted? ¿Cuando termina de la escuela? ¿A qué tiempo llegas a casa? ¿A qué tiempo comes desayuno?</p><p>Gracias por tu ayuda.</p>",B2,3749751,59,K4799702,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,4456,,,,One-way immersion,Foreign Language
EDUCATION,"<p>mi miestro es epcial por que auda me cuando nesesito audan y to aprinde los cosas cando explica a mi.</p>",B1,3749783,52,V4799756,"Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like.   Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:   	Explain what makes your teacher so great and why he or she is important to you. 	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.  ",A,1,N4,A-NE,3947,,,,N/A,Unknown
ENTERTAINMENT,"<p>A mi me gusta mirar videos de mis favoritos juegos y personas jugando esos juegos. Por ejemplo unos de mis favoritos juegos es League of Legends pero yo no soy un proffesonial a jugando. Pero cuando miro videos de personas haciendo cosas en ese juego que eson spectacular me da mas motivasion para jugar y mejorar me.</p>",A2,3749743,17,G4799694,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I1,,3768,,,,One-way immersion,Heritage Language
ENTERTAINMENT,"<p>Tus gato vídeoses muy loco pero eso es no mí favorito. Aquí^ nosotros miramos tv y cinematícas. A mí me gustan las coches. Mí favorito coche es mucho caro. Yo miro en la televizion. Mí amigo gustá los caballos^ él mira caballo programás. Mí otra amigo gusta mira cocina competicíones y mucho mucho más. Yo tambíen miro las cocina comepticíones. En todo^ eso es dificíl porque yo no se todo mís amigos programás. ¡Adíos amigo!</p>",A2,3749731,28,B4799682,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,3768,,,,One-way immersion,Foreign Language
ENTERTAINMENT,"<p>A mi me gusta mirrar los videos de comicó y divertido. Yo mirro con mis amigos</p>",A2,3749735,12,A4799686,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,4141,,,,One-way immersion,Foreign Language
ENTERTAINMENT,"<p>Nosotros fantasy^ horror^ y adventura. Es muy fun por mí amigos. </p>",A2,3749739,6,K4799690,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N3,N-SE,3947,,,,One-way immersion,Foreign Language
