Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
ENTERTAINMENT,"<p>Los chicos miran muchos deportes differentes. Miran beisbol^ balencesto^ y futbol americano. Muchas personas miran |tiktoks.| Las personas miran musica en |youtube|. </p>",A2,3747340,15,F4789521,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,4498,,,,Other,Unknown
ENTERTAINMENT,"<p>En mi ciudad^ muchos personas veo Netflix y mucho television. Muchos personas veo television de animales y mu chos personas veo deportes. Yo me gusto veo videos de animales y videojuegos. No es un primer television de mi ciudad. Muchos personas veo las deportes de mi ciudad^ en particular^ los Chicago Bulls y Chicago Cubs porque basebol y balancesto es muy popular.</p>",A2,3747408,22,F4789589,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,N4,,4150,,,,Other,Unknown
SCHOOL,"<p>Hola mi amigo! Te gustas Lima y es Peru un pais muy bien? Que es en Lima y tienen comida muy bien? Que es el primer deporte de Lima y tienes muchos animales? Te gustas los montañas y es los montañas estan en Lima o necesito un caro? Te gusta su escuela y es un escuela muy bonito? Tienes tradiciones en Lima y porque es especial de Lima y Peru? Hablas con mi en los personas de montañas y tienen kuchos personas de los montañas? Nosotros visitamos Machu Pichu o no? Jugar futbol en LIma y que es la futbolista favorita de las personas de Lima? Gracias y Adios!</p>",A2,3747408,22,F4789589,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N4,I-SE,4150,,,,Other,Unknown
SCHOOL,"<p>Hola! Cuantas personas en su escuela? Es tu escuela grande o pequena? Los personas son bien o mal? Quien es el principal? Los maestros son bien?</p>",A2,3747340,15,F4789521,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N4,I-SE,4498,,,,Other,Unknown
SCHOOL,"<p>Hole penpal!</p><p>Yo es going to lima porque mi estudiar en mi escuela. Que actividad tu gusta in Lima? Yo es mucho nerviouss^ pero es mucho excited^ y curioso. Que actividad tu do en escuela? Gracias por informacion!</p>",A2,3747272,7,D4789453,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,N3,I-SE,3400,,,,Other,Unknown
SCHOOL,"<p>Voy a ir a Lima. ¿Cuáles son la actividos preferido en Lima? ¿La comida es bien? ¿Los personas son simpetico en Lima?  Estoy muy divertido visitar a Lima contigo.<br></p>",A2,3747212,43,S4789393,"Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ",I,1,I1,I-MM,3400,,,,Other,Unknown
TECHNOLOGY,"<p>¡Hola! ¿Como te vas?<br></p><p>En mi escuela^ nosotros usamos las computadoras. En las computadores nosotros tenemos nuestros libros de íngles^ historia^ y ciencia. Pero^ usamos los libros de papel para matematicas. En mi casa tenemos unos celulares y unos computadores. Nosotros usamos los celulares hablar con amigos.</p>",A2,3747212,43,S4789393,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I1,,3400,,,,Other,Unknown
TECHNOLOGY,"<p>Hola penpal!</p><p>Yo tengo iPhone^ headphones^ earbuds^ y apple watch. Mi amigos tengo iPhone^ earbuds^ y juego machines. En escuela^ estudiante use chromebooks por education. En la casa^ mi y mi amigos use iPhone^ computer^ y Nintendo Switch.</p>",A2,3747272,7,D4789453,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N3,N-MF,3400,,,,Other,Unknown
TECHNOLOGY,"<p>Yo tiene una computadora^ telefono^ y |Ipad.| Mi familia usan el television mucho. Yo uso mi telefonomucho y mis hermanas usan sus Ipads. Yo juego videojuegos en mi |Xbox| y en mi computadora. En escuela^ personas usan computadoras mucho.</p>",A2,3747340,15,F4789521,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N4,,4498,,,,Other,Unknown
TECHNOLOGY,"<p>En mi escuela^ usar computadoras y teles. La computadores no es muy bien y tienen muchos problemas jaja! En mi nueva escuela^ no se que problemas las computadoras tienen porque yo ne vi las computadoras nuevas. En mi casa^ usar telefonos^ computadoras^ y teles. Teles es la primer usar y yo usamos mucho con mis hermanos. No usar muchos computadoras y telefonos.</p>",A2,3747408,22,F4789589,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,N4,,4150,,,,Other,Unknown
TECHNOLOGY,"<p>En mi ciudad^ no tienes muchos traditiones^ La primer tradicion en Chicago es la Chicago Style Hot Dog. La Chicasgo style hotdog es muy especial para Chicago y muchos personas en Chicago comen mucho. En mi ciudad^ celebrar muchos culturas de otros culturas porque diversidad es muy importante y es un necesidad de mi ciudad. Chicago tienen muchos tradiciones do otros paises y culturas.</p>",A2,3747408,22,F4789589,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,N4,I-SE,4150,,,,Other,Unknown
TECHNOLOGY,"<p>En el uno de enero^ mi familia van a la casa de mi abuela. Mi familia comen mucha comida y miran television juntos. Mi hermana y mi primo cantan musicas juntas.</p>",A2,3747340,15,F4789521,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,N4,I-SE,4498,,,,Other,Unknown
TECHNOLOGY,"<p>Hole penpal!</p><p>En la Korean holidad^ mi y mi familia en Chicago^ California^ y Korea meet up. Mi llevo traditional roba^ y come especial comida con mi familia.</p>",A2,3747272,7,D4789453,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,N3,I-SE,3400,,,,Other,Unknown
TECHNOLOGY,"<p>¡¡Hola! ¿Como estas?</p><p>En mi pueblo^ tenemos una fiesta todos años. En la fiesta hay mucho comida y muchos juegos. Unos personas hacen tiendas a la fiesta. La fiesta es muy divertido todos años!</p>",A2,3747212,43,S4789393,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,I1,I-MM,3400,,,,Other,Unknown
