Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
FAMOUS PERSON,"",B2,3740613,15,A4774762,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ",A,1,I1,A-NE,4428,,,,Traditional classroom,Foreign Language,2021-07-02
FAMOUS PERSON,"",B2,3740525,31,J4774674,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ",A,1,N4,A-NE,4428,,,,Traditional classroom,Foreign Language,2021-07-02
ANIMALS,"<p>hola pen pal usted </p>",A1,3711055,14356,R4741387,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
ANIMALS,"",A1,3716539,18,L4746879,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
ANIMALS,"<p>Hola amigo!! </p><p>Mi preferio estoy el perro. Tengo muy intelligente. </p>",A1,3717779,24,F4748119,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,4428,3389,,,N/A,Unknown,2021-07-02
ANIMALS,"<p>Hola mi sugerencias estan;</p><p>Hamster</p><p><br></p><p>Positivo  n</p>",A1,3717799,41,P4748139,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
ANIMALS,"",A1,3718907,10,C4749247,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N2,I-NE,4428,,,,N/A,Unknown,2021-07-02
ANIMALS,"",A1,3730799,5,W4761525,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
CITY_TOWN,"<p>Hola^ bienvendio a baltimore. Baltimore tiene muchos buenos places. Le art de Museum y le aquarium son lugares a los que me gustaria y yo creo le gusta. Adios.</p>",A1,3730799,5,W4761525,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N3,N-MM,4428,,,,N/A,Unknown,2021-07-02
CITY_TOWN,"",A1,3718907,10,C4749247,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N2,N-NE,4428,,,,N/A,Unknown,2021-07-02
CITY_TOWN,"<p>Hola profesora de Guadalajara.</p><p>Puedes ir al aquruim si te gusta eso^ pero para ser honesto^ no hay mucho que hacer en Baltimore^ realmente no vengas aqui^</p>",A1,3717799,41,P4748139,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
CITY_TOWN,"<p>Hola Senor!</p><p>En Maryland^ Mi favorita actividades to do es go to el National Aquarium^ en Amusemente Parque^ y ir a la cina. </p><p>Hope you enjoy your stay!</p><p>-Bella</p>",A1,3717779,24,F4748119,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N2,N-MM,4428,3389,,,N/A,Unknown,2021-07-02
CITY_TOWN,"<p>Hola^ escuche que estabas buscando lugares para ir en Maryland. En mi opinion^ la comida esta bien pero mi lugar favorito es Chipotle. Para ir de compras^ puede ir al centro comercial Towson o Walmart. Adios^ buena suerte al encotrar algo que to guste.</p>",A1,3716539,18,L4746879,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
CITY_TOWN,"<p>hola mi nombre es imere y vienes a mi escuela. mi escuela esta en maryland. we have muchos mariscos para comer^ usted ir al the harbor y mucho mas</p>",A1,3711055,14356,R4741387,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,N3,N-MM,4428,,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3711055,14356,R4741387,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3716539,18,L4746879,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3717779,24,F4748119,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N2,I-NE,4428,3389,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3717799,41,P4748139,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3718907,10,C4749247,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N2,I-NE,4428,,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3730799,5,W4761525,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
FAMILY,"<p>Hola! Como estas? Me llamo es Tammy. Yo tengo doce anos. Yo tengo siete grado. Me gusta leer libros^ ver kpop y ver netflix. Vivo con mis padres y mi hermano en Maryland. El nombre de mis hermanos es Shemmy en cinco grado. El es en cinco grado. Le gusta jugar roblox y minecraft y le gusta ver tv. El es divertido jugar con. Mi mama es trabajardora de salud y mi papa es agente de viajes. Mi padres es buenos personas. Adios^ Que tengo buen dia!</p>",A1,3730799,5,W4761525,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
FAMILY,"<p>Hola! Mi nombre es Kayla. Yo tengo cuatro personas en mi familia. Yo vivo con mi hermanito Adrian^ mi hermanita Sydnee^ mi madre^ y mi padre. Mi hermano tienes cinco años^ mi hermana tienes once años^ mi madre tienes treinta y siete años^ y mi padre tienes cuarenta años. Hasta pronto^ adios!</p>",A1,3718907,10,C4749247,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N2,N-MF,4428,,,,N/A,Unknown,2021-07-02
FAMILY,"<p>Oye!</p><p>Miembros de la famila: Mama^ 2 Hermanos^ Lagarto mascota                   l            Ages; Mom= 39 l  Twin= 13  l  Older bro= 23 l  Lizard: 5 months</p><p>Mama : My mama es muy divertida^ se rie todo el tiempo y el gusta hablar^ Ella es muy inteligente le puedo preguntar cualquier cosa y ella sabra la respuesta. Ella cocina comida increible y hornea buena comida cetogenica^ ella y yo vemos muchas peliculas y programas de televison se muestran que rn esta matando a eve.<br></p><p>Hermano Gemelo: Mi hermano Khori es un tonto el siempre esta riendo^ el me hace reir todo el tiempo. Juega videojuegos todo el dia^ A veces jugamos juntas. Se come toda mi comida^  a veces me ayuda a alimentar mi lagarto.</p><p>Hermano Mayor: Se queda en su habitacion o esta afuera con sus amigas^ el come mucho.</p><p>Mi lagarto: Mi lagarto hace cosas raras^ es muy rapido y me hace sonreir. Es tan lindo y pequeno y lame todo.  </p><p><br></p><p>Somos yo vivo: Hay gente en mi barrio^ muchos perros^ muchos estudiantes de secundaria.</p><p><br></p><p><br></p><p><br></p>",A1,3717799,41,P4748139,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
FAMILY,"<p>Hola! Mi llama Bella^ Mi familias es grande! Mi mama es amanda y ella es 30 anos^ Mi papa es ryan soy 37 anos^ Mi hermano es ryland y soy 9 anos^ y Mi hermana es aurora y ella es 5 anos. Mi y mi familia gusta listening to musica y watching ir a la cinas.</p>",A1,3717779,24,F4748119,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N2,N-MM,4428,3389,,,N/A,Unknown,2021-07-02
FAMILY,"<p>Hola^ mi nombre es Shae'La. Tengo 13 anos de edad. Vivo en Maryland y tengo otros 4 hermanos. Sus nombres son Ashley(25 or 26)^ Ka'Juan(21)^ Ka'Deija(19)^ Shanyia(14)^ y luego soy el mas joven. Adios!</p>",A1,3716539,18,L4746879,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
FAMILY,"<p>hola^ mi nombre es imere y tengo 12 anos. mi hermana se llama maria y el nombre de mi hermano es max y los nombres de mi padres son andre y shanice. our casa esta en maryland . mi hermana y mi hermano tienen mucho energia. so the want to jugar todo el tiempo. cant wait for you to come Adios</p>",A1,3711055,14356,R4741387,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3711055,14356,R4741387,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3716539,18,L4746879,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3717779,24,F4748119,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N2,I-NE,4428,3389,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3717799,41,P4748139,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3718907,10,C4749247,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N2,I-NE,4428,,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3730799,5,W4761525,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,N3,I-NE,4428,,,,N/A,Unknown,2021-07-02
WEATHER,"<p>Me gusta el frio porque me gusta me gusta beber chocolate caliente. </p>",A1,3730799,5,W4761525,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N3,N-MM,4428,,,,N/A,Unknown,2021-07-02
WEATHER,"<p>Parace muy divertida. Me</p>",A1,3718907,10,C4749247,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N2,N-SE,4428,,,,N/A,Unknown,2021-07-02
WEATHER,"<p>Mi temporada favorita es el verano solo sin las ciacadas. Algunas actividades que me gusta hacer son ir a nadar hacer vaijes por diversiones^ todos los vrano vamos a ver a mi tia en Carolina del Norte por unos dias y mi cumpleanos es el 30 de junio^ asi que eso se acerca.</p>",A1,3717799,41,P4748139,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
WEATHER,"<p>Hola!! Yo tambien! Mi favorita seasional es Autumn. El leave de mucho colores es bonita y es mi favorita. Mi cumpleanos es en Autumn!</p>",A1,3717779,24,F4748119,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N2,N-MM,4428,3389,,,N/A,Unknown,2021-07-02
WEATHER,"<p>Hola^ mi estasion favorita es el invierno porque cuando hace mucho frio puedo acostarme en la cama y no meterme en lios. Ademas^ tambien me gusta jugar en la nieve. Adios!</p>",A1,3716539,18,L4746879,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N3,N-MF,4428,,,,N/A,Unknown,2021-07-02
WEATHER,"<p>mi favorita season es spring porque todo grows y cuando eso es sol yo ve a la piscina y nadar. y cuando eso nieve yo hacer nieve hombre. Adios</p>",A1,3711055,14356,R4741387,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N3,N-MM,4428,,,,N/A,Unknown,2021-07-02
ANIMALS,"<p>Hola amigo!! </p><p>Mi preferio estoy el perro. Tengo muy intelligente. </p>",A1,3717779,24,F4748119,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,2,N2,I-SE,4428,3389,,,N/A,Unknown,2021-07-02
CITY_TOWN,"<p>Hola Senor!</p><p>En Maryland^ Mi favorita actividades to do es go to el National Aquarium^ en Amusemente Parque^ y ir a la cina. </p><p>Hope you enjoy your stay!</p><p>-Bella</p>",A1,3717779,24,F4748119,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,2,N2,N-MF,4428,3389,,,N/A,Unknown,2021-07-02
COMMUNICATION,"",A1,3717779,24,F4748119,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,2,N2,I-NE,4428,3389,,,N/A,Unknown,2021-07-02
FAMILY,"<p>Hola! Mi llama Bella^ Mi familias es grande! Mi mama es amanda y ella es 30 anos^ Mi papa es ryan soy 37 anos^ Mi hermano es ryland y soy 9 anos^ y Mi hermana es aurora y ella es 5 anos. Mi y mi familia gusta listening to musica y watching ir a la cinas.</p>",A1,3717779,24,F4748119,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,2,N2,N-MF,4428,3389,,,N/A,Unknown,2021-07-02
POP_CULTURE,"",A1,3717779,24,F4748119,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,2,N2,I-NE,4428,3389,,,N/A,Unknown,2021-07-02
WEATHER,"<p>Hola!! Yo tambien! Mi favorita seasional es Autumn. El leave de mucho colores es bonita y es mi favorita. Mi cumpleanos es en Autumn!</p>",A1,3717779,24,F4748119,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,2,N2,N-MF,4428,3389,,,N/A,Unknown,2021-07-02
