Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
DAILY_SCHEDULE_ROUTINE,"<p>Querido amigo^</p><p>     ¿Cómo estás? ¿Qué está pasando hoy? Actualmente^ estoy trabajando en un proyecto para mi clase de las ciencias sociales sobre las diferencias en los horarios para los adolescentes sobre el mundo. Entonces^ me gustaba preguntar a tú sobre tu horiario cada semana y como pasan tu tiempo tipicamente porque me gustaba aprender más sobre tu vida también.</p><p>     ¿Qué haces diariamente cada semana? Hablarme sobre tu horario. Describes tu horiario para el colegio. ¿Cuales clases tomas este año? ¿Tienes mucho tiempo libre^ usas mucho de su tiempo después de las clases para ser trabajo escolar como tarea y estudiando^ pasas mucho tiempo en las redes sociales o navegando por la red^ salir con amigos^ o participas en muchas actividades extracurriculares (como yo)? ¿En cuáles actividades como clubes^ organizaciones^ grupos musicales^ o equipos deportivos participas cada día después del colegio?</p><p>¿Tienes quehaceres que necesitas completar en su casa cada durante diferentes partes de tu día? Por ejemplo^ yo necesito hacer la cama^ poner la mesa^ quitar la mesa^ y lavar los platos. Además^ muchos adolescentes estadounidenses tienen perros pero sus padres toman cuidado de sus perros principalmente porque muchos son estudiantes preocupados. Personalmente^ tomo cuidado de mis perros con la ayuda de mis padres. ¿Tienes una mascota y necesitas hacer para tomar cuidado de tu mascota? ¿Que necesitas hacer para ayudar a tu familia con las responsibilidades de tomar cuidado de una mascota?</p><p>Muchas gracias por tu ayuda y estoy emocionado para aprender más sobre tu horario y áreas de interés. ¡Hablábamos pronto!</p><p>Sinceramente^</p><p>Tu amiga de Nueva York</p>",B2,3664657,13203,A4689035,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,3768,,,,Traditional classroom,Unknown
ENTERTAINMENT,"<p style=|text-align: left;|>Hola Sandra^</p><p>¡Que gracioso! </p><p>Aqui la gente le gusta mirar una variedad de cosas diferente^ otra gente les gustan los video juegos^ y otros les gustan el dibujo. En relidad^ depende de la persona; Hace algunos dias que mirar videos en Tiktok fue mas popular que mirar videos en Youtube. Mucha gente que utilisan tiktok prefieren mirar bailes hechos de celebridades. Todo el mundo habla sobre lo que pasa con los celebridades en el internet estos dias^ entonces poe eso creo que Tiktok es el app el mas popular. </p>",A2,3660048,10,P4684216,"Your penpal from Venezuela wrote you a letter about watching funny videos of cats on her phone. She wants to know what people like to watch where you live.  Write back to your penpal. Tell her about what people like to watch where you live. Give as much information about their viewing habits as possible. ",N,1,I4,,3768,,,,Traditional classroom,Foreign Language
FAMILY,"<p>Querida amiga^</p><p>     ¿Cómo estás? No estoy preocupada esta semana porque mis examenes de AP y de IB han terminados. Gracias por tu correo electrónico. Estory contento para explicar sobre la vida de la familia en los Estados Unidos. </p><p>     Yo paso mucho tiempo con mi familia y tengo una relación muy fuerte con todos de los miembros. Yo vivo con mis padres^ mi abuelo^ y mis dos perros. En la vida diaria^ cada día^ yo como la cena con mis padres y mi abuelo. Antes de los días festivos^ mi madre y yo cocinamos mucha comida italiana y americana y horneamos muchos pasteles conjuntas. La comida cultural es muy importante para las familias en los Estados Unidos. Mi madre y yo vamos de compras para regalos para mi pardre y mi abuelo. Mi padre y yo compramos los regalos para mi madre para los días festivos. </p><p>     Además^ juego deportes y videojuegos con mis primos cuando nos reunímos. Mis padres y yo jugamos juegos de mesa o mi abuelo y yo juguemos juegos de tarjetas. Cuando el tiempo libre^ especialmente en el verano^ mis padres^ mis perros^ y yo (y mi abuelo a veces) miramos películas conjuntos y a veces miramos programas en la televisión después de la cena. Durante tiempos regulares^ muchas familias que viven en Nueva York les gusta a ir a la ciudad para mirar las obras musicales en Broadway.</p><p>     ¿Las familias en España participan en actividades semejanzas? ¿Cúales son tus actividades favoritas para hacer con tu familia? ¡Espero que tengas un divertido día!<br></p><p>Sinceramente^</p><p>Tu amiga de Nueva York</p>",B2,3664657,13203,A4689035,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.  Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family. ",I,1,I4,,3768,,,,Traditional classroom,Unknown
FAMILY,"<p>Hola! Mi familia tiene cuatro personas^ mi madre^ mi padre^ mi hermano menor^ y yo. También^ nosotros tenemos un perro se llama Scout. Nosotros vivimos en Connecticut^ y hay muchos bosques y árboles y muchas personas (Incluida mi familia) les gusta ir de camping. Nosotros caminamos con el perro y montamos carpas en el bosque. Es mas divertido^ mi parte favorito es haciendo la comida en el inciendo como pollo asado. Muchas familias les gusta acampar^ especialmente durante el verano. </p><p>Tambièn^ mi familia le gusta ir a la playa de New Jersey. Hay olas grandes y mi hermano y yo nos gusta nadar en ellos. Los fines de semana^ la playa tiene mucha gente^ es mejor que ir a la playa en los lunes o martes. En la playa^ hace mucho calor^ es importante para proteger del sol. Muchas familias les gusta jugar al fútbol americano o  béisbol.</p><p>Mi familia le gusta ver pelÍculas juntos. Nosotros vemos una pelÍcula todos los viernes en la noche. Mi hermano tiene catorce años y el le encantan las peliculas de terror pero mi madre no le gustan. Mi tipo de película es el misterio y mi película favorito es |Clue|. Que es tu pelÍcula favorita? </p><p>Hay muchos actividades en Connecticut para las familias^ yo solo hablo de unos pocos. Y tú? Que te gusta hacer con tú familia?</p>",B2,3682040,19,Q4707953,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.  Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family. ",I,1,A,,4428,,,,Traditional classroom,Foreign Language
FAMOUS PERSON,"<p>Querida Jennifer Lopez^</p><p>Me llamo es Abigail^ y yp pienso que usted lo haría ser un bueno orador para mi escuela. Usted es una mujer muy inspiradpra^ y muchos estudiantes les gustan las canciones de usted. Hablará con los estudiantes sobre cómo ser latina en America. También^ puede hablar sobre por qué es importante para saber español^ éspecialmente en America hoy. </p><p>Usted llega a las diez y habla hasta las once. Será rápido y fácil! Será beneficioso que usted porque usted inspirará muchos estudiantes y los convence a ellos para estudiar español. Mi puebla es pequeño^ pero nostotros nos aseguramos que usted no será aburrida! Yo espero que usted considere a venir a mi escuela^ significaría mucho.</p><p>Sinceramente^ </p><p>Abigail</p>",B2,3682040,19,Q4707953,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ",A,1,A,A-MM,4428,,,,Traditional classroom,Foreign Language
FAMOUS PERSON,"",B2,3664657,13203,A4689035,"Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ",A,1,I4,A-NE,3768,,,,Traditional classroom,Unknown
TECHNOLOGY,"<p>Hola^ Pablo^</p><br><p>En la escuela^ utilizamos una variedad de tecnología diferente; en la primaria hasta el octavo grado^ los estudiantes trabajan con iPads^ y desde el cuarto año de secundaria^ cambian al laptop Mac. En la casa^ muchas familias comparten una computadora de familia^ pero en la mía^ no. En vez^ todo el mundo tiene su propio iPad.  También tenemos teléfonos puestos en todos los rincones de la casa^ y mis padres mantienen sus celulares. Mis amigos también tienen sus propios celulares^ y al cual mis padres los utilizan para hacer una llamada al trabajo^ ellos lo utilizan para llamarse y jugar. </p><br>",A2,3660048,10,P4684216,"Your penpal is really interested in technology. He wants to know what kinds of technologies you and your classmates use at school and at home.  Write an email message to your penpal. Tell him how you and your friends use different kinds of technology at school and at home. Give as much information as possible. ",N,1,I4,,3768,,,,Traditional classroom,Foreign Language
TECHNOLOGY,"<p>!!Hola Pablo!! </p><p>Aquí^ en los EE.UU^ el día de la independencía es el mas festejado. Celebrado el 4 de Julio^ muchas familias salen afuera y organízan algo con sus amigos o vecinos. Es tradicion de vesitirse con los colores de la bandera^ y poner un barbeque con los otros. En algunas ciudades un desfile esta puesto. Durante la noche^ fuegos artificiales alumínan el cielo. Despues^ mucha gente miran la télé y se disfrutan del |live| concierto en la capital^ Washington DC. Este día se fiesta como un recuerdo cuando los EEUU firmo la declaración de independizó de Inglaterra. !Nos divertimos mucho!<br><br></p>",A2,3660048,10,P4684216,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.  Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it.  ",I,1,I4,I-MF,3768,,,,Traditional classroom,Foreign Language
ANIMALS,"<p>Hola^ me gusta un perro porque es muy amable^ bonito y divertido con jugar. Un perro es muy energético y demandado.</p><p>¡Adios!</p>",A2,3746946,58,A4787369,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,I1,I-SE,3400,,,,Traditional classroom,Foreign Language
CITY_TOWN,"<p>Hola^ en la ciudad va a el Chicago Bean^ es muy interesante y muy popular. Tú necesita caminar en el Millenium Parque es muy divertido y mira un partido de Cubs.<br></p><p>¡Hasta Luego!</p>",A2,3746946,58,A4787369,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,I1,,3400,,,,Traditional classroom,Foreign Language
COMMUNICATION,"<p>Hola^ en la clase nosotros pensar hablamos^ nosotros tengo bullet points^ mucho slides y recordar. Presentaciones tengo mucho colores o much fotos. Los presentaciones es muy divertidos.<br></p><p>¡Hasta Luego!</p>",A2,3746946,58,A4787369,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I1,I-MM,3400,,,,Traditional classroom,Foreign Language
FAMILY,"<p>¡Buenas Dias! ^ mi familia es pequeña^ porque es tres personas. Mi mama se llama Vrunda y ella tiene cuarenta y dos años. Mi papa se llama Vivek y el tiene cuarenta y dos años. Finalmente^ me llama Gnyanav y tengo catorce años. Mi mama^ mi papa y yo somos inteligentes y muy simpáticos. Yo hago leer y montar en bicicleta. </p><p>¡Hasta Luego!</p>",A2,3746946,58,A4787369,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I1,,3400,,,,Traditional classroom,Foreign Language
POP_CULTURE,"<p>Hola^ Tik Tok es muy interesante en mi escuela^ mucho personas tienen en sus celulares. Tú puedo grabar^ sacar fotos y mira otras personas. Yo pienso Tik Tok es muy popular en mi escuela porque es muy divertido.</p><p>¡Adios!</p>",A2,3746946,58,A4787369,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I1,I-MM,3400,,,,Traditional classroom,Foreign Language
WEATHER,"<p>Hola^ me gusta vierno y invierno porque en vierno yo monto bicicleta y jugar tenis. En el invierno me gusta esquio en el hotel. </p><p>¡Adios!</p>",A2,3746946,58,A4787369,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,I1,,3400,,,,Traditional classroom,Foreign Language
