,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
16,FAMILY,,A2,3748170,0,S4793766,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,Below N1,N-NE,2278,,,,Traditional classroom,Foreign Language,2021-07-21,N-NE
22,FAMILY,<p>Hola^ me llamo Sirui Wang. </p><p>Yo vivo en Chicago^ Illinois. Mi madre se llama Anna Zheng. Ella es símpactica y es feliz todos los días. Mi papá se llama Joe Wang. Él es estricto y símpactico. Mi papá es 45 años. Mi madre es 45 años. Mi hermana se llama Cindy Wang. Ellas es 10 años y es muy símpactica. </p><p>¡Hasta luego!</p>,A2,3748176,24,C4793793,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,N3,N-MF,3768,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
23,FAMILY,<p>Hola! Como Estas? Yo soy muy bein. En mi casa yo tiene mi madre^ dos hermanas menor^ y mi padre. Yo tiene un pero^ su nombre es Kai. Mi madre Oksana es muy bonita y inteligente^ ella tiene cuarenta y dos años. Mi primero hermana Meda^ tiene cinco años. Mi segundo hermama Ula^ tiene seis (casi seite) años. Mi pero es muy enerjetico^ y el tiene tres años. Adios^ hasta luego.</p>,A2,3748158,36,W4793754,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,N4,,3400,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
24,FAMILY,<p>Hola much gusto!</p><p>Me llamo Adrisa Roy^ e estoy muy feliz de que te quedes con nosotros. Vivo en un apartmento en Buffalo Crove^ Illinois. vividras conmigo mis padres y hermando de 3 años. Mi madre es nombre es Sarbani. Mi padre el nombre es Archanendu. Mi hermano el nombre es Adrian. Mi mamá le gusta cocinar. A mi papa le gusta trabajar con compudoras. Mi hermano es tonto y llora mucho pero le encanta jugar. No puedo esperar para concerte. </p><p>Adios!</p>,A2,3748155,32,P4793751,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,I2,,3534,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
25,FAMILY,<p>¡Hola amigo!</p><p>¿Còmo estàs? Espero que estàs bien y que estàs emocionado para vivir con mi familia y yo. Yo soy Ella y vivo con mis padres^ mis dos hermanas^ y mis dos perritos. Mi mamà se llama Catherine y ella tiene 46 años. A ella le gusta hacer el senderismo y tambièn le gusta cocinar la comida vegetariana. Mi papà se llama Dani^ tiene 49 años^ y a èl le gusta tocar la guitarra y pasar tiempo con sus amigos y su familia. Yo soy la hermana mayora. Tengo 16 años y me gusta nadar^ jugar el waterpolo^ y cantar. Mi primera hermana menora se llama Jessica y ella es una bailadora fantàstica. Ella pasa mucho tiempo con sus amigos y a ella le encanta el Starbucks. Mi ùltima hermana se llama Dalya. Ella tiene 11 años y le gusta jugar al sòftbol. No lo digas a Jessica^ pero Dalya es mi hermana favorita. Mis perritos se llaman Barneby y Ted y ellos casi son mis hijos. Los encanto muchìsimo. </p><p>Nosotros vivimos en una casa grande en Lincolnshire^ cerca de mi escuela nueva que se llama Stevenson. Nuestra casa es azul y tenemos mucho espacio libre afuera de la casa. Me encanta mi casa. </p><p>¡Espero que todo vaya bien con tu viaje y nos vemos en dos semanas!</p><p><br></p>,A2,3748035,38,R4793389,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,I4,,4428,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
31,WEATHER,<p>Mi temporada favorita es invierno. Mi gusta esquiar en el invierno.</p>,A2,3748176,24,C4793793,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N3,N-MM,3768,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
32,WEATHER,,A2,3748170,0,S4793766,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,Below N1,N-NE,2278,,,,Traditional classroom,Foreign Language,2021-07-21,N-NE
33,WEATHER,<p>Mi favorita estacion es verano. Me gusta jugar el voeibol^ y nadar. Yo caminar con mi pero de todos los dias. <br></p>,A2,3748158,36,W4793754,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,N4,,3400,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
34,WEATHER,<p>Hola!</p><p>Me gusta mucho el verano porque jugar al aire libre. Me gusta cuando hace calor. Me gusta jugar al volleyball. Me gusta nadar.</p>,A2,3748155,32,P4793751,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I2,,3534,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
35,WEATHER,<p>Mi estaciòn favorito es el verano porque no tengo escuela. Entonces^ este verano^ no estoy en la escuela^ entonces trabajo en una piscina. Cuando trabajo en la piscina^ no me gusta enseñar a los chicos pequenos. Pero^ me encanta mirar el agua y mantener que todos tengan cuidado en la piscina. En mi ocio^ paso tiempo con mi mejor amiga. Ella se llama Anna y nosotros vamos de compras mucho. El fin de semana pasado^ yo comprè unos pantalones fàntasticos y una sudadera comodìsima. En el verano^ tambièn me gusta nadar y jugar waterpolo con mi equipo. Nosotros practicamos en la piscina de Stevenson entonces no estamos en el aire libre pero no me importa si estoy con mis amigos. Fuera de deportes y comprar cosas^ paso tiempo con mi familia porque tratamos de ir en vacaciones como ir a Maine o otros estados en los EEUU en que podemos hacer el senderismo o que hay cosas intersantes para ver y hacer. </p>,A2,3748035,38,R4793389,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I4,,4428,,,,Traditional classroom,Foreign Language,2021-07-21,N-MF
