,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
84,CLUBS,<p>El Principal^ </p><p>       Yo y otra estudiante querer el club para escuela. Club's permite los estudiantes que hacer después la escuela. Nosotors querer el clubo de tech. Queremos empezar este club porque en la escuela^ mucho personas amor tech los estudiantes querer el educacion para otro estudiantes en el escuela. Los estudiantes necisito el computadoras que los escuala tiene mucho computadora.</p><p>       El clubo de tech hacer un positivio impacto en el escuela por que los estudiantes tiene oppurtunidas a hacer cosas ellos amor. Los estudiantes  completo tech proyecto con otro estudiantes. Ellos hace applicaciones eso puede ayudar los estudiantes para scheduales y tiempo. Los estudiantes tiene actividades que ella trabajo. Los clubo fin a 4:00PM Lunes-Viernas. El clubo tiene potentiales a afecto escuale mas positivio y ayudar los estudiantes. Ellos trabajo activaddaes en el tech para el interneto. Es mucho persona gusto tech y escuela permito el clubo de tech. </p>,B2,3703338,52,J4732277,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,4427,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
86,CLUBS,<p>Buenas tardes^ Yo y estudiantes estamos interseados en crear un nuevo club. Queremos crear la cocina un club. Queremos crear la cocina un club porque los estudiantes que les gusta cocinar y no estan en los clubs tener un club que juntar.</p><p>El club reunir a los estudiantes y ayudara a los estudiantes a hacer nuevos amigos mientras hacen algo que los estudiantes amor. Los estudiantes aprenderan nuevas recetas y diferentes tecnicas de cocina. Los estudiantes tener una actividad para hacer después la escuela y estar parte de un programa. Creo que es una excelente idea y tu dar una oportunidad.</p><p>Gracias!</p><p><br></p><p><br></p>,B2,3703330,52,N4732269,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,3534,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
87,CLUBS,<p>Buenos dias^ <br></p><p>Los estudiantes de Kent Island High School quiere comienza un programa para deportes. La programa para deportes es a ayuda estudiantes salud de physical o mental y practico los deportes ellos juegamos para la escuela. Durante la programa estudiantes corre y uso la gymnasio y pracitco los deportes que juego. <br></p><p>La programa es muy beuno para deportes temas y estudiantes salud. Estudiantes tambien mucho tiempo con amigos y ayuda estudiantes quien quiere bien a la deportes. La escuela deportes temas es muy bien a deportes. <br></p><p>Gracias para tú tiempo<br></p>,B2,3703326,46,S4732265,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MF,4138,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
90,CLUBS,<p>Hola Profesora^</p><p>Me nombre es Cooper Dellane. Mi amiga quiere comenzar un club de futbol de americano para chicas.Esto es porque ella quiere jugar futbol de americano pero no puede. </p><p>Esto sera genial para la escuela y para chicas. Hay sera ejercicio y buena tiempo para la chicas. ¡El futbol de americano puede ser para todos!</p>,B2,3703322,20,Y4732261,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,331,,,,Traditional classroom,Foreign Language,2021-06-04,3-A-NE
91,CLUBS,<p>Hola mis pricipal. Mi estudiantes y yo quiere la club en la escuela y la club es todos deportes. La centro deporte es futbol y en la club mis estudiantes quiere hablar por que la deporte y las jugadors en futbol. </p><p>El club es benficial por la escuela por que es la estudientes hablar antes de escuala por que la jugadors en futbol y los estudiantes no en la calle hcer mal cosas.</p>,B2,3703310,28,R4732249,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,4427,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
92,CLUBS,<p>Senor Coltrane </p><p>Hola ^ como estas? Soy Clay^ quiero un club de libros. Un club de libro es muy importante. Hay personas quien quiere lear libros con otros^ pero ni hay un tiempo para hacer.  Es un ideas muy popular y es un bien idea en mi opinion. </p><p>Y hay  muchos otras advantages con ese. Eses inspiro creativo en estudiantes. Creativo es un cosa muy importante y ellos necisstas mas. Gracias por tu tiempo.</p><p>Gracias</p><p>Clay Root</p><p><br></p>,B2,3665510,27,P4690088,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I1,A-NE,4428,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
93,CLUBS,<p>Hola el principal^ </p><p>Me llamo Kristina y tengo 16 años. Estoy una estudiante a la escuela en New Canaan. Para mucho tiempo^ yo quiero empezar un club de actividades voluntario. Mi amiga Sophie es una parte del club también. Nosotras pensamos que es muy importante para apprender como ayudamos otras personas que necesitan. Es una buena oportunidad para las estudiantes porque pueden practicar organazción^ responsibilidad y comunicación. Estos aspectos son muy importante a las vidas de todos y solo pueden tomar estos cuando tienen experencia. En el club^ nosotros hablemos con respeto y collaboramos nos ideas para funcionar bien juntos. Antes de nosotros vamos a la universidad^ empezamos estar más cariños y damos a nos comunidad tanto como la comunidad da a nosotros. </p><p>Sophie y yo tenemos muchos actividades diferentes para las personas en el club. Pueden tomar la basura en las playas para mejorar el medio ambiente. Pueden hablar con las personas viejas porque son un importante parte de la communidad. Pueden leer a los niños que no tienen padres para demonstrar que no son solteros. Pueden dan ropa que no se vesten mucho a las personas que necesitan. Hay muchos actividades voluntario para hacemos. Creo que el club tendrá un impacto positivo en no solo los estudiantes^ pero todo la comunidad. </p><p>Sinceramente^</p><p>Kristina </p><p><br></p><p><br></p>,B2,3668841,35,X4693693,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,4145,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
94,CLUBS,<p>Querido Director^</p><p>Los estudientes de nuestra escuela y yo quieremos empezar un club de arte. Quieremos un club de arte porque los arte son muy importante. En este club aprendemos los estudiantes quierien saber sobre los artes. Hay mucho estudiante quiero saber sobre los arte pero no tuven el oportunidad a estudiar. Este club puede ayudar con este problema^ y hay muchas personas quieren un club de este tipo.</p><p>Si está un club de arte^ la escual puede usa la arte los estudiante hicen como decoraciones. Si más arte está en la escuala^ más estudiantes estaría contento. También hay estudiantes quieren  hacer arte como un profesion después escuela. Un club de arte puede ayudar estos estudiantes. En otros palabras^ hay mucho cosas bien sobre un club de arte y no hay mal cosas.</p><p>Sincermente^</p><p>Amanda</p>,B2,3667576,23,T4692273,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3282,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
95,CLUBS,<p>Buenos Dias Señor Clark!</p><p>      En estos dias me puse a pensar^ y quiero comenzar una organización con personas de la escuela. Se trata de ayudar a Venezuela y colectar dinero pero mandarles a familias allá que necesitan ayuda. En Venzuela muchos estan sufriendo de hambre. El presidente subío los precios de la comidas y esto hace que sea mas dificíl que las personas puedan comprar la comida porque llega un tiempo que ya el dinero que hacen ya no les dar para comprar las cosas que necesitan y mas si el presidente sigue subiendo los precios. Muchas personas tambíen^ no sabe que esta pasando esto. Espero que con esta organizacion^ mas personas queran aprender de lo que esta pasando en Venezuela. Mi abuela llamo a mi mama diciendole que las cosas que estan poniendo peor. Yo quiero ayudar lo mas que pueda. ¿Piensas que esto ayudaria que el mesaje de lo que esta pasando llegue a manos de mas personas? ¿Tienes ideas en como puedo hacer esta idea mejor? <br>      Yo creo que esto ayudaria en la escuela porque le enseñaria a los adolescentes que hay países que son debíl porque no tiene los avanzos que tiene los Estados Unidos. Esta organizacion sirve como una manera de abrirle los hojos a los adolesentes. Aprendiendo por una organizacion pequeña de la escuela puede inspirar a personas que ayuden otras causas y hasta crear un grupo o una organizacion con personas que piensan igual. ¿Usted donaria dinero a la causa que decribí? ¿Piensas que es una causa que si meresé donación? Unas actividades que tengo planeadas son hacer una vendida de postres^ poner juegos que carnaval simples en un espacio afuera^ y hacer una presentacion para enseñarle a mis compañeros. ¿Que piensa usted? Gracias y que usted tenga un buen dia. </p><p>Lo agradesco.</p><p>Camila Lepage</p>,B2,3689395,42,L4716335,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,A,A-MM,4145,,,,Traditional classroom,First Language,2021-06-04,1-A-M+
98,CLUBS,<p>Estiamada Directora Ruiz^</p><p>Mis amigos yo desesamos empezar un club para nuestra escuela^ ya que todos nosotros pensamos que seria una buena idea empezar este club y ayudaria a la escuela y a la comunidaden general. Nosotros nos hemos dado cuenta que en nuestra escuela^ a los estudiantes no les va bien en el curso de matematicas^ asi que creemos que seria una buena idea si creamos un club de matematica para que los estudiantes que no entienden la clase pero quieren parenderla puedan ob tener la ayuda que necesiten. Mis amigos y yo tenemos las calificaciones mas altas de nuestro grado en la clase de calculo^ asi que con nosotros y la ayuda de un profesor de matematicas se que podemos audar a los estudiantes de nuestra escuela.</p><p>Lamnetablemente^ la matematica es la mayor razon por la cual los estudiantes en nuestra escuela no se graduan^ y yo se que si creamos este club con su permiso^ mas y mas estudiantes podrian graduarse y efectivamente ayudar a la comunidad a crecer y a que ellos puean encontrar trabajos que se especializen en la matematica^ como la ingieneria o la arquitectura. En conclusion el club no solo ayudaria a la escuela^ pero a la comunidad en general.<br></p><p><br></p>,B2,3689367,28,M4716307,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I5,A-MM,4141,,,,Traditional classroom,First Language,2021-06-04,1-A-M+
101,CLUBS,<p>Hola Sr. Principál^</p><p>Yo y muchos otros estudiants queremos encendiendo un club de cocinar. En el club^ los estudiantes cocinar comida y postre todos miercoles.  Queremos el club porque nos gusta cocinar y dar comida a otros personas.  Podemos aprender nuevo recipes y hacer platos perfectos.  Tenemos un maestro quien quiere ver al el club.</p><p>En el club^ podemos cocinar almuerzo en el cafeteria y vender postres a maestros y estudiantes.   También^ el club puede estar volunterios para un shelter^ ayudando personas sin casas. Ests ayuda la escuela esta mas popular. El club puedo estar practica para cocinadors también.</p>,B2,3523340,37,Z4530975,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-NE,3964,,,,Traditional classroom,Foreign Language,2021-06-04,2-A-SE
102,CLUBS,<p>¡Hola! ¿Como está usted?  Estoy una de sus estudiantes^ y yo quiero hablar a tú sobre un club que quiero crear a su escuela. Porque estoy una estudiante muy buena^ especialmente con mis grados^ te quiero a piensar sobre mi ofresca. Menos las palabras^ muchas estudiantes y yo quiero crear un club de estudiar. Este es porque no tenemos una hora en que podemos estudiar^ o simplamente tomar una vacacion. Queramos susucer en escuela^ y en nos carreras en vida. Creamos que si la escuela tuvo un club de estudiar^ o una hora que podemos estudiar^ los grados de sus estudiantes serían mejorar^ y también nosotros seríamos más felices.  En este club^ podemos crear los grupos de tarea^ y aprender de una otra. Si un maestro o una maestra no fue muy bien para una estudiante^ está estudiante sería tener una chance más bien. La escuela puede beneficiar para este club^ porque los grados de sus estudiantes sería mejorar^ y después^ la escuela puede tener más dinero para clases^ clubos^ los maestros^ ¡y más! Si nos clases no tienen mucha tarea^ podemos ayudar alrededor la escuela también. En mi escuela primer^ tuvo un club de estudiar^ y las estudiantes fueron más felices porque pueden ir a sus casas y no hacen tarea nada (o solo necesitan hacer un poco tarea).  ¡Necesitamos un club de estudiar! No puedo quejar sobre los clubos ahora^ pero creo que este puede ser buenidad para nos escuela.   Gracias para piensando sobre este club^  Tu estudiante</p>,B2,3523284,34,X4530920,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,4281,,,,Traditional classroom,Foreign Language,2021-06-04,1-A-M+
