Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
ART,"<p>En Madrid^ El arte es la mejor de todos los ciudades del mundo. Mi favorita es de Museo de Madrid por que^ tiene mi typo de arte favorita^ portritos. El Museo es muy bien y tiene arte de artisitas locales.</p>",B2,3740421,22,B4774570,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,140,,,,Traditional classroom,Foreign Language
ART,"<p>Mi arte favorita es la arte de surreal. La arte de surreal es muy interesante para mis ojos. El arte es muy interesante porque los figuros en  Los colores en el arte es muy clara o oscuro^ dependemente de el arte. En Mahwah^ muchas locaciones para los persona quien gusta arte. Primero^ el Mahwah Museum es un buen locacion para historia y arte de Mahwah. El arte en el Mahwah Museum es muy bueno y informacional para la historia de Mahwah.</p>",B2,3740441,8,P4774590,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,140,,,,Traditional classroom,Foreign Language
ART,"<p>En la cuidad de mahwah arte es un importante parte de nuestra comunidad. Tu vez arte en un numero de differente sitios como en la escuela^ los tiendas y cafes^ y a los festivas de arte. Mucho tiempos en la verano nostros veo arte en mas sitios que la inverano porque la tiempo y clima es muy bien a tiene los actividades ariba. Durante la ano de escuela tenemos mucho otra actividades a celebrar arte. Los actividades incluya un mostra de arte^ differente clases de arte y celebraciones para la communidad. En mi opinion^ la mejor tipo de arte es ropa porque pienso fashion es un forma de arte todos los personas pueden hacer y es un experecion de tu mismo todos los dias. Yo pienso arte es todos los sitios y es importante para un persona a usar la arte de la mundo a crear un vida de bella.</p>",B2,3740737,28,K4774886,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,N4,I-MM,4490,,,,Traditional classroom,Foreign Language
ART,"<p>En mi ciudad^ tú puedes ver arte en el mueso de Mahwah. El museo es en un carro de trén muy viejo^ y es en el centre de Mahwah. Hay pinturas^ murales^ y factos interesantes sobre mi ciudad en este museo. En mi escuela^ hay muchos lugares donde tú puedes ver arte. Primero^ en los clases de arte hay son muchos proyectos de arte de estudiantes. Estos proyectos son con todos materiales diferentes^ incluyendo lapices colores^ pintura^ y charcoal. Es en galeria de arte también^ con proyectos de arte de estudaintes de Mahwah. Es un show de arte en Mayo^ y tú puedes ver los mas mejores proyectos de arte del año. Mi favorito tipo de arte es arte de la naturaleza. La naturaleza y los lugares specificos tienen significados especiales a diferetnes personas^ y este es un de mi favoritas cosas de arte. Arte es subjetivo. </p>",B2,3740757,19,P4774907,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,3400,,,,Traditional classroom,Foreign Language
ART,"<p>A la MHS^ este es un arte exhibito en el edifico 7. En ese edifico^ es un habitacion con arte de los estudientes crean. Un otro locacion en la escuela es en la habitcion de arte. Los piezas de artes son no terminan pero el progreso es divertido y interesante ver. Mismos locaciones con arte son muy bonita ver. Ademas^ hay un museo en Mahwah para todas personas visitar y emxaminar el arte diferente. En mi opinion^ los diferentes colores en un pieza de arte es mejorarse. Este es porque los colores tienen un definicion. Por ejemplo^ amarillo es feliz^ pero rojo es enojado. Los colores expresar el artista y como sus sienten. </p>",B2,3740785,42,F4774935,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4427,,,,Traditional classroom,Foreign Language
ART,"<p>En mi escuela^ el es mucho ejemplos de arte magnifico. Primero^ tenemos una galeria de arte contemperada. Es mi estilo favorito por que es muy simplistico y tiene los colores oscuros.</p>",B2,3740797,19,S4774947,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,3543,,,,Traditional classroom,Foreign Language
ART,"<p>En la ciudad de mahwah tu mira la arte en la MHS los estudiantes en MHS es artistas muy bien y arte es muy bonita. Yo gusto arte abstracto porque yo mucho gusto muchos colores de rojo amarillo y azul yo gusto la arte de picaso porque es abstracto </p>",B2,3740833,13,D4774983,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,4138,,,,Traditional classroom,Foreign Language
ART,"<p>Arte es muy importante y todos los personas deben ver las obras de un comminudad. Por ejemplo^ en mi escuela^ tenemos un lugar para la arte de los estudiantes. Es un lugar donde las obras y sculpturas de los estudiantes pueden ser mostrados. Los otras chicos en la escuela pueden ver los obras y admiralas. Es necesario que la escuela tenga un lugar para mostrar la arte de los estudiantes. Todos deben apreciar la arte en mi escuela y viajan aqui para ver. En este lugar^ los chicos crean muchos diferentes tipos de arte. Por ejemplo^ una chica pintó un pictura de su cara en muchos diferentes colores. En el otro lado^ un chico tomó un foto de una pez en el oceanó. Yo prefiero la arte que es mas realismo^ pero yo aprecio otras tipos de arte. Pienso que la arte es mas relativo y significa diferentes cosas a cada persona. Me gusta la arte que muestra realidad porque me encanta los animales y plantas. ¡En final^ mi escuela tiene un gran lugar donde diferentes personas pueden ver la arte mas bueno y yo recomiendo que todos ver los!</p>",B2,3740933,51,V4775087,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,3534,,,,Traditional classroom,Foreign Language
ART,"<p style=|text-align: left;|>En este edicion de mi blog^ hablará sobre el arte en mi cuidad^ especialmente el museo que está cera de mi casa. En el museo^ hay colleciones de arte de differentes personas. Hay las famosas y personas normales^ pero me encanta todo. Era un día que ir al museo con mi clase de arte y estudiamos los estilos differentes. Mi favorito era los pinturas abstractos con circulos^ lineas y colores que no son normales. Usualmente^ hay un razón más alto para las lineas y formas^ y es el razón para mi arte favorito. Pero^ el museo no es el lugar solo para el arte. Arte es un parte de todo mi cuidad y mi cultura. Hay pintures en differentes paredes de las personas y ha creado un communidad de artistas que pintaramos en publíco. Hay colores vivos y divertidos en los murales. Es importante que incluyan differentes topícos de la communidad en las pinturas porque crea una importanice y urgencía para el arte. Es una forma de communicacion y expresion. Aunque no es perfecto^ arte es en todo mi cuidad. Hay un lugar special para lo y tenemos el arte en lugares publícos. Esta forma de arte es mi favorito y el típo que expresa mucho a mí.<br></p>",B2,3740937,36,U4775091,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,140,3534,,,Traditional classroom,Foreign Language
ART,"<p>Arte es muy especial porque no dos fotos son el mismo. Cada pieza de arte es diferente. En mi pueblo hay muchos museos con el arte. Las piezas en los muesos son muy interestante para ver. En mi escuala hay muchos estudanties que son muy apasionado sobre el arte. Cada año^ en mi escuela tenemos una muestra de arte. Cada estudiante que quiere una pieza puede entrar. Las piezas en la muestra son muy interasante porque cada pieza es diferente. Para mi^ el arte que yo preferio es esculturas. Yo preferio esculturas porque ellos son muy unico. Además^ las esculturas tienen muchas texturas. </p>",B2,3740945,30,M4775099,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,140,4141,,,Traditional classroom,Foreign Language
ART,"<p>¡Hola estudiantes de Madrid^ estoy feliz que yo puedo decirte sobre los diferentes lugares ver arte en mi pueblo y mis preferencias de arte. Hay muchas lugares para ver arte. Además^ formas de arte incluyen musica^ pinturas^ estaturas^ etc. y todas de estas cosas estan frequente en mi pueblo. Tenemos muchos concertos en los parques con muchas bandas y museos con estaturas que representan la historia. Yo he ido a un museo con muchas formas de arte como pinturas y esculturas^ hubo muchas formas de arte como arte realisitica^ y arte viejo. ¡Yo recomiendo que tu visites el museo! ¡Visite estas lugares! Generalmente^ yo me gusta todas formas de arte como estaturas^ pinturas^ etc. pero si yo necesito escoger una forma^ yo escogeria arte fantasia porque yo puedo ver cosas realísticas en persona pero la arte fantasia es muy creativa. Por ejemplo^ me gusta el arte de Katy Perry^ ella siempre tenía disfraces muy peculiar y fanatasia que yo disfruto. Asi que^ yo en tu lugar^ visitaria los museos con estas formas de arte en mi pueblo. Si subiera sabido^ hubiera ido con mi familia a muchas de estas lugares porque me gusta arte fantasia mucho como en Disneyland! </p>",B2,3740957,28,M4775111,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4294,,,,Traditional classroom,Foreign Language
ART,"<p>Nuestra escuela (MHS) tiene una programa del arte excellente. Todos los estudiantes son talentoso y los profesores son muy intellegente y tuvieron mucho experiencia. </p><p>Asi^ puedes ver arte en todas partes de neustra escuela. Hay arte en las paredes que los estudiantes crean. Cuando caminas a clase de clase^ puedes ver los cuadros y esculturas. </p><p>Mi favorito tipo de arte es los cuadros de picasso. El pinto en muchos diferentes estillos y todos son muy interesante. En general^ su trabajo consite de colores brillantes y figuras abstractos y pienso que esto es muy unico. Tambien^ me gusta las pinturas de Frisa Khalo. Su trabajo tiene un mensaje detras cada pintura y me encanta esto mucho. </p>",B2,3740969,41,B4775123,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,140,,,,Traditional classroom,Foreign Language
ART,"<p>En la escuela secundaria Mahwah^ tenemos un edificio que se acaba de construir y en una seccion se exhiben obras de arte unicas que los estudiantes de la escuela han creado. En la sala tienen todos los diferentes tipos de estilos de arte. Tienen esculturas^ pinturas^ y dibujos. Mi tipo favorito de estilo artístico es el arte abstracto debido a la variedad de colores que se utilizan y a lo único que es. Cual es tu estilo de arte favorito? Tambien^ pueden ver diferentes obras de arte en las clases de arte en la escuela secundaria. En cada clase de arte tienen diferentes trabajos colgados en la pared o alrededor del aula. Son tan fascinantes de ver y^ a veces^ los use como inspiración al crear mi propia obra de arte. </p>",B2,3741037,17,T4775191,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,3768,,,,Traditional classroom,Foreign Language
ART,"<p>Hay muchos ejemplos de arte en mi pueblo. Musica y arte son bien importantes en mi pais y pueblo. A veces^ puedes ver un exhibicion de arte en el medio del pueblo para todas personas ver. Prefiero la musica porque me gusta aprender y entender la letra. </p>",B2,3740977,10,A4775131,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,I-MF,473,,,,Traditional classroom,Foreign Language
ART,"<p>En mi pueblo hay arte en algunos lugares pero no hay mucho que yo quiero. En el centro de mi pueblo en la calle se llama Main calle hay arte en el lado de un edificio. Esto es muy bonito porque cuando personas caminan y manejan en este calle ellos pueden ver el arte. Tambien hay arte en mi escuela. Hay una lugar que un estudiante pintó antes de salgen y esto es muy divertido y trae mucho color y vida a la escuela. En un pueblo cerca de mi pueblo hay un museo y aquí hay mucho arte. Durante el invierno los estudiantes de arte pueden hacer arte con un arbol de navidad y pongan en el museo. Tambien hay arte en los cajas de electrica. Ellos preguntaron los artistas aquí que ellos hacer arte en las cajas para poner arte en la ciudad. Ellos hicen esto para hacer un caja blana a una pieza de arte muy bonito. Me gusta muchos típos de arte diferente pero me gusta la arte de la naturaleza mejor que los otros porque es muy bonito. Tambien puedo ver naturaleza con los ojos de un otro persona y ver qué es muy bonito y interesante a ellos. </p>",B2,3742897,43,Y4777785,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,4294,,,,AP,Foreign Language
CELEBRATIONS,"<p>Hola^</p><p><br></p><p>Para los cumpleanos^ la gente celebra organizando fiestas o celebro con la familia. La gete come pastel y canta canciones.</p>",A1,3743776,13,Z4779521,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I2,I-MM,3768,,,,Traditional classroom,Foreign Language
ART,"<p>¡Hola a todos!<br></p><p>Este blog es para explicar el arte que puedemos ver en la escuela o nuestra pueblo de Lee. No tenemos un museo o nada como eso^ claro^ pero^ ¡tenemos un clase de arte y hay artistas muy buenas allí! Siempre puedes ver las cosas que han hecho detrás de la puerta principal y en frente de esas puertas verdes. Por ejemplo^ hemos visto algunas cosas que fueran allí^ pero ahora son en la biblioteca. Son de muchas colores bonitas^ naranja^ violeta^ verde^ amarillo^ y muchas mas. Hay estrellas amarillas^ por ejemplo^ por una estudiante. Pero^ al mismo tiempo^ hay arte que puedes ver alrededor de tú^ solo no puedes verlo. Es el arte digital^ que puedes ver por carteras^ hecho por computadoras^ telefonos y más. Es mi tipo favorito por qué^ para mi^ ¡es muy facíl para hacer! A veces^ hay un show pequeño en nuestra biblioteca publico del arte hecho por los estudiantes. Quiero hacer algo para eso un vez.</p>",B2,3742901,29,B4777789,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I4,,3543,,,,AP,Foreign Language
ART,"<p>Vivo en un pueblo pequeño entonces no hay mucho arte y no hay ningunos museos aquí. Pero^ en mi escuela muchos estudiantes son artistos muy talentosos y ponen el arte en los paredes de la escuela. La mayoridad del arte en la escuela son pinturas pero tambies hay algunos esculpturos. Además^ hay una casa cerca de mi casa que tiene muchos esculpturos en el cespéd porque la persona que vive allÍ es artista. A mi me gusta pinturas de la naturaleza porque me gusta la naturaleza mucho y me encanta pasar tiempo afuera en el bosque y en la playa así que me gusta pinturas de estes lugares. Fortunamente vivo cerca de la ciudad de Nueva york y hay muchos museos en Nueva York y me gusta visitarlos cuando tengo tiempo.</p>",B2,3736005,14,Q4767842,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,A,,4294,,,,Traditional classroom,Foreign Language
ART,"<p>no soy un seguidor de arte pero en mi escuela hay un bonita galleria de arte. un galleria tiene arte de estudiantes. tambien hay piezas de arte en todo la escuela^ todo de estudientes y todo muy interesante y fascinante. yo no se tipos differentes de art pero yo amo arte moderno porque es muy fascinante y bonita.</p>",B2,3667927,16,C4692636,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I3,I-MF,3543,,,,Traditional classroom,Unknown
CELEBRATIONS,"<p>Mis amigos y yo celebramos eventos con pastel. nos gusta el pastel y nos comemos el pastel despues</p>",A1,3743780,13,M4779525,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,4548,,,,Traditional classroom,Foreign Language
CLUBS,"<p>Hola amiga^ </p><p>Aqui es un ejemplo sobre una letra para tu principal: </p><p>Estimado Señor^  <br></p><p>        La escuela tiene muchos clubs^ pero yo quiero empiezar un otro club. El club es un lugar donde los estudiantes pueden hacer la tarea. Si un estudiante necesita ayudar con la tarea^ él puede ir a al club. Este club es muy importante porque muchos estudiantes no tienen una persona en la casa que ayuda con la tarea. El club tienen los estudiantes que necesitan ayudar y los estudiantes que pueden ayudar. Mucho estudiantes no hacen la tarea y el club es una manera que ellos pueden. </p><p>       El club puede hacer un impacto positivo porque es un club que puede ayudar cada estudiante en la escuela. Cada estudiante en la escuela tiene la tarea y este club tiene el oportunidad para ayudar los estudiantes. Cada día despues de la escuela^ el club tiene los reuniones in el cafe. Durante los reuniones^ nosotros tenemos las galletas y otra comida. Si un estudiante no tiene tarea^ él puede ayudar un otro estudiante. Con este club mucho maestros no tienen los problemos con los estudiantes no hacen la tarea. ¡Ahora^ es muy fácil! </p><p>Gracias por el tiempo^</p><p>Tu nombre</p><p>Es un ejemplo para tu letra por tu principal. ¡Buena suerte!<br></p><p>Tu amiga</p><p><br></p>",B2,3740945,30,M4775099,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ",A,1,I4,A-MM,140,4141,,,Traditional classroom,Foreign Language
FOOD,"<p>Hola!  </p><p>Yo me gusta comer manzanas y bananas. Yo como estas durante el almuerzo. Durante la cena^ me gusta come pollo y arroz.</p>",A1,3743776,13,Z4779521,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ",N,1,I2,,3768,,,,Traditional classroom,Foreign Language
FOOD,"<p>Hola Penpal.</p><p>Yo comer fruitas y vegetables. Yo comer cereales y sandwiches. Yo comer cereales a las siete de la mañana. Yo comer sandwich a las mediodÍa. De la noche^ mi comer es arroz y vegetables. Sandwich es pollo y vegetables. Comer cereales y leche. </p>",A1,3743760,19,F4779505,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ",N,1,N4,,4428,,,,Traditional classroom,Foreign Language
FOOD,"<p>En America^ nosotros comemos mucho. Comemos pollo^ salada^ pescado^ y mucho otras. En la manana yo como cereal. En la noche yo como pollo y salada^ yo bebo agua.</p>",A1,3744115,27,Y4780599,"Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ",N,1,N4,,3543,,,,Traditional classroom,Foreign Language
