,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
10,CITY_TOWN,<p>¡Hola profesor!</p><p>¿Usted va a visitar mi escuela^ no? Despues de andar a mi escuela^ usted va a |the Bean|^ la |Trump Tower| y el Lago Michigan porquè todas las cosas que dicÌ son muy muy lindas. En |The Bean| usted va a sacar fotos^ en el Lago Michigan usted va a sacar fotos y nadar^ pero no en el inverno. Finalmente a la |Trump Tower| vas a sacar fotos. ¡Buenas tardes!</p>,A2,3748179,35,C4793796,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ,N,1,I2,,3400,,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
11,COMMUNICATION,<p style=|text-align: left;|>¡Hola chico! <br></p><p>Usted va a presentar a mi clase^ ¿No? Está calmo porquè es muy facìl. Las presentaciones que nosotros hacemos son con |Google Slides| y otras plataformas similares. Usted va a la pantalla y habla de su presentacion y al final usted va a su mesa. Muy facìl ¿No? ¡Adios y buena suerte chico!</p>,A2,3748179,35,C4793796,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,I2,I-MM,3400,,,,Traditional classroom,Foreign Language,2021-07-23,I-MF
12,COMMUNICATION,<p>¡Hola! </p><p>]Hay muchas presentaciones en mi clase. Tú pudes usar Google Slides o Cami. Son muy buenas aplicaciones. También tu puedes usar un video presentar. Me gusta a usar un video a presentar porque no me gusta a hablar mucho. Pero es tu decisión. </p><p>¡Adios!</p><p>Cole</p>,A2,3748167,33,L4793763,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,I4,I-MF,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,I-MM
13,DIRECTIONS,<p>Estimado estudiante nuevo^</p><p>¡Bienvenido! Me llamo Dasol. Yo oí que tú quiere leer libros de biblioteca. <br></p><p>Primero^ necesitas escoger un libro que te gusta. Tú puedes encontrar un libro soló o puedes pedir ayuda por un profesor. También^ yo puedo ayuda. Después de eso^ necesitas poner el libro en la mesa cerca de enfrente de biblioteca y decir un profesor que tú quiere leerlo. Un profesor te ayudará y dirá cuando devolver el libro. </p><p>Espero que eso ayudara^ pero si tú tendrás preguntas más tarde^ enviarás un otro correo electrónico. </p><p>Atentamente^ Dasol </p>,B2,3747778,341,W4791911,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ,I,1,I5,,473,,,,AP,Foreign Language,2021-07-23,I-MF
14,WEATHER,<p>Hola. Mi estación favorita es el verano. Durante el verano^ me encanata a jugar fútbol con mis amigos. También^ yo nado duarate el verano. Es un tiempo muy especial por mi y mi familia. ¿Tu quieres a jugar fútbol o no?</p>,A2,3748167,33,L4793763,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I4,,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
15,WEATHER,<p>¡Hola chiquita!<br></p><p>A mi me gusta mucho e sol y la playa^ pero tengo muy calor en el verano. A mi me gusta nadar en el mar con mis primos^ tomar el sol^ y beber muchas bebidas buenas y frescas en el verano. ¡Hasta luego chiquita!</p>,A2,3748179,35,C4793796,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,1,I2,,3400,,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
16,EDUCATION,<p>¡Hola!</p><p>Yo vivo en Blacksburg^ Virginia en Estados Unidos. En Blacksburg^ hay cinco escuelas primarias^ pero solo uno colegio. La mayoría de la gente asistía escuela pública porque es fácil y los profesores eran muy bien. También^ los niños podían conocer y hablar muchas personas. Sin embargo^ algunas personas no querían una escuela grande porque hay muchas distraciones. Debido a esto^ algunas personas preferían aprender a sus casas. Una desventaja de aprendido en sus casas era hay menos interacciones social. Por lo general^ ambas formas de aprendido eran beneficial. </p><p>La mayoría de la gente asistía universidad después el colegio. En Blacksburg^ hay is un universidad y un universidad comunitaria. Mi amigo asistirá la universidad por cuatro años. Después de universidad^ él asistirá escuela medical por más años ser un doctor. Mi otro amigo no asistió universidad y trabajaba en vez. Ambos amigos eran muy contentos.</p><p>Espero que mi correo electronicó es informativo.</p><p>Atentamente^ Dasol </p>,B2,3747778,341,W4791911,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,1,I5,A-SE,473,,,,AP,Foreign Language,2021-07-23,A-SE
17,FAMILY,<p>¡Hola! Yo tengo cuatro personas en mi family y un perro. En mi familia^ hay es mi madre^ mi padre^ y mi hermano. El nombre de mi hermano es Chris. Él tiene trienta años y tiene una esposa. Él vive en Texas es muy alto. También^ él tiene el pelo negro y pelo corto. El nombre de mi madre es Eileen. Ella tiene cincuento y dos años. Ella trabaja para Abbvie y tiene el pelo castaño. Mi madre es muy corto que es una diferencia de mi hermano y yo. Mi padre es muy alto también. Él es siete años mayor de mi madre. Él no tiene pelo y es muy estricto. Pero él es muy divertido y le gusta a jugar fútbol con mí. Él tiene un negocio de fútbol. Es un negocio grande. Viví en Deerfield pero ahora yo vivo en Lincolnshire. Mi familia y yo vivimos en un apartmento. El apartmento es pequeño pero es muy guapo. ¡Hasta pronto! Adios. </p><p>Cole</p>,A2,3748167,33,L4793763,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,I4,,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
18,ANIMALS,<p>Yo recomiendo tu compras un perro. Me encanta perros. Ellos son muy divertidos y buenos para tu salud porque tu nececitas a caminar con tu perro. Pero un perro tiene desventajas. Los perros no tienen hábitas buenas y ellos nececitan estar entrenado. Pero^ en mi oponión^ perros son los mejores animales.  </p>,A2,3748167,33,L4793763,Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ,I,2,I4,I-MF,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,I-MF
19,FAMILY,<p>¡Hola chico! </p><p>¿Sabes que usted va a vivir en mi casa para dos semanas? Ahora te ayudo para conocer donde vivo y conocer mis padres y mi hermena. Yo vivo en Chicago^ Illinois. ¡Hace mucho frio en Chicago! Yo vivo aqui con mis padres y mi hermana. Mi padre se llama Giuseppe y tiene cuarenta y dos años^ èl es muy simpático^ cariñoso y un poquito loco. Mi mamà se llama Maria^ como su abuela^ y tiene cuarenta y seis años. Tambien ella es cariñosa^ simpàtica y muy linda. Mi hermana se llama Federica y tiene diez años^ ella es simpàtica^ loca^ y linda. Eso es todo para ti. ¡Hasta luego!</p>,A2,3748179,35,C4793796,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,I2,,3400,,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
20,LANGUAGE ARTS,<p>Mi libro favorito es El Ladrón del Rayo.</p><p>Percy Jackson tiene doce años. Él aprendía que su padre es Poseidon a un escuela en verano. Alguien robó un rayo de Zeus. Percy y sus amigos^ Grover y Annabeth^ viajaron a la tierra de los muertos encontrar el rayo. Durante el viaje^ ellos pelearon muchas personas incluye Medusa y Ares. Tambièn^ ellos vistaron un casino en Las Vegas. La reuníon entre Percy y su padre fue interesante. ¡Me sorprendió que Percy casi murió al final de libro!<br></p><p>Me gusta las personalidades de Percy y Annabeth. Annabeth es muy intelligente y Percy es gracioso. Los interacciones entre ellos y otros fueron divertido y único. Creo que el libro podría haber más largo. En mi opinión^ la historia fue rápido. Sin embargo^ yo fue contenta durante la historia. Yo recomiendo el libro si te gusta la aventura y misterio. </p>,B2,3747778,341,W4791911,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I5,A-MM,473,,,,AP,Foreign Language,2021-07-23,A-SE
21,POP_CULTURE,<p>En el momento^ jugar a videojuegos es muy popular. A muchas personas le gusta a jugar a Warzone pero no me gusta Warzone. Me gusta FIFA porque yo juego fútbol por un equipo. Fútbol es muy importante para mi. Creo que videojuegos son muy populares porque ahora las personas no tienen mucho que hacer. </p>,A2,3748167,33,L4793763,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,1,I4,I-MF,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,I-MF
22,POP_CULTURE,<p>¡Hola chiquita!<br></p><p>Ustedes tienen el |Figet Spinner|^ pero nosotros tenemos |Tik Tok|. Es una plataforma digital que se usa aqui. |Tik Tok| es muy facil a usar^ tù puedes usarla en casa y afuera. Esa plataforma es muy divertida y creativa para nosotros. Yo creo que esa plataforma es popular porquè se usa en el telèfono y porquè es divertida. ¡Adios chiquita!</p>,A2,3748179,35,C4793796,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,1,I2,I-MM,3400,,,,Traditional classroom,Foreign Language,2021-07-23,I-MF
23,POP_CULTURE,<p>En Blacksburg^ hace mucho calor. La mayoría de estudiantes llevan los pantalones cortos y camisetas en escuela. Fuera de la escuela^ las chicas llevan ropa más corta y camisas sin mangas. También^ las chicas llevan vestidos de algodón. Muchas personas llevan un gorro y gafas de sol porque el sol es muy intenso. Muchas personas también llevan traje de baño porque ellos van a la playa. </p><p>En Blacksburg^ muchas personas visitaban el parque cerca de la piscina. En el cuatro de julio^ mis amigos y yo encontramos en el parque a celebrar. Primero^ nosotros compramos los refrescos. Después de eso^ nosotros comimos las hamburguesas. Nosotros sentamos en el campo y hablamos. A las noche^ nosotros miramos los fuegos artificiales. Los fuegos artificiales fueran muy coloridos. Por ultimo^ nosotros cantamos canciones de Taylor Swift en el carro. </p>,B2,3747778,341,W4791911,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ,A,1,I5,A-SE,473,,,,AP,Foreign Language,2021-07-23,A-SE
24,TRAVEL,<p>Hay muchas maneras a viajar. Todos maneras a viajar tienen ventajas y desventajas. Muchas personas viajarían en carro o autobús si la distancia es poco. Si la distancia es grande^ muchas personas viajarían en avión. </p><p>Personas viajarían en carro porque es fácil y rápido. Personas podrían escoger cuando quererlos salir. Por desgracia^ algunas personas no le gustarían carros. </p><p>Igualmente^ viajando en autobús es fácil. Sin emargo^ viajando en autobús podría ser un mal experience porque hay muchas personas en autobús. También^ un autobús podría ser sucio y ruidoso.</p><p>Muchas personas viajarían en avión^ pero lo expensivo. Algunas personas serían enfermo en avión. Por lo general^ muchas personas viajarían en avión porque es muy rápido. <br></p>,B2,3747778,341,W4791911,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ,I,1,I5,,473,,,,AP,Foreign Language,2021-07-23,I-MF
25,CITY_TOWN,<p>Hola profesor. Hay muchas cosas que puedes hacer en mi ciudad. En mi ciudad^ tu puedes ir a un jardín bonito. El nombre de el jardín es Botanic Gardens. El jardín está en Buffalo Grove. También^ tú puedes ir al cine. Hay un cine al lado de mi apartamento. El nombre es AMC. Tú puedes también ir a partido de fútbol en Chicago. El nombre de el equipo es Chicago Fire. El año pasado^ ellos fueron muy mal y este año^ ellos son un poco mejores. Yo recomiendo tu haces las cosas. ¡Divertiendo! Adios profesor. Cole</p>,A2,3748167,33,L4793763,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ,N,2,I4,,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
26,COMMUNICATION,<p>¡Hola! </p><p>]Hay muchas presentaciones en mi clase. Tú pudes usar Google Slides o Cami. Son muy buenas aplicaciones. También tu puedes usar un video presentar. Me gusta a usar un video a presentar porque no me gusta a hablar mucho. Pero es tu decisión. </p><p>¡Adios!</p><p>Cole</p>,A2,3748167,33,L4793763,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,2,I4,I-MF,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,I-MM
27,FAMILY,<p>¡Hola! Yo tengo cuatro personas en mi family y un perro. En mi familia^ hay es mi madre^ mi padre^ y mi hermano. El nombre de mi hermano es Chris. Él tiene trienta años y tiene una esposa. Él vive en Texas es muy alto. También^ él tiene el pelo negro y pelo corto. El nombre de mi madre es Eileen. Ella tiene cincuento y dos años. Ella trabaja para Abbvie y tiene el pelo castaño. Mi madre es muy corto que es una diferencia de mi hermano y yo. Mi padre es muy alto también. Él es siete años mayor de mi madre. Él no tiene pelo y es muy estricto. Pero él es muy divertido y le gusta a jugar fútbol con mí. Él tiene un negocio de fútbol. Es un negocio grande. Viví en Deerfield pero ahora yo vivo en Lincolnshire. Mi familia y yo vivimos en un apartmento. El apartmento es pequeño pero es muy guapo. ¡Hasta pronto! Adios. </p><p>Cole</p>,A2,3748167,33,L4793763,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,2,I4,,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
28,POP_CULTURE,<p>En el momento^ jugar a videojuegos es muy popular. A muchas personas le gusta a jugar a Warzone pero no me gusta Warzone. Me gusta FIFA porque yo juego fútbol por un equipo. Fútbol es muy importante para mi. Creo que videojuegos son muy populares porque ahora las personas no tienen mucho que hacer. </p>,A2,3748167,33,L4793763,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,2,I4,I-MF,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,I-MF
29,WEATHER,<p>Hola. Mi estación favorita es el verano. Durante el verano^ me encanata a jugar fútbol con mis amigos. También^ yo nado duarate el verano. Es un tiempo muy especial por mi y mi familia. ¿Tu quieres a jugar fútbol o no?</p>,A2,3748167,33,L4793763,In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.,N,2,I4,,396,3947.0,,,Traditional classroom,Foreign Language,2021-07-23,N-MF
