,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
10,ART,<p>Nosotros clase tiene maestra arte^ Mejor el Greco o Joanne Miro. Porque Joanne Miros arte es dormir. Baile en mi pesadillas^ es dormir. Mi arte es pesadillo^ es aburrido. </p>,B2,3531755,13,N4540813,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,4294.0,,,,Traditional classroom,Foreign Language,2021-05-21,I-MM
11,ART,<p>Hola estudiantes^ te gusta arte? Porque hay un museo de bellas artes muy cerca en la ciudad. Hay pinturas largas y pequeñas^ esculpturas^ y literatura. Me enchanta eso museo porque la arte es muy bien. Tambíen^ en la escuela^ hay una cuarto de arte. El cuarto de arte entre de la clase de sciencias sociales^ y matematicas. Muchas personas hacen buenos artes en el cuarto de arte. Depues de la escuela^ muchos estudiantes vaman a el cuarto de arta para pintar. Tambíen^ en la biblioteca^ puedes comprar libros de arte. </p>,B2,3531787,39,C4540845,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,I-MF,4192.0,3958.0,,,Traditional classroom,Foreign Language,2021-05-21,I-MF
12,ART,<p>yo prefiero arte como que sean copias de otros artes pero con differentes colores o que tengan pequenas modificationes. me gustan asi porque puedes poner la original juntos  puedes ver la differencia.</p>,B2,3531763,26,S4540821,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I1,I-MM,3964.0,,,,Traditional classroom,Foreign Language,2021-05-21,I-MM
13,ART,<p>Hay muchos museos de arte en este ciudad. Esta localizado en downtown de Detroit. Un museo que me gusta mucho  esta en downtown^ tiene muchos imagenes en las paderes. Tambien hay muchas figuras. Esta bien bonito y deberias ir un dia.       </p>,B2,3642034,23,V4663043,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,2278.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MM
14,ART,<p>A donde yo vivo ay un galeria en el centro de Brevard y ponen muchas pinturas y escupturas para enceñar el publico. Tambien en mi escuela tenemos un pared que ponemos pinturas y otros artes que los estudiandes a hecho. Yo estoy en la clase de arte. A mi me a cantado dibujar un leon que yo ise. Mi debujo estaba en el pared de la escuela enceñando mi dibujo paraque todos lo podian a ver. En el centro de la ciuda ay unos personas que bidujan en la calle. Elllos tienen premiso con la ciudad y tienen años de dibujardo. </p>,B2,3643272,48,Q4664822,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,3813.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MF
15,ART,<p>Hola todos! Hoy vamos a estar hablando sobre arte y donde se puede ver en mi ciudad. Aqui hay mucho arte fisico mientras otros artes como musica no se ven tan seguidos. En el parque y museo usualmente hay piecas artisticas de unos de nuestros estudiantes y aveces hay conciertos en el theatro o el parque.</p>,B2,3643276,21,L4664826,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,4294.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MF
16,ART,<p>Aquí en el pueblo de Brevard unas de las cosas que mas encontraras son tiendas de arte. El pueblo es pequeño y solo tiene una calle principal en la cual encontraras todas las tiendas y galerias de arte. Ami en lo particular me gusta mucho ver las fotos de las ardillas blancas y la naturaleza. Me intersa mucho porque en cada foto puedes notar en lo que se concentro él fotographo y su estilo. En mi escuela tambien tenemos muchos estudiantes muy talentosos que crean cosas increibles en diferentes medios. Tenemos una expocicion cada cierto tiempo donde podras ver sus artes y sus estilos.</p>,B2,3643280,35,J4664830,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,4456.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MF
17,ART,<p> a mi personalmente me gusta la mytologia y me gusta ir a el parthenon que esta aqui en nashviklle tinen muchas piecas de arte. el museo es muy bonito y grande y te ensena cosas de los dioses como zeus y peceous . el mueseo esta grande y hay una estatua gigante  de una diosa quien se me olvido su nombre.</p>,B2,3655283,39,E4678522,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,4192.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MF
18,ART,<p>Bíenvenidos nuevos estudíantes! En nuestra eschuela hay muchas cosas que explorar y una de las mas creativa es la galoría de arte^ vengan a mirar dodo el arte spectacúlar que los estudiantes de esta eschuela an hecho. A mi mas que nada me gusta todo el arte de las montanías que hay a explorar en nuestra communida. Si todavia no te a convincado que el arte es bien bueno entos simplemente agarando una derecha de las puertas en la entrada poderias mirar lo por tu mismo^ por suerte encuentarias una píeca de arte que te gustaria.</p>,B2,3643288,50,N4664838,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,4076.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MF
19,ART,<p>La verdad es que yo no sé de ninguno museo o lugar que muestra arte. No he vivido en mi ciudad por mucho tiempo. Pero sé que mi ciudad tiene muchas cosas hermosas. Mi ciudad es muy pequeña^ entonces puedes encontrar facilmente muchas cosas. Pero les diré que mi ciudad ES arte. Las personas^ la cultura^ las organizaciónes^ y la vibra de mi ciudad son arte y esas cosas son lo que hace mi ciudad hermosa. </p><p>En mi colegio hay un lugar donde muestran el arte de nuestros estudiantes. Está cerca del frente del coelgio. Es muy hermoso. Me gusta arte de mis amigos y personas que conozco porque es como tengo una connección personal con esta obra de arte y esta persona. </p>,B2,3643292,34,M4664842,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,3545.0,,,,One-way immersion,Foreign Language,2021-05-21,I-MF
20,ART,<p>En nõstro pueblo tenesmos mucho talento en el haire^ como un Picasso aveses dÍcen. Mis favorito lugar es donde mi mama mi llevo una ves quando esta chica. Mi encanta como todo tiené una estoria especial. Esta en medió de el puenlo. mis hermanos no le gusatan a venir a ver la armosidad que todo es. Puerro en ves en quando les veo que estan emosonados de todo. Si no te enchanta la pintadoras o pintadores los colores siempre son impressionados.</p>,B2,3643300,45,K4664850,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,4423.0,,,,Heritage learner,Heritage Language,2021-05-21,I-MF
21,ART,<p>Bueno^ yo en verdad no se donde se puede ver arte aqui por que no llevo mucho viviendo aqui pero^ yo en verdad prefiero el arte en pintura. Me explico cuando yo veo arte me gusta cuando usan pintura. La pintura es bonita y cuando haces arte con ella es mas bonita. </p>,B2,3659995,30,C4684148,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,4174.0,,,,Traditional classroom,First Language,2021-05-21,I-MM
22,ART,<p>Buenos dias Misi de Espanol</p><p>Sobre el blog</p><p>Buenos dias Misi te voy a contar las cosa que ay en un arte locar.Lo que te voy a decir es que la cumonidad se a unido y crearon mucha arte y a mi me da mucha motivation de escribir esta carta o reporte poque esta arte fue unida en una sola cumonidad.Estoy mui orgulloso a la gente que ase arte en una parte abandonada y traido luz y historia a la nueva generacion.Para mi reconmedacion es que visite estas artes locales poque esto es increible para mi opinion es mas divertido y tray mas luz que yo empenzado. </p>,B2,3659967,34,A4684120,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,I-MF,3768.0,,,,Traditional classroom,First Language,2021-05-21,I-MF
23,ART,<p>hola mi nombre es lesly y les voy hablar un poco de nuestra clase de arte. </p><p>Nosotros experimentamos las pinuras^ creamos criaturas que nos imaginamos y nos divertimos muucho en crear esas criatura . aveces ponemos una modelos en frente de nosotros y la pintamos y asi cada dia practicamos mas en dibujar a una persona.</p><p>Si un dia llegas a la escuela te invito a que participes y te diviertas con nosotros en crear cada tipo de cosas .   </p>,B2,3659971,17,P4684124,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,4138.0,,,,Traditional classroom,First Language,2021-05-21,I-MF
24,ART,<p>¡Bienvenidos a nuestro pueblo! Espero que usted tenga una buena visita.</p><p>Hay mucho arte para ver en este pueblo. Un buen lugar para ver el arte es en las escuelas. Las clases de arte trabajan mucho para hacer arte que es muy bonito. El colegio de este pueblo tiene mucho arte de las clases. Ellos hacen arte tradicional^ pero hacen el arte de comida^ también. Cada año en los inviernos^ la clase de comida hacen casas con la comida para los navidades. Es muy interesante para ver^ pero mi arte favorito es las pinturas que son muy simulares de las pinturas de Bob Ross^ un pintura muy famoso quien tiene videos de su arte. Ellos hacen estos cada año^ también^ y usualmente son pinturas de la naturaleza. Los colores de estas pinturas son muy bonitos. Los otras escuelas^ la escuela primaria y la escuela secondaria^ tienen buen arte^ pero no es tan único o bonito que el arte del colegio. </p><p>Este pueblo no tiene un museo^ pero tiene una galeria de arte. En un poquito pequeña^ pero es muy interesante. A veces^ me gusta ver el arte con mis amigos. Es muy popular con la gente del pueblo y la galeria tiene mucho arte. Tiene arte de los adultos en el pueblo y de unos de las clases de las escuelas. Si el arte del clase es tan bonito que los otras personas^ el arte recibe una silla en la galeria.</p><p>Hay muchos oportunidades para ver arte muy bonito en este pueblo. Ojala que pueda ver mucho del arte.</p><p>Por Olivia Swanson</p>,B2,3658508,57,V4682278,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,396.0,,,,Traditional classroom,Foreign Language,2021-05-21,I-MF
25,ART,<p>¡En nuestra pueblo^ hay muchos tipos de arte diferente^ pero los estudiantes de nuestra escuela hicen todo! Nuestra escuela tiene estudiantes viejos y jovenes^ así que hay muchos dibujos^ pinturas^ y mas de muchos habilidades diferentes. Para ver los pinturas^ necesitas ir al centro de comunidad. Los estudiantes menores hicen las pinturas en el centro^ pero ellos tuven la ayuda de los estudiantes de las clases mejores. Ellos hicen los pinturas juntos^ y en el centro hay picturas de ellos! En nuestra escuela^ hay un clase de fotografía^ y ellos presenten sus picturas increíble en la cafetería de la escuela. Hay fotos del medio ambiente cómo las selvas^ los bosques^ los arboles^ los ríos^ los lagos^ los flores^ y las montañas. Hay fotos de los animales^ del medio ambiente local y las mascotas^ cómo pajaros^ dolfínes^ elefantes^ perros^ gatos^ pescados^ serpientes^ y mucho mas. Tambíen hay fotos de los ruínas locales que exísten en la selva y los bosques. Hay muchas historias diferentes sobre las ruínas^ así que hay parafos cerca de cada foto de cada ruína. ¡Hay dibujos tambien! Los estudiantes mejores hicen dibujos de animales^ personas importantes^ lugares hermosas^ personajes de télevision^ y mucho más cosas creativas. Los dibujos están en el centro comercial. Finalmente^ hay arte cerámica y esculturas^ que son cerca las casas de personas en la comunidad. Hay esculturas pequeños y grandes^ y de muchos colores y cosas diferentes. Pero^ para hacer arte cerámica^ necesitas fuego y es muy peligroso para los chicos menores. Así que solo los estudiantes mejores pueden hacer esculturas en nuestra escuela. ¡A mi me encantan los fotografías! Mi padre saca fotos para su trabajo^ así que es obvio que los fotos son mis favoritos. Él viaja a todo el mundo para ver lugares^ personas^ y edeficions bonitos para sacar fotos. ¡Él visitó mi país favorito^ Greece^ y sacó muchos fotos^ solo para mi! <br></p>,B2,3656657,71,N4680147,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,4249.0,,,,Traditional classroom,Foreign Language,2021-05-21,I-MF
26,ART,<p>En la escula este año^ podrás ver arte en muchas sitios en el edificio. Los estudiantes en la clase de arte hacen art cada año y el art es usualmente cerca de la cafeteria. Me gusta el arte de los estudiante porque es muy original y interesante. El arte tengo mucho colores y es facíl para comprendo.  En el vecindario^ puedes ver arte en el museo. El museo es muy grande y este arte es interesante y bonita. Pero prefero arte que yo comprendo más que el arte en el museo. Arte que tus amigos hacieron es muy divertido. Tambien^ no nececitas cambiar mucho por ver el arte porque es cerca de un sitio que vas cada día. </p>,B2,3658364,62,S4682089,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,3354.0,,,,Traditional classroom,Foreign Language,2021-05-21,I-MF
27,ART,<p>Querido estudiantes^ </p><p>¡Estemada! Soy Olivia^ y hablaré sobre donde verías arte en mi pueblo y en mi escuela. En mi escuela en Higginum^ Connecticut^ hay arte en todo habitación porque es hermoso y ¿por qué no? Hay colores muy fuerte en la escuela^ como en la puerta para un competición. Es sobre cuál clase puede hacer la puerta más bonito^ y es muy divertido en mi opinon. ¡Mi clase hacerá nuestros puerta la mejor! Tenemos una idea muy intelligente^ pero no puedo decir a ti porque tomaría si su clase no tienen una idea^ pero su vives en Madrid^ pues te deciré. Mi clase quieren poner los corazónes en la puerta para los medicos y enfermeros^ quien trabajan mucho para nosotros. Además^ hay clases pueden tomar sobre arte y haciendo arte que deberían tomar si se gusta. </p><p>También^ hay los museos para arte en mi pueblo^ Killingworth^ cerca de Higginum. Son grande^ con el trabajo o la arte de artistas famosas que la gente puede^ y debe^ analizar porque es importante en historia^ como la arte de Vincent Van Goe. Mi arte favorito es pintar porque lo permite creativa en mi vida y en las vidas de otros. Me gusta mirar el trabajo de artistas porque puedo usar sus ideas y les hago mis propios cuando estoy pintando...lo ayudame ser muy creativa. Sin embargo^ no soy mucho bien a pintar^ pero yo trato. Espero que un día pueda hacer arte como mis artistas favoritas. </p><p>Pues^ gracias por su atención^ pero diganme^ ¿Adondé yo vería arte en Madrid? ¿Hay arte en Madrid^ España que es muy tradicional o famoso?</p><p>Hasta pronto^</p><p>Olivia W.<br><br></p>,B2,3658516,47,A4682286,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,,3768.0,,,,Traditional classroom,Foreign Language,2021-05-21,I-MF
28,ART,<p>En mi ciudad^ se puede ver varios murales en diferentes sitios^ todos con un significado. Hay murales pintados por artistas talentosos y algunos por los mismos estudiantes de mi escuela. La mayoría tienen un mensaje de la unidad de nuestra ciudad. Personalmente^ a mi me gusta mucho el arte que no tiene mucho sentido. Me gustan las obras que hacen que las personas piensan^ |¿Y que estoy mirando?|. A mi me gustan estos tipos de obras porque requieren mucha creatividad. Creo que es facil replicar algo realistico que vemos todos los días^ pero creo que es mucho más interesante crear algo que viene de la imaginación. SIn embargo^ yo aprecio todas las obras y formas de arte. Me encanta ver lo que los humanos pueden producir con solo sus manos y los utensilios de arte. Hay tantas diferentes modas de expresarse y creo que la arte es una de las modas más bellas. </p>,B2,3659839,58,L4683937,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,3400.0,,,,traditional classroom,heritage language,2021-05-21,I-MF
29,ART,<p>Tu can see el arte en el museo porque el arte es preciso. Yo prefiero modern el arte porque es muy interesante</p>,B2,3655295,24,M4678534,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,Below N4,I-NE,3911.0,,,,Heritage learner,First Language,2021-05-21,I-SE
30,ART,<p>Blog para estudiantes de intercambio</p><p>Para empezar si tu eres o quieres ser un chico o chica de intercambio^ Ecuador te va a gustar demasiado^ siento que lo que mas tenemos son vistas de lugares exclusivos^ todo el tiempo veras arte en cada cuidad^ por ejemplo en Banos existe una casa de arbol^ es super lindo porque es una experiencia nueva y es algo de lo que no te vas a olvidar^ si vas a donde los tsachilas tambien veras arte^ como dije en todos lados veras arte y te quedaras con las ganas de regresar.</p>,B2,3659955,16,Y4684108,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,4174.0,,,,Traditional classroom,First Language,2021-05-21,I-MF
31,ART,<p>En Brookfield hay un centro de crafteo muy interesante^ hubo un tiempo en el que habían visitas a diario sólo para ver los diferentes crafteos que se llevan a cabo. En Danbury hay un centro de artistas^ se lleva a cabo eventos de música para aprender sobre diferentes instrumentos. </p>,B2,3659959,41,P4684112,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I5,,4174.0,4138.0,,,Traditional classroom,First Language,2021-05-21,I-MM
32,ART,<p>Arte local se puedu encontrar donde sea. Yo siempre veo arte en una pared que esta enfrente de la escuela y lo veo todo los dias que voy. Para mi^ yo nunce e tenido un tipo de arte preferido porque me gustan muchos tipos de arte. Me gusta lo que me gusta. </p>,B2,3653799,40,F4676762,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,143.0,,,,Other,First Language,2021-05-21,I-MM
33,ART,<p>Arte esta en todos lados. Hay un museo en Minneapolis. Pueden ver arte en las esuelas^ el graffiti en las calles^ y el internet. A mi me gusta todo tipo de arte^ pero el tipo de arte que me gusta mas^ es abstract. me gusta porque puedes interpretar el arte como tu quieras. no hay malas respuestas al arte. Otro tipo de arte que me gusta es realism con colorism. Me encanta ver como usan colores para dibujar algo tan real.</p>,B2,3653803,28,F4676766,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,I4,I-MF,4145.0,,,,Other,First Language,2021-05-21,I-MF
34,ART,<p>El arte en Minnesota es algo muy unico. Aqui tenemos muchos differentes tipos de arte que puedes ver. Por ejemplo tenemos un museo que demuestra fotos y pinturas que son muy populares en los Estados Unidos. Tambien tenemos un museo por afuera que puedes caminar alrededor y puesdes ver cosas como flores^ fuentes^ estatuas de gallinas. El arte en Minnesota es algo muy differente. Me gusta porque no nomas es para los adultos pero tambiens los chicos y los bebes pueden ir a conocer igual. </p>,B2,3653807,46,Q4676770,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,1,A,,3891.0,,,,Other,First Language,2021-05-21,I-MF
