,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
10,SCHOOL,<p>Holá? </p><p>¿Como es las personas en tu escuela^ son simpatico o no? ¿Cuál clases tienes en tu escuela? ¿Donde esta el baño? ¿Cuál es tu clase favorita? ¿Cuál electronicas tienen tu escuela? </p><p>Adios</p>,A2,3750100,18,N4801072,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.  Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school. ,I,1,N4,I-MM,3888,,,,Traditional classroom,Foreign Language,2021-08-10,I-MM
11,CLUBS,<p>Querido Principal^ </p><p>Hay muchos estudiantes en tu escuela que quiero tener un club donde se puede ir y agaran ayuda sobre sus tareas^ proyectos^ y entendiendo sus clases.  Sus estudiantes quiero esto club porque hay muchos estudiantes luchando con sus clases y no puedo obtener ayuda facilmente^ y esto club es donde esto estudiantes puedo agaran esto ayuda facilmente.  </p><p>Esto club voy a tener un grande impacto positivo en el escuela porque si los estudiantes tiene facil y rapido acceso a un tutor^ los estudiantes vas a empezar agarando mas buenos grados. Los miembros del esto club tambien puedo ir si no necesito ayuda con sus tareas y solo ir para hacer actividades y proyectos divertidos que mejoran su educacion para el futuro. Tambien estos estudiantes que no necesita ayuda puedo ir para tutor los otros ninos y ninas que si necesitan ayuda para sus horas de voluntario que necesito. En conclusion^ el Tutoring Club seria una gran adicion a la escuela porque voy a tener un muy grande impacto positivo a los estudiantes y el escuela de muchos varias maneras. ¡Gracias por su consideracion!</p><p>Senceramente^</p><p>Garrett Caudill</p>,B2,3750328,72,M4802045,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,A,A-MM,4294,,,,Other,Unknown,2021-08-10,A-SE
12,CLUBS,<p>Hola^ </p><p>Yo quiero iniciar una club en esta eschuela^ yo quiero ser una club para los estudiantes de una nueva eschuela. Quiero tener esta club para todo los estudiantes que son de un nueva eschuela^ estado^ o pais. Quiero para ellos tiene un lugar y unos personas que ellos saber que pueden hablar con si tiene unos preguntas o si necesitan un amigo. Tambien puedo ser para los nuevos estudientas que va a empezaren esta eschuela y tiene personas que puedo enseñar donde todo es. </p><p>Este club va a le dar una impacto positiva en esta eschuela por que muchos personas tiene miedo para empezar en un nueva eschuela . Si tienen personas que saben la eschuela y los otros personas en la eschuela es muy bien por que peuden expilica todo los cosas. Este club va a ver nosotros un vez cada semana en los dos premios mezes de el año de escuela despues solo tiene un vez cada mez para hablar que estas pasando y que cosas necesitan ayuda con. </p><p>Gracias para tu tiempo^</p><p>Lily Miracle </p>,B2,3750284,48,F4802001,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,171,,,,Other,Unknown,2021-08-10,A-SE
13,CLUBS,<p>Querido^ Principal</p><p>¡Hola! Me llamo Lily Gatterdam y hoy tenía algunas preguntas sobre empesando una nueva equipo extracuricular en nuestra escuela. Sabia que muchos niños en esta escuela les gustan leer. Entonces pienso que una equipo de leyendo puede ser un buena idea^ para estos estudiantes que no son tan athleticos tener una equipo para hacer algo que les gustan durante socalisar con nuevas personas. <br></p><p>Esta equipo de leer es una buena idea tambien para los niños menores socalisar con estudiantes mayores en su escuela. Entonces la nueva comunidad de esta equipo puede ser una aspecto positivo en nuesta escuela. Nosotros pueden hacer fundraisers para ganar dinero para nuevas camisetas o libros. En nuestro equipo pueden tener competiciones de leer libros contra otras escuelas para una manera de competicion. Entonces^ pueden ver que hay muchos beneficios para nuestros estudiantes y nuestra escuela con una equipo de leyendo. </p><p>Gracias^ Lily Gatterdam</p>,B2,3750272,49,Z4801989,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,2278,,,,Other,Unknown,2021-08-10,A-SE
14,CLUBS,<p>Querido Principal^</p><p>Unos estudiantes en esta escuela quierian crear una nueva club. El club se llama |Los Ayudantes de el Medio Ambiente|^ en este club estudiantes ayuda a mantener y limpiar la naturaleza de esta communidad. Ellos quiere crear este club porque^ despues de ver todas las problemas que humanidad tenemos con manteniendo naturaleza y que casi destruido el medio ambiente; Ellos quieren resolver esta problema en la communidad^ la mas grande area que ellos pueden ayudar a limpiar.</p><p>Este club va a crear un impacto positivo para la escuela porque va a crear la opertunidad para estudinates a aprender mas sobre la problema mas grave para toda humanidad^ cambio climatico. Tambien ellos pueden aprender como puede ayudar a resolver estos problemas y crear un medio ambiente mejor. Ademas^ ellos puede crear conneciones con personas en la communidad cuando estamos trabjando con otros clubs y organizanciones limpiando la naturleza de la communidad. Finalmente^ en este club ellos van a limpiar a mantener muchos diferentes areas como bosques^ rios^ lagos y estanques y despues de limpiar ellos pueden ver que tiene un impacto en la communidad bueno y que ayudando y trabajo volantario es importante.</p><p>Gracias para su tiempo^</p><p>Thomas Grant</p>,B2,3750332,59,S4802049,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,1,I4,A-SE,3389,,,,Other,Unknown,2021-08-10,A-SE
15,COMMUNICATIONS,<p style=|text-align: left;|>Donde yo vivo hay unas diferencias importantes en los maneras de como los adolescentes y como los adultos communicaban. Primero^ los adolescentes principalmenete communicaban usando redes sociales como snapchat y instragram y apps de texteando como iMessage y WhatsApp. Tambien los adolescentes usan lengua casual que tiene poco sentido gramatico y tiene poco (o no) punctuación. Segundo^ los adultos princpalmenete communicaban por llamar en telefonó y un poquito de apps de texteando. Tambien^ adultos usan lengua serio que generalmenete tiene sentido gramatico y punctuación.<br></p><p style=|text-align: left;|>Un ejemplo de el pasado que enseña estas diferencias es cuando yo texteo con mi papa. Yo escribo mensajes cortos con no punctuación como |es tiempo para comer donde estas| y el respondieron con mensajes mas largos y con punctuación como |Yo estoy el la oficina ahora. Pero^ estoy salinedo ahora^ voy a llagar a la casa en casi 15 minutos.| A resuleta de esta mi papa y yo somos un poco enojado; Yo porque el necesita mucho timepo para responder a mis mensajes y el porque mis mensajes no tengo sentido gramatico.</p>,B2,3750332,59,S4802049,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I4,A-SE,3389,,,,Other,Unknown,2021-08-10,A-SE
16,COMMUNICATIONS,<p>Hoy en dia hay un largo differencia entre la manera que niños hablar con sus amigos y con adultos. Una differencia largo entre los dos es la cantidad de respecto y piensamento que los niños usa cuando hablando. Muchos veces niños usan formas de |slang| con sus amigos^ donde con adultos no usan palabras de slang para tener una presente profesional que es facil de entender. Pueden buscar esos tipos de comunicado en formas de mensajes de text desde su telephonos. Muchos veces niños usa emojis con sus amigos para clarificar sus emociones y ser mas divertido. </p><p>Muchos veces cuando yo estaba hablando con mis amigos tambien es sobre algo mas divertido contra los conversasiones con los adultos en mi vida. Por ejemplo tenia muchos conversasiones divertidos sobre imagenes chistosos con mis amigos y mas conversasiones sobre mis grados en escuela con mis padres. Entonces esos dos conversasiones tienen differente vocabulario y tono. En resultado muchos veces no nessista pensar mucho para los conversaciones de mis amigos como los conversaciones con adultos en mi vida. </p>,B2,3750272,49,Z4801989,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I4,A-SE,2278,,,,Other,Unknown,2021-08-10,A-SE
17,COMMUNICATIONS,<p>En mi cuidad los adultos y los adolences habaln different depende sobre el lugar tu viven en. Si viven en el norte parte de mi cuidad hablan mas con un accento de norte pero si viven en el parte mas sur de mi cuidad tiene un accente del sur. Pero los aldultos hablan con el gramatico mejor dee los adolences. Tambien que los adultos hablan con mas profesion cuando los adolencese hablan sin cuidado. Cuando los dos hablan juntos unos veces los conversaciones no tiene sentido por que los dos hablan en differnte versiones. </p><p>Un vez yo ver un alduto hablando con un adolence pero el alduto no sabe unos de los palabras que el adolence estaba usando. Este ir a mas confucion con los dos. El alduto dice que no entiendo y que el adolence necesita explicar que esta diciendo. Cuando los dos explica el problem y que esta hablando sobre el conversacion tiene mucho mas entiendo para los dos. El problema es que unas plabras no todo el populacion sabe y quando este pasaron peuden causa problemas. </p>,B2,3750284,48,F4802001,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,I4,A-SE,171,,,,Other,Unknown,2021-08-10,A-SE
18,DAILY_SCHEDULE_ROUTINE,<p>Hola mi amigo^</p><p>En mi clase de estudios sociales estamos haciendo un proyecto sobre los horarios de diferentes adolescentes atraves del mundo. Por eso^ yo tengo unas preguntas de tu horario para ti: ¿Cuantas horas estas en escuela para una semana? ¿Cuantas horas dedicabas a tareas asignados de sus clases en una semana? ¿Si participas en un a deporte^ cuantas horas dedicabas a a este deporte en una semana? ¿Cuantas horas lees en una semana? ¿Cuantas horas de una semana estas en el internet^ video juegos^ redes socilaes^ o el tele? ¿Finalmente^ cunatas horas de una semana dedicabas a sus hobbies que no incluyen technología? </p><p>P.S. Perdon para todas la pregunats estoy muy curioso sobre como tu horario es diferente de mi horaraio y los horarios de otros adolescentes.</p><p>Espero para tu respuesta^</p><p>Thomas</p>,B2,3750332,59,S4802049,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ,I,1,I4,,3389,,,,Other,Unknown,2021-08-10,I-MF
19,COMMUNICATIONS,<p>Hay muchos differencias y similaridades en los modos que los adultos y aldoscentes communicar. Primero^ en general los adultos y adolscentes comunicar en el mismo manera^ que es usando un telefono o movil^ pero hay algunos aspecto differentes en que usas. Los adultos son mas nuevo a los telefonos y usan mas los menajes del texto o llamando en telefono. En el otro mano^ los adolscentes son mas familidares a los telefonos y usan otros maneras como FaceTime y redes sociales. Tambien los adultos communicar mas en persona con nosotros^ y usar sus telefonos para planear estos interaciones. Muchos adolscentes ahora jugar video juegos y puedo communicar usando estos^ pero tiene los faltas^ los video juegos puedo ser muy expensivo^ y puedo haz tu relacion mas malo si un persona estas enojado al otro por un cosa que haces en el video juego. Los redes sociales lo hace mucho mas facil para expresar su opiniones o ideas hasta el mundo para ver^ tambien es mas facil para compartir su cultra^ languaje^ y practicas con otras para entendir.</p><p>Por ejemplo^ en el pasado fue mucho mas dificulto para expresar sus opiniones^ cultura^ y languaje hasta todo el mundo^ entonces tomaria mucho tiempo y trabajo duro para dar tu ideas hasta todo el mundo^ y un persona por el nombre Steve Jobs^ tiene un idea que es crear un electronico que tu puedo usar para comunicar su idea alredor del mundo usando solo un movil y applicacion^ y muchos personas me gustan esto idea. Y en resulto el crear el IPhone que advancar el modo de comunicacion instamente^ que los personas puedo comunicar a otros personas alredor del mundo y propagar su cultura afuera de su ciudad.</p>,B2,3750328,72,M4802045,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,1,A,A-MM,4294,,,,Other,Unknown,2021-08-10,A-M+
20,COMMUNITY_SERVICE,<p>Holá^ </p><p>Puedes voluntario en muchas formas. </p><p><br></p>,A2,3750100,18,N4801072,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ,I,1,N4,I-NE,3888,,,,Traditional classroom,Foreign Language,2021-08-10,I-NE
21,COMMUNITY_SERVICE,<p>El tipo de servicio voluntario y comunitario que usted puede hacer en la escuela depende de que tipo de cosas usted quisiera hacer para contribuir a la escuela. Dependiendo del tiempo libre que usted tenga en su horario seria posible que asi de cosas usted pueda ayudar y voluntariar. </p>,A2,3750350,19,C4802101,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ,I,1,N4,I-SE,2278,,,,Other,First Language,2021-08-10,I-MF
22,DAILY_SCHEDULE_ROUTINE,<p>Querida Penpal^ </p><p>¡Hola! Me llamo Lily Gatterdam y hoy nessesita pregunar sobre algunas cosas sobre su horario en escuela que puede ser differente a el horario de mi. Primero^ ¿cuantas clases tienes? En mi escuela cada estudiante tiene ocho differntes classes^ pero lo divide la horario en dos para tener cuatro classes cada dia. Segundo^ ¿Puedes sentar con cualquier persona durante su hora de almuerzo? En mi hora de almuerzo si puedes sentar con cualquier persona que prefieres para socalisar y comer. Por ultimo^ ¿Tenia alguna actividad extracuricular que te gusta? A mi me gusta jugar futbol en la equipo de mi escuela. <br></p><p>Gracias^ Lily</p>,B2,3750272,49,Z4801989,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ,I,1,I4,,2278,,,,Other,Unknown,2021-08-10,I-MF
23,DAILY_SCHEDULE_ROUTINE,<p>Hola penpal^ yo estoy escribiendo a tu porque yo estoy haciendo un proyecto para mi calse de estudios sociales en los diferencias en los calendarios de los adolscentes alredor del mundo^ y quiero preguntar tu sobre tu calendario de escuale y otros actividades que haces reguralmente. Primero^ yo tengo varias preguntas sobre tu horario escolar y que tu haces un un dia y semana de escuela. ¿Cuantos clases tengo en un dia? ¿Cuantos horas dura un clase? ¿Que hora empieza tu primera clase y que hora terminan tu escuela? ¿Que hora comer almuerzo y algunos clases tiene differentas horas de almuerzo? En mi escuela tiene dias de rotaciones de dia A y dia B^ todos los Lunes y Jueves son dias A^ y los Martes y Viernes son dias B^ y el Miercoles se rotar de dia A y B cada semana. ¿Hay rotaciones de differentes clases cada dia en tu escuela? Hay muchos tipos de actividades extracurricular en mi escuela como deportes^ clubs^ y ayuda con tarea. ¿Hay algunas actividades extracurricular que tu escuela ofieran? Finalmente^ Si hay actividades ofieran en tu escuela^¿Que tipos hay? ¿Tu haces algunas de los actividades? ¿Que es el mas popular actividad entre los personas de tu escuela? ¡Gracias por tu tiempo y tengo un muy bien ano de escuela!</p>,B2,3750328,72,M4802045,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ,I,1,A,,4294,,,,Other,Unknown,2021-08-10,I-MF
24,DAILY_SCHEDULE_ROUTINE,<p>Hola^</p><p>Yo quiero saber sobre tu vida en un dia. Cuantos classes tiene cada dia? Tu tiene todo sus classes en un dia or tiene en dos dias como yo? Cuantos horas to tiene de tarea cada dia despues de eschuela? Que tu hacen despues de eschuela^ juegan un deporte o tiene trabajo? Muchos dias despues de eschuela yo necisita ir a mi trabajo y despues de todo es muy cansado. Que tu hacen sobre tu fin de semanas? Jugaban con amigos o hsacen cosas con tu famila? Todo esto preguntas son bara una projecta y si tu puedo le dame las respuestas este va a ser muy buena.<br></p><p>Adios^</p><p> Lily Miracle</p>,B2,3750284,48,F4802001,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ,I,1,I4,,171,,,,Other,Unknown,2021-08-10,I-MF
25,EDUCATION,<p>So My Maestra fue my Maestra en tercero grado y ella es bien importante para my.Ella es una maestra maravillosa^ella es como un amigo muy bueno que tambien the enseña.Ella no te trata como un estudiante ella te trata como familia y tambien la miro como familia. Ella no noams nos eseño lo estaba en el libro nos enseño cosas que ivamos a necesitar en la vida real como que ases cuando no puedes encontrar a tus papas y nos dijo que nos quedamos calmados y apreguntale a la officina o a alguen que tiene un selular si les puedes marcar a sus papas.Ella tambien nos hiso tener divercion cuando estavamos en la escuela nos daba unos juegos para usar y a nosotros lo encantabamos .</p>,B1,3749779,29,B4799750,Your favorite teacher is being interviewed for a teaching job in Mexico. As part of the application process^ the selection committee needs a letter in Spanish from a student that describes what the teacher is like.   Write a letter to the selection committee. Write two well-developed^ organized paragraphs in which you:   	Explain what makes your teacher so great and why he or she is important to you. 	Describe a memorable experience you had with your teacher. Give a lot of details about what took place and how this particular moment made such an impression on you. Tell the whole story from beginning to end.  ,A,1,I5,A-SE,3389,,,,Heritage learner,Heritage Language,2021-08-10,A-SE
