,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
10,ANIMALS,<p>Hola^ creo que los perros son el mejor animal que puedes comprar. Los perros son mascotas divertidas y hemoses. Puedes llevar a tu perro a paesar y divertido mucho. </p>,A1,3711263,22,X4741595,Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ,I,1,I2,I-MF,3389,,,,,Unknown,2021-06-19,I-MM
11,CAREERS,<p>Cuando yo es mejor^ quiero ser un abogado. Ese trabajo paga mucho dinero^ y pueden ayudar a muchas personas. Soy una persona muy persuasiva^ entonces creo que seria apto para el trabajo.</p>,B1,3734307,14,B4765575,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ,I,1,I2,I-MM,3389,,,,Traditional classroom,Unknown,2021-06-19,I-MM
12,FAMOUS PERSON,<p>Estamido Cardi B^</p><p>Buenas dia cardi B. primero de primero yo te amo la musica que usted creo y su trabajo de musica. Yo estoy una estudiante de final año de escuelas de EnergyTech. Yo me llamo Jenny y quiero saber ¿Usted puede a vener en mi escuela y hablar a estudiantes de educacion y mundo leccions que usted creo de? Cual es mas importante para hablar con estudiantes. Yo creo que usted vay a tiener lecciones de mundo reál como usted creo de esto. Como usted creo de una persona de Bronx de una mujer que tiene milliones de visitas en youtube y gaño una grammy en los grammy awards. Usted si fuo de una niña de suenos de una mujer que tiene todo. Habala con nosotros leccion de mundo reál y  leccions que niecisitimos aprender cuando vamos a saler de escuela y como es perona objectivos. Que nosotros adolescentes necisitamos aprender de mundo reál. Yo se que usted no fuo a universidad pero eso no te paro a tener una carera de musica y eso que yo inspiro de estoy^ Usted no dejo su problemas para aparar a usted mismo pero te crisio mas fuerte.</p><p>Cuando usted venga a mi escuela yo quero que mi escuela vay a dar una reunion de estudiantes y da una presenatacion. Una powerslide specificamente de la vida de usted y palalabras par nosotros en la futuro. Quiero tambien a presenter su musica en mi escuela yo  creo que todo nos niños en collego escucho su musica mucho veces que pudemos a qúentar. Entrar a clases y ver como los clases estan y disfruta con nosotros adolescentes. Yo si vi videos cuando usted se fuo a universidad a hablar con los adolescentes de clases de buisness y que no importa de que carera quieren  aprender pero que tienen una claese de buisness. Tambien otra video de usted en escuela y estudiantes apriendo su musica y balando y disfrutando la vida. La musica de usted si a malas palabras y los lineás son explican^ pero ninos no importan. La musica de usted da nosotros querpo para bailar. Una fiesta puedemos hacer tambien y disfrutando con estudiantes que quieren a relajár y tiener una dia de disfrutando nosotros adolesctencetes. </p><p>Gracias para su tiempo de léer mis palabras.</p><p>Que tengan una Buen Dia</p><p>Astimado^ </p><p>Jenny</p><p><br></p>,B2,3252933,42,Y4231459,Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ,A,1,I4,A-SE,3947,,,,Traditional classroom,Heritage Language,2021-06-19,A-M+
13,FOOD,<p>¡Buenos Dias mi amigo! Mi desayuno cereal^ pan^ y huevos son las ocho de la mañana . Mi almuerza pizza^ hamburguosa^ pasta^ y papas fritas a las uno y media de la tarde. Mi ceno ensalada^ pollo^ y paella en las siete de la noche. Mi gusta comer sandia^ quesos^ manzanas^ y dim sum. </p>,A1,3743732,38,F4779477,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.  Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible. ,N,1,I1,,4192,,,,Traditional classroom,Foreign Language,2021-06-19,N-MF
14,CAREERS,<p>¡Hola amiga!</p><p>Qué casualidad; mi trabajo soñado es enseñar también. Me encantaría mudarme a otro país y enseñar inglés como segundo idioma. Me encanta trabajar y ayudar a los demás^ especialmente a los niños. Ya disfruto del inglés (me encanta la literatura) y sería increíble poder ayudar a otros a aprender y disfrutarlo también. <br><br></p><p>También me encanta viajar^ por lo que la experiencia de vivir en un nuevo país suena muy emocionante. Personalmente^ me encantaría vivir y enseñar en España o Japón. Ambos países tienen culturas y paisajes facinantes^ y también ¡me encantaría aprender japonés!</p><p>La escuela siempre ha sido una gran experiencia para mí^ y me encantaría ser parte de hacer que las experiencias de los estudiantes también sean excelentes al ser un maestra.</p><p>Si enseñas español cuando eres mayor^ ¿dónde te gustaría enseñar? ¿Qué nivel de grado?</p><p>¡Escribe pronto!</p><p>Sinceramente^</p><p>Tu amiga</p><p><br></p>,B2,3732124,72,G4762965,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ,I,1,I5,,4428,,,,Traditional classroom,Heritage Language,2021-06-19,I-MF
15,CITY_TOWN,<p>Hola^ hay muchas coasa divertidas que hacer en mi cuidad. A mis amigos y a mÍ nos gusta ir a comprar cristales y otras cosas interesenates. Hacer caminates tambien es muy divertido. </p>,A1,3711263,22,X4741595,A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ,N,1,I2,,3389,,,,,Unknown,2021-06-19,N-MF
16,COMMUNICATION,<p>Hola^ hay muchos tipos diferentes de prescentaciones en mi escuala. El consejo estudiantil hace muchas presentaciones sobre la escuala como el dia del espiritu. Adios. </p>,A1,3711263,22,X4741595,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,I2,I-MM,3389,,,,,Unknown,2021-06-19,I-MM
17,DIRECTIONS,<p>Hola^ yo escucha que ti le gusta a leer^ eso es como chequear los libros. Primero necesitas una tarjeta de biblioteca^ puede preguntar a las personas en el mostrador. Luego encuentra el libro que quieres^ hay muchos seciones que puedo ayuda. Con su libro^ puedo ir al mostrador otra vez^ dan el libro y la tarjeta de biblioteca. Ha extraído correctamente un libro.</p>,B1,3734307,14,B4765575,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ,I,1,I2,I-MF,3389,,,,Traditional classroom,Unknown,2021-06-19,I-MF
18,DIRECTIONS,<p>¡Hola!</p><p>Estos son algunos pasos para revisar los libros de la biblioteca. </p><p>Primero^ regístrese para obtener una tarjeta de biblioteca. Necesita una tarjeta de biblioteca para revisar los libros de la biblioteca. Ir a la recepción que está allí justo cuando entras en el edificio. Un bibliotecario le ayudará a configurar su tarjeta. </p><p>Segundo^ ¡buscar libros! La biblioteca tiene carteles colgantes que organizan secciones y géneros de libros^ y los estantes están organizados por autor. Tómese su tiempo para encontrar lo que quiere^ y si tiene problemas para encontrar algo^ lo bibliotecarios están encantados de ayudarle. </p><p>Cuando tenga todos los libres que desee^ trátelos a la recepción del bibliotecario. El bibliotecario escaneará cada libro y estampará la hoja en la portada interior de cada libro con la fecha en que debe ser devuelto por. Luego^ el bibliotecario escaneará su tarjeta de la biblioteca^ le dará sus libros y ¡terminará! </p><p>Disfruta de tus libros y recuerda devolverlos a tiempo. Envíenme un correo electrónico si tiene algunas preguntas^ y no tengo miedo de pedir ayuda a los bibliotecarios. </p><p>Buena suerte^</p><p>Su compañero de clase</p>,B2,3732124,72,G4762965,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ,I,1,I5,,4428,,,,Traditional classroom,Heritage Language,2021-06-19,I-MF
19,EDUCATION,<p>¡Hola!</p><p>En mi comunidad^ hay dos tipos principales de escuelas: públicas y privadas. Las escuelas públicas son más populares y son técnicamente propiedad del gobierno^ y se financia con impuestos locales. Las escuelas privadas tienen una matrícula individual para asistir cada año^ y puede ser muy caro. Personalmente^ fui a una escuela privada durante nueve años^ luego me gradué de una escuela secundaria pública. Donde vivo^ todas lal escuelas públicas locales que iría están muy cerca y no toma mucho tiempo para llegar; la escuela privada local está a solo primaria^ mientras que todas las escuelas secundarias privadas están a unos veinte minutos en coche. La distancia y el alto precio son una gran contra para las escuelas privadas^ pero por lo general tienen mejor educación e instalaciones. Muchas de las escuelas privadas locales también son escuelas religiosas (principalmente católicas)^ que es otra razón por la que los padres envían a sus hijos. </p><p>Típicamente^ después graduén la escuela secundaria^ estudiates ir a la universidad o trabajar en las oficios. Un estudiante que quiere ser un abogado necesita ir a la universidad^ graduarse^ luego ir a la escuela de derecho por trés años más. Un estudiante que quiere ser un maestro necesita ir a la universidad y ser un estudiante maestro en un aula. Un estudiante que entra en los oficios tiene que ser primero un aprendiz de alguien en el oficio deseado. Hay muchos caminos después de la graduación de la escuela secundaria y todos son únicos. </p><p>¡Espero que esto haya sido útil!</p><p>Sinceramente^ </p><p>Una estudiante en los Esta</p>,B2,3732124,72,G4762965,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,1,I5,A-SE,4428,,,,Traditional classroom,Heritage Language,2021-06-19,A-M+
20,EDUCATION,<p>       Hola a la escuela de Madrid^ escuchas que quiero sabe mas sobre las escuelas.</p><p>       Hay dos tipos de escuela en mi communidad^ hay un escuala publico^ y escuela privado. La escuela publico es muy barato^ solo necesitas pagar para la comida. La educación no es lo mejor^ pero si es bueno. En la escuela privado^ debes pagar cada año para ir al escuela^ yo no se si la comida cuestan dinero porque yo no ir a una escuela privado. La educación es muy mejor que el de publico^ y también hay muchos mas clases.<br></p><p>       Cuando terminas con la escuela^ muchos personas que yo se que ir a escuela publico haz la trabajo en un restaurante^ o algo otro que no necesitas mucho experiencia. Ellos viven muy dificultado y no tengo mucho dinero extra^ tu casa no es lo mejor^ y su trabajo no pagan mucho. Las personas que graduan de la escuela privado son mucho mas éxito en su vida^ ir al colegio y su trabajo es mucho mejor. Su casa es grande^ y tengo dinero suficiente^ su trabajo pagan bueno^ pero ahora hay mucho deuda.</p>,B1,3734307,14,B4765575,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,1,I2,A-MM,3389,,,,Traditional classroom,Unknown,2021-06-19,A-SE
21,FAMILY,<p>Hola^ mi nombre es Caroline. Yo tengo doce años. Estoy en un familia de seis. Yo vivo en Maryland. Primero es mi mamá^ su nombre es Sue y tiene treinta anos. Mi mamá es muy amable y intelligente. Segundo es mi papá^ su nombre es Greg y tiene treinta y uno años. Mi papá es muy comico y fuerte. Tercera es mi tres hermanos^ sus numbres son Jay^ Drew^ y Matthew. Mi hermanos es divertido y comico. ¡Mi familia es muy amable!</p>,A1,3711263,22,X4741595,An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ,N,1,I2,,3389,,,,,Unknown,2021-06-19,N-MF
22,LANGUAGE ARTS,,B1,3734307,14,B4765575,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I2,A-NE,3389,,,,Traditional classroom,Unknown,2021-06-19,A-NE
23,LANGUAGE ARTS,<p>En la escuela^ recientemente leí el libro |1984|de George Orwell. En el libro^ el personaje principal^ Winston^ y su amante^ Julia^ están tratando de ser parte de una revolución secreta en una sociedad muy restrictiva. A todos se les dice que están siendo vigilados por |el Gran Hermano| y la gente es constantemente arrestada^ luego desaparece misteriosamente. Winston y Julia son arrestados y se pone que la persona que pensaban que los estaba trayendo a la revolución era en realidad una parte de la policía del pensamiento. Lo que más sorprendió fue que^ mientras eran torturados^ tanto Winston como Julia se traicionaron mutuamente^ a pesar de que eso era lo única que decían que no harían. Ambos fueron liberados y se encuentran al final^ pero fue tan interesante y triste; ambos eran tan diferentes de cuando se conocieron por primera vez al principio. </p><p>Me gusta mucho la construcción del mundo en el libro. Orwell hace un muy buen trabajo describiendo esta sociedad distópica. Desde el sistema de clases^ hasta los departamentos de trabajo^ hasta la idea y la experiencia de la policía del pensamiento^ todo se describió con gran detalle. Personalmente^ me hubiera gustado más diálogo. Siempre había mucha información que se volcaba en párrafos largos y monótonos. Sin embargo^ en su conjunto^ ¡realmente disfruté el libro y la historia!</p>,B2,3732124,72,G4762965,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,1,I5,A-MF,4428,,,,Traditional classroom,Heritage Language,2021-06-19,A-M+
24,POP_CULTURE,<p>Hola^ tiktok es muy popular en mi escuala. Esto se debe a que hay videos creativos y divertidos. Es una aplicacion donde la gente puede divertirse. </p>,A1,3711263,22,X4741595,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ,I,1,I2,I-MM,3389,,,,,Unknown,2021-06-19,I-MM
25,POP_CULTURE,,B1,3734307,14,B4765575,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ,A,1,I2,A-NE,3389,,,,Traditional classroom,Unknown,2021-06-19,A-NE
