,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam,MachineScore
10,POP_CULTURE,,B2,3745045,24,E4782137,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ,A,1,I1,A-NE,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,A-NE
11,TRAVEL,<p>Otras maneras que tu ouedes llegar a tu destinacion para vacaciones son usando un caro. Un Caro es positivo porque es mas barrato pero tambien es negativo porque tienes que parar por gasolina y tambien para dormir si es un viaje largo</p>,B2,3745045,24,E4782137,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ,I,1,I1,I-MM,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,I-MM
12,ART,<p>En Mi Eschuela uno puedar mirar muchas cosas de arte en un salon de arte! En ese salon ay va ver muchos projectos ^ dubujos  de estudiantes que toman esa clase de Arte! En la cuida ay unos edephisios que tienen unos dibujos que la jente a echo con pintura. Es increible lo que uno puede acer! Yo porsupuesto que a Mi me gusta el arte! Yo tome classes de  arte en el grado Siete y en la primaria. Los Maestros siempre los ponien acer projectos pero  cada una era differente. En fin el tipo de arte que ami mas me gusta es donde uno ase cosas con el Clay. Cuando uno usa clay tu puedes acer una figura que uno elije acer ^ despues cuando ya se seca ya lo puedes pintar con pinturas de colores! Los mas faccinante es que esa figura es algo que tu has echo con tu propias manos.  Es por esa razon que ami me gusta el clay! Tambien el arte de computadora es otros de mis favoritos. Ya veo que cada cosa de arte es bien differente! </p><p><br></p>,B2,3747412,54,T4789682,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ,I,2,I5,,3534,3400,,,Heritage learner,First Language,2021-07-12,I-MF
13,CLUBS,<p>Saludos Professor!</p><p>Te estoy escribiendo porque yo y  algunos de mis compañeros queremos empesar un club para la eschuela si usted los de permiso para acerlo. Queremos acer un club que se trata de ayudar a los estudiantes con las  classes que ellos esten  teniendo proplemas. Este club les ayudara a los estudientes entender lo que no entendian. Los otros hemos mirado muchos Niños que an tenido problemas con algunas cosas de la clase  ^ como tambien hemos mirado los Niños que encuentran algunas cosas bien faciles. Por esta razon los que van a enceñar seran los Niños que saben acerca de esa cosa que nesesita ayuda el otro compañero! Porsupuesto que tambien los maestros pueden ayudarnos tambien! Todos los projectos que va ver en este club^ los niños deben de trabajar juntos para completarlo!  Yo pienso que  este club tendra un gran positivo Impacto para la eschuela! Ya que todos  vamos ayudar el que lo nesecite!</p><p>Gracias esperare su respuesta/ Oppinion!</p><p><br></p>,B2,3747412,54,T4789682,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.  Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	 	Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why. 	 	 	Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students. 	  ,A,2,I5,A-MM,3534,3400,,,Heritage learner,First Language,2021-07-12,A-SE
14,COMMUNICATIONS,<p>Algo en commun lo que tiene la communicacion  es que todos  lo usamos Niños y Adultos Grandes y pequeños! Es algo que se usa diario porque asi somos los Humanos asta los animalitos lo acen tambien! Yo eh mirado que cada quien se communica differente espialmente cuando se trata de idomas . Algunos avlan en Enspañol y otros pueden avlar en frances ^ asta unos pueda avlar con las manos algo que se llama sighn language. Es increible como ay differentes maneras para communicarse con otras personas! Ahora cual es la differencia en como hablan los Adultos y los Niños? No ay mucha differencia especialmente porque los dos estan hablando pero si fuera un Niño que esta bien chiquito pues ese Niño no va hablar tan claro como un adulto que ya tiene mas experiencia con communicacion. Los dos se expressan en una manera bien differente asi que no es lo mismo. El resultado que estoy mirando con communicacion es que ay muchas cosas differentes y otras cosas simmilares!</p>,B2,3747412,54,T4789682,In your Spanish&nbsp;class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp; In two well-developed and organized paragraphs^ write an essay in which you:   	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp;Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens. 	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.  ,A,2,I5,A-SE,3534,3400,,,Heritage learner,First Language,2021-07-12,A-SE
15,DAILY_SCHEDULE_ROUTINE,<p>Hola! Te estoy escribiendo para saber acerca de lo que aces diario.  Te voy acer algunas preguntas!</p><p>Cuales son tu favorita actividades que aces en la Eschuela? Por ejemplo a mi me gusta los actividades que yo ago en la clase de musica! porque algunas lo acemos en grupos y cada activida es differente. Te todas las clases que tu tienes cual es la favorita?  A Mi la que mas me gusta es la de historia donde casi siempre los ponian projectos y tambien por la maestra! Que tipo de cosas aces cada semana durante la eschuela y los dias que no ay eschuela? Normalmente durante la eschuela acemos muchas cosas como porsupuesto aprender nuevas cosa cada dia! y durante fines de seman uno descansa y estar con la familia o  tarea.  Juegas algun deporte en la eschuela o separado? En la eshuela Yo no juego un deporte en la casa juego futbol o basketball con Mis Hermanas o con amigos! Cuales otras actividades aces  tu en la  vida?! </p><p>Esperare tu respuestas! -Liri </p><p><br></p>,B2,3747412,54,T4789682,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ,I,2,I5,,3534,3400,,,Heritage learner,First Language,2021-07-12,I-MF
16,FAMILY,<p>Ay muchas cosas que uno puede acer con la familia en este pais. Como ir ala playa  ^ mirar peliculas ^ jugar alla afuera ^ comer comida  ^ ect. Normalmente Mi Familia y yo acemos muchas cosas divertidas en fines de semana o ya en las vacacciones. Yo tengo 2 Hermanas junto con Mi Mama y Mi Papa. Todos ellos an sido una gran parte de mi vida ya que son La familia que yo tengo! Los otros hemos echo muchas cosas en el pasado tal como vamos acer aun mas en el futuro! Ay que uno aproverchar el tiempo que tenemos en este mundo. </p><p>Que son las cosas que yo e echo con Mi Familia?  Son muchas cosas que estamos aciendo en estas vaccaciones! En el principio fuimos a maymont un lugar donde uno debe caminar para mirar los animales que ellos tienen ^ si que estava bien calliente ese dia! Tambien ivamos ir a Sweet Frog donde venden hellado pero estava cerrado entonces compramos hellado y todos disfrutamos el hellado! ahora que fue el Cuatro de Julio anduvimos en Yorktown Beach! Es una playa aunque no esta tan grande ^ pero la pasamos bien. Mi favorita parte de el dia que fuimos fue los Coetes eran bien brillantes y bonitas! Estas son algunas de las cosas que Yo y Mi Familia estamos aciendo en esta Vaccaciones! De todos modos Yo creo que estar con la familia es lo mas importante! </p><p>Gracias por leir lo que acavo de escribir! ^ Espero que Tu Familia se Encuentren bien! - Liri </p>,B2,3747412,54,T4789682,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.  Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family. ,I,2,I5,,3534,3400,,,Heritage learner,First Language,2021-07-12,I-MF
17,FAMOUS PERSON,<p>Hola Mi cantante favorita!</p><p>Eres unas de mis cantantes favoritas por tu musica que tu as echo! y por la vida que as tenido ^ Por esa misma razon quiro que tu vengas a Mi eschuela a presentarte y avlar acerca de tu musica para mis compañeros y para Mi Maestra! Vas a ver que con tu precensia vamos estar bien contentos en el salon.  Durante tu visita vas a ver que te va encantar Mi pais! Es un lugar donde ay mucha jente amavle con todos los demas. Vamos acer muchas actividades en el dia que tu vengas porque va cer un dia muy especial los vas a contar tu storia de como tu has tenido un exito con la musica ^ si tu sueños se an echo realida? ^ cuantos canciones planeas acer? ^ come eras tu cuando eras pequeña? porfavor trae photos! y porsupuesto debes de cantarnos una cancion! Va ser como una fiesta!! <br><br>Porque te estoy diciendo todo esto??Mi Maestra me a dado una tarea que yo debo de cumplir se trata que yo debo escribirle a una persona que es famosa que yo encuentre interesante para que venga a venir ablar en la eschuela .  Esa person que yo encuentro interesante eres tu!! Por eso te estoy invitando. Yo quiero que tu vengas en ese dia. Porfavor dejame saber si puedes venir! </p><p>Gracia por leir esta nota! esperare tu respuesta!</p>,B2,3747412,54,T4789682,Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.  Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp;an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:   	Explain why you are inviting this person to come to your school to present to the students and teachers. 	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.  ,A,2,I5,A-SE,3534,3400,,,Heritage learner,First Language,2021-07-12,A-M+
18,CAREERS,<p> El trabajo de mis suenos es que yo quiero ir al militar. Yo quiero ir alli porque es algo que me interesa mucho tambien porque me dan muchos cosas gratis durante el tiempo que estoy alla.</p>,B2,3745045,24,E4782137,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ,I,2,I1,I-MF,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,I-MM
19,DIRECTIONS,<p>Buenas^ si quieres saber como sacar un libro del biblioteca tienes que sacar una carta del biblioteca publica y cuando tengas la carta ya puedes ir al cualquier biblioteca en tu lugar y sacar un libro</p>,B2,3745045,24,E4782137,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ,I,2,I1,I-MM,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,I-MM
20,EDUCATION,<p>Queridos estudiantes en Madrid^</p><p>Hola ¿cómo están ustedes? Aquí hay muchos tipos diferentes de escuelas y opciones de educación que están disponibles en mi comunidad. Las escuelas en mi comunidad son publicas o chárter. Las diferencias entre ellos es que las escuelas chárter son administradas por una junta privada y las escuelas publicas son administradas por la junta estatal de educación. Las ventajas de las diferentes opciones escolares donde vivo es que los profesores siempre están ahÍ para ti y también te apoyan. Cuando usted necesita algo o necesita hablar con alguien siempre hay un maestro que estará allí para usted todo el camino. Los contras de las diferentes opciones de educación donde vivo es que el tipo de vecindario en el que vivimos. El Bronx es el distrito donde la gente piensa que somos estudiantes bajos y que no estamos bien educados. </p><p>Después de la escuela secundaria^ los estudiantes tienen la opción continuar con su educación. Por ejemplo^ mi prima se está graduando de la escuela secundaria y ella va a continuar su educación. Yo la miro porque ella es un modelo en mi vida y también quiero terminar la escuela secundaria como ella. Otros estudiantes abandonaban y nunca mirarían atrás. Después se arrepentirán de no ir a la escuela y quieren terminar la universidad. No es demasiado tarde para ir a la universidad^ pero habría sido mejor hacerlo justo después de la escuela secundaria. </p>,B2,3745045,24,E4782137,The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ,A,2,I1,A-MM,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,A-M+
21,LANGUAGE ARTS,<p style=|text-align: left;|><span style=|font-size: 1em;|>Mi libro favorito que he leído se llamaba |Esperanza Rising|. En 1930^ </span></p><br>,B2,3745045,24,E4782137,You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ,A,2,I1,A-NE,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,A-NE
22,POP_CULTURE,,B2,3745045,24,E4782137,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ,A,2,I1,A-NE,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,A-NE
23,TRAVEL,<p>Otras maneras que tu ouedes llegar a tu destinacion para vacaciones son usando un caro. Un Caro es positivo porque es mas barrato pero tambien es negativo porque tienes que parar por gasolina y tambien para dormir si es un viaje largo</p>,B2,3745045,24,E4782137,For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ,I,2,I1,I-MF,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,I-MM
24,CAREERS,<p> El trabajo de mis suenos es que yo quiero ir al militar. Yo quiero ir alli porque es algo que me interesa mucho tambien porque me dan muchos cosas gratis durante el tiempo que estoy alla.</p>,B2,3745045,24,E4782137,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.  Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can. ,I,3,I1,I-MF,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,I-MM
25,DIRECTIONS,<p>Buenas^ si quieres saber como sacar un libro del biblioteca tienes que sacar una carta del biblioteca publica y cuando tengas la carta ya puedes ir al cualquier biblioteca en tu lugar y sacar un libro</p>,B2,3745045,24,E4782137,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ,I,3,I1,I-MM,4294,3389,3543.0,3444.0,Bilingual education,Heritage Language,2021-07-12,I-MM
